#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
13,Bryce Callahan,CB,Rice,23.9,5091,183,127.8,1,84.7,Callahan,5091,183,30.63,9.25,71.125,4.47,2.58,1.5,4.27,7,15,43,11
14,Justin Coleman,CB,Tennessee,22.5,5105,185,126.3,0.9,80.9,Coleman,5105,185,31.25,9.375,75.375,4.53,2.6,1.54,3.98,6.61,20,37.5,10.33
15,Robertson Daniel,CB,BYU,,6007,209,125.4,0.8,78.6,Daniel,6007,209,32.25,9.5,,4.41,2.61,1.64,4.21,6.87,24,35.5,10.5
16,Curtis Riley,CB,Fresno State,23.2,6000,190,124.5,0.7,75.9,Riley,6000,190,32,9.13,,4.48,2.6,1.55,4.24,6.72,,38.5,10.75
17,Martin Jenkins,CB,Clemson,23.7,5092,184,124.1,0.7,74.8,Jenkins,5092,184,29.5,9.25,,4.41,2.59,1.46,4.22,6.83,17,38,10.33
18,Taurean Nixon,CB,Tulane,24.7,5106,187,124.1,0.7,74.7,Nixon,5106,187,32,9.25,72.625,4.31,2.55,1.58,4.34,7.15,18,38.5,11.17
19,Cleshawn Page,CB,Boise State,,5084,176,123.2,0.6,71.7,Page,5084,176,,8.5,,4.43,2.58,1.53,4.03,7.05,,40,10.58
20,Trae Waynes,CB,Michigan State,23.1,6001,186,122.6,0.5,69.8,Waynes,6001,186,31,8.25,75,4.31,2.55,1.53,4.18,7.06,19,38,10.17
21,Doran Grant,CB,Ohio State,23.8,5102,200,122.5,0.5,69.7,Grant,5102,200,30.25,9.375,73.875,4.44,2.57,1.52,4.19,7.09,21,35.5,10.42
22,Axel Ofori,CB,Maine,23.1,5096,194,121.9,0.5,67.4,Ofori,5096,194,,8.88,,4.62,2.64,1.63,4.09,6.56,12,40,10.5
23,Alex Carter,CB,Stanford,20.9,6001,196,121.4,0.4,65.7,Carter,6001,196,32.125,9.125,79.625,4.5,2.6,1.59,4.07,7.05,17,40,10.08
24,DeVante Bausby,CB,Pittsburg State,22.7,6005,177,120.2,0.3,61.4,Bausby,6005,177,31.25,9.38,74.25,4.42,2.46,1.56,4.24,6.9,14,37.5,11
25,Tye Smith,CB,Towson,22.4,6001,195,120,0.3,60.6,Smith,6001,195,32,8.75,78,4.51,2.65,1.6,3.96,6.97,15,36.5,10.33
26,Dior Mathis,CB,Oregon,23.6,5087,177,119.9,0.3,60.2,Mathis,5087,177,30,9,,4.36,2.51,1.5,4.05,6.78,10,36.5,10.25
27,Travis Manning,CB,NW Missouri State,25.8,5110,196,119.8,0.3,59.9,Manning,5110,196,,10.13,,4.51,2.56,1.56,4.37,7.08,15,37,11.25
28,Deshazor Everett,CB,Texas A&M,23.6,5107,188,119.4,0.2,58.4,Everett,5107,188,31,9,75.375,4.55,2.62,1.59,4.27,6.78,15,38,10.83
29,Julian Wilson,CB,Oklahoma,23.9,6020,205,119,0.2,57,Wilson,6020,205,32.375,9.25,78.375,4.47,2.69,1.6,4.22,6.94,15,36,10.42
30,Jalen Collins,CB,LSU,22.5,6014,203,118.8,0.2,56.1,Collins,6014,203,32.125,9.375,78.75,4.48,2.63,1.61,4.27,6.77,,36,10.33
31,Nick Marshall,CB,Auburn,23.2,6014,207,118.5,0.1,55.1,Marshall,6014,207,32.125,9.25,76.25,4.54,2.65,1.6,4.15,6.96,12,37.5,10.33
32,D'Joun Smith,CB,Florida Atlantic,23,5100,187,118.5,0.1,55,Smith,5100,187,30.375,8.125,75.25,4.42,2.56,1.56,4.26,6.96,21,36,10.33
33,Michael Lee,CB,Fort Valley State,24.3,6000,180,117.8,0.1,52.2,Lee,6000,180,,8.88,,4.48,2.53,1.51,4.2,6.96,9,39.5,10.5
34,Marcus Peters,CB,Washington,22.7,5115,197,117,0,49,Peters,5115,197,31.5,8.375,79,4.53,2.66,1.6,4.08,7.08,17,37.5,10.08
35,Tajh Hasson,CB,UNLV,23.3,6001,198,116,-0.1,45.4,Hasson,6001,198,31.5,9.63,,4.54,2.64,1.63,4.33,7.22,21,37.5,10.75
36,SaQwan Edwards,CB,New Mexico,23.4,6003,200,115.9,-0.1,44.9,Edwards,6003,200,31.25,9.38,74.25,4.51,2.63,1.6,4.08,6.75,10,36,10
37,Steven Nelson,CB,Oregon State,22.7,5101,197,115.8,-0.1,44.4,Nelson,5101,197,30.625,9.25,72.75,4.46,2.57,1.57,4.07,6.88,19,34.5,9.58
38,Kenny Scott,CB,Liberty,,5094,178,115.7,-0.1,44.3,Scott,5094,178,,8.13,,4.48,2.63,1.56,4.46,6.82,19,38,10.58
39,Delonte Hollowell,CB,Michigan,22.4,5082,174,115.6,-0.2,43.6,Hollowell,5082,174,,,,4.4,2.53,1.53,4.22,7.03,20,37,10.08
40,Stony Burns,CB,Bethel (TN),,5073,185,115.3,-0.2,42.6,Burns,5073,185,,8.38,,4.47,2.58,1.61,4.24,7.23,31,36.5,10
41,Eric Patterson,CB,Ball State,22.7,5092,197,114.9,-0.2,41.2,Patterson,5092,197,30.5,8,,4.5,2.57,1.56,4.34,7.01,18,36.5,10.17
42,Tray Walker,CB,Texas Southern,,6021,187,114.3,-0.3,38.7,Walker,6021,187,33.63,9.13,,4.5,2.53,1.54,4.3,6.8,,34.5,10.42
43,Martel Durant,CB,Akron,,5096,171,114.1,-0.3,38.2,Durant,5096,171,,8.75,,4.4,2.47,1.53,4.38,7.15,12,39.5,10.75
44,Trevaughn Campbell,CB,Regina,,5100,186,114.1,-0.3,38.1,Campbell,5100,186,,,,4.36,2.52,1.49,4.5,7.35,12,38.5,10.75
45,Qumain Black,CB,East Central,23.3,5104,188,113.9,-0.3,37.4,Black,5104,188,29.75,10.13,72,4.49,2.59,1.55,4.34,7.02,11,36,10.83
46,Jonathon Mincy,CB,Auburn,23,5101,191,113.4,-0.4,35.7,Mincy,5101,191,29.75,8.63,,4.54,2.68,1.59,4.08,7,17,35.5,10
47,Ifo Ekpre-Olomu,CB,Oregon,22.1,5091,192,113,-0.4,34.3,Ekpre-Olomu,5091,192,30.875,9.625,75.875,4.45,2.62,1.56,,,14,35,9.92
48,Tim Bennett,CB,Indiana,22.6,5096,185,112.9,-0.4,33.8,Bennett,5096,185,31.13,9.25,,4.57,2.66,1.62,4.29,6.91,14,36.5,10.83
49,Maurice Poullard,CB,Stephen F. Austin,,5094,184,112.8,-0.4,33.4,Poullard,5094,184,,,,4.5,2.65,1.58,4.25,7.03,10,39,10.33
50,Malcolm Hill,CB,Rice,22.9,5087,188,112.5,-0.5,32.4,Hill,5087,188,,,,4.5,2.52,1.5,4.28,7.34,19,38.5,9.83
51,Blair Burns,CB,Wyoming,22.1,5092,177,112.4,-0.5,32,Burns,5092,177,30.13,9.25,,4.57,2.65,1.58,4.19,6.96,15,36,10.67
52,Tevin Mitchel,CB,Arkansas,23.1,5115,183,112,-0.5,30.6,Mitchel,5115,183,29.63,8.13,73.125,4.44,2.54,1.56,4.38,6.86,13,36,10.33
53,Jeremiah Johnson,CB,Maryland,23,5113,183,111.8,-0.5,30,Johnson,5113,183,31,9.25,,4.69,2.75,1.55,4.06,6.71,13,35,10.25
54,Kevin White,CB,TCU,23.2,5091,183,111.6,-0.5,29.2,White,5091,183,30.125,8.375,70.625,4.63,2.65,1.51,4.25,6.86,18,35.5,10.08
55,Denzel Rice,CB,Coastal Carolina,22.5,5116,187,110.6,-0.6,26.1,Rice,5116,187,,9.5,,4.5,2.52,1.52,4.23,7.02,10,34.5,10.33
56,Charles Gaines,CB,Louisville,23,5097,180,110.6,-0.6,26,Gaines,5097,180,31.375,8.75,75,4.44,2.59,1.56,4.2,7.07,,34.5,10.25
57,Raymon Taylor,CB,Michigan,23.1,5097,182,110.4,-0.7,25.3,Taylor,5097,182,30.5,8.38,,4.44,2.53,1.53,4.12,6.88,15,33.5,9.67
58,Senquez Golson,CB,Mississippi,22.2,5085,176,110.3,-0.7,25.1,Golson,5085,176,29.75,9.375,74.375,4.46,2.59,1.54,4.2,6.81,16,33.5,10
59,Cody Riggs,CB,Notre Dame,,5087,187,109.9,-0.7,24.1,Riggs,5087,187,29.13,8.38,71.625,4.41,2.54,1.5,,,13,33,9.58
60,Troy Hill,CB,Oregon,,5102,180,109.8,-0.7,23.5,Hill,5102,180,29.5,8.75,72.5,4.53,2.57,1.55,4.15,6.65,8,34,10.17
61,Travis Lee,CB,Miles,,5110,172,109.7,-0.7,23.4,Lee,5110,172,32.25,8.75,76.75,4.5,,,,,,36,10.33
62,English Peay,CB,Kutztown,,5093,174,109.7,-0.7,23.4,Peay,5093,174,,9.13,,4.63,2.59,1.56,4.21,6.95,12,37.5,10.5
63,Anthony Robey,CB,Temple,24,5091,192,109.6,-0.7,23.2,Robey,5091,192,29.88,9.75,,4.57,2.57,1.58,,,17,36.5,9.83
64,Greg Henderson,CB,Colorado,22.8,5105,181,109.3,-0.8,22.1,Henderson,5105,181,32,9,74.5,4.63,2.7,1.61,4.34,7,15,39,10.42
65,Randall Evans,CB,Kansas State,23.8,6000,195,109.2,-0.8,21.9,Evans,6000,195,31.25,8.88,,4.42,2.57,1.57,4.37,6.98,12,38,9.42
66,Colby Brown,CB,Louisiana Tech,24,5086,173,109.1,-0.8,21.5,Brown,5086,173,,,,4.4,2.45,1.55,4.19,7.27,18,36,9.92
67,Quinten Rollins,CB,Miami (OH),23,5111,195,109.1,-0.8,21.4,Rollins,5111,195,30.25,9,73.5,4.57,2.67,1.61,4.28,7.1,14,36.5,10.17
68,Jamerson Love,CB,Mississippi State,24.9,5080,174,108.9,-0.8,21,Love,5080,174,30.13,9.25,73.5,4.41,2.64,1.57,4.14,6.73,10,34,9.92
69,Quandre Diggs,CB,Texas,23.9,5091,196,108.8,-0.8,20.8,Diggs,5091,196,29.625,9.625,71.625,4.56,2.7,1.65,4.15,7.22,17,36.5,9.92
70,Stephan Dickens,CB,Colorado State-Pueblo,,5076,175,108.8,-0.8,20.7,Dickens,5076,175,,8.88,,4.48,2.47,1.6,4.33,7.03,10,38.5,10.42
71,Joel Ross,CB,Appalachian State,22.3,5101,182,108.4,-0.9,19.7,Ross,5101,182,,8.63,,4.4,2.59,1.57,4.17,6.97,17,32.5,9.75
72,Kenneth Penny,CB,UNLV,24.3,5104,186,108.2,-0.9,19.2,Penny,5104,186,,9.38,,4.57,2.64,1.52,4.28,7.2,14,35.5,10.25
73,Martinez Davis,CB,Western Illinois,22.9,5092,194,108.1,-0.9,18.8,Davis,5092,194,30.5,9,,4.51,2.59,1.56,4.34,7.07,15,33,10.25
74,Kivar Thurman,CB,Delaware,23.5,5090,188,108,-0.9,18.5,Thurman,5090,188,,,,4.63,2.68,1.62,4.23,6.83,11,36.5,10.17
75,Derrick Wells,CB,Minnesota,22.2,5113,204,107.9,-0.9,18.5,Wells,5113,204,,8.13,,4.52,2.52,1.52,4.5,7.4,,37,10
76,Josh Mitchell,CB,Nebraska,22.8,5090,173,107.3,-1,16.9,Mitchell,5090,173,30.25,8.5,,4.5,2.56,1.53,4.34,6.46,9,35.5,9.75
77,Ian Williams,CB,Fordham,23.1,5112,182,106.9,-1,15.8,Williams,5112,182,,9.63,,4.59,2.67,1.57,4.18,7.06,12,34.5,10.33
78,Sean Thomas,CB,Louisiana-Lafayette,23,5095,176,106.9,-1,15.8,Thomas,5095,176,,,,4.53,2.66,1.57,4.13,7.06,20,35,9.58
79,Damian Swann,CB,Georgia,22.8,6000,189,106.7,-1,15.4,Swann,6000,189,31,8.875,74.125,4.5,2.63,1.59,4.2,6.98,,33,9.83
80,Garry Peters,CB,Clemson,23.9,5116,191,106.7,-1,15.4,Peters,5116,191,31.5,10,77.125,4.59,2.68,1.58,4,6.8,7,32.5,9.92
81,Adrian James,CB,UTEP,23.9,5116,197,106.4,-1.1,14.7,James,5116,197,,9.25,,4.5,2.62,1.59,,,11,36.5,9.25
82,Charles Garrett,CB,Nevada,23,5106,207,106.3,-1.1,14.5,Garrett,5106,207,31.25,8.63,,4.54,2.64,1.58,4.46,6.92,13,34,9.83
83,Trovon Reed,CB,Auburn,24.8,5114,191,105.7,-1.1,13.2,Reed,5114,191,,9.25,,4.53,2.68,1.65,4.44,6.9,,35.5,10.08
84,Michael Holmes,CB,Texas Southern,,5111,174,105.6,-1.1,13.1,Holmes,5111,174,,,,4.6,2.71,1.6,4.35,6.9,,35,10.58
85,Jason Wilson,CB,Central Michigan,22.8,5112,187,105.3,-1.1,12.5,Wilson,5112,187,29.13,9,,4.5,2.58,1.63,4.34,7.03,14,34,10.25
86,Cam Thomas,CB,Western Kentucky,,6002,200,105.3,-1.2,12.4,Thomas,6002,200,33.13,8.75,77,4.62,2.71,1.71,4.38,7,17,36,10.17
87,LaKeith Murray,CB,Midwestern State,23,5110,180,105.2,-1.2,12.2,Murray,5110,180,,,,4.55,2.66,1.58,4.17,7.08,12,35,10
88,Jordan Chapman,CB,Fordham,22.1,6012,187,104.6,-1.2,11.1,Chapman,6012,187,,8.88,,4.65,2.67,1.58,4.44,6.81,9,34,10.67
89,Bakari Hollier,CB,Memphis,22.8,5084,199,104.1,-1.3,10.2,Hollier,5084,199,,,,4.67,2.65,1.65,4.28,7.26,19,37,9.75
90,Antoine Lewis,CB,Purdue,23.9,5101,182,103.9,-1.3,9.9,Lewis,5101,182,,9.13,,4.49,2.63,1.57,4.49,7.17,12,36.5,10.25
91,Jeremy Murphy,CB,Huntingdon,,5103,159,103.6,-1.3,9.4,Murphy,5103,159,30.63,9.13,,4.5,,1.67,4.32,7.1,,38.5,10.58
92,Imoan Claiborne,CB,Northwestern State,23.1,5097,193,103.4,-1.3,9,Claiborne,5097,193,32.88,9,77.25,4.59,2.64,1.55,4.56,7.31,13,39,10
93,Donald Celiscar,CB,Western Michigan,23.9,5107,194,103.3,-1.3,9,Celiscar,5107,194,31.375,9.25,75.375,4.59,2.69,1.64,4.31,6.97,13,32.5,10.25
94,Bernard Blake,CB,Colorado State,23.6,5110,178,103.2,-1.4,8.7,Blake,5110,178,30.25,9.63,73.5,4.49,2.56,1.56,4.26,7.12,9,31.5,10.58
95,Al-Hajj Shabazz,CB,West Chester,,6007,200,103.1,-1.4,8.6,Shabazz,6007,200,32.75,9.25,,4.57,2.69,1.59,4.59,7.16,12,35,10.42
96,Qudarius Ford,CB,South Alabama,23.7,5076,169,103.1,-1.4,8.6,Ford,5076,169,,,,4.43,2.55,1.56,4.54,7.06,14,36.5,10.17
97,LeVander Liggins,CB,Louisiana Tech,23.1,5101,192,103,-1.4,8.5,Liggins,5101,192,30.5,8.75,,4.5,2.57,1.62,4.34,7.26,14,33.5,10.17
98,Domonique Johnson,CB,Oklahoma Panhandle,,5114,185,102.9,-1.4,8.3,Johnson,5114,185,,,,4.56,2.64,1.65,4.33,7.38,9,38.5,10.42
99,Marcus Berg,CB,Alabama State,26.8,5107,171,102.9,-1.4,8.2,Berg,5107,171,,9,,4.64,2.68,1.54,4.29,7.22,,38,10
100,Marcus Berg,CB,Alabama State,26.8,5105,171,102.9,-1.4,8.2,Berg,5105,171,,,,4.64,2.68,1.54,4.29,7.22,,38,10
101,DeAndre Woodland,CB,Southern,,5093,190,102.8,-1.4,8.1,Woodland,5093,190,,,,4.53,2.68,1.62,4.69,7.29,12,38.5,10.58
102,Manuel Asprilla,CB,Boston College,22.5,5102,181,102.7,-1.4,8,Asprilla,5102,181,30.38,9.5,,4.49,2.51,1.55,4.21,7.51,13,36,9.83
103,C.J. Roberts,CB,Colorado State-Pueblo,,5097,183,102.5,-1.4,7.7,Roberts,5097,183,30.25,9,72,4.45,2.56,1.57,4.28,7.2,4,34.5,10.25
104,Gareef Glashen,CB,Rutgers,24.2,5092,177,102,-1.5,7,Glashen,5092,177,,8.5,,4.61,2.67,1.56,4.14,7.12,22,31.5,9.67
105,Marcus Jones,CB,Minnesota,22,5067,168,101.9,-1.5,6.9,Jones,5067,168,,,,4.53,2.6,1.57,4.32,7.27,14,35.5,10.33
106,Jordan Ozerities,CB,Central Florida,23.8,5093,189,101.8,-1.5,6.8,Ozerities,5093,189,,8.75,,4.72,2.67,1.58,4,6.75,15,30.5,9.5
107,Jacoby Glenn,CB,Central Florida,,6000,179,101.6,-1.5,6.6,Glenn,6000,179,31.25,8.625,74.875,4.58,2.65,1.56,4.26,6.97,5,34,10.25
108,Valdon Cooper,CB,Georgia Southern,23,5102,184,101.5,-1.5,6.4,Cooper,5102,184,30.25,8.38,,4.59,2.74,1.64,4.36,7.09,15,35.5,10
109,Corey Trim,CB,Louisiana-Lafayette,22.9,5100,174,101.3,-1.5,6.2,Trim,5100,174,,9.38,,4.59,2.68,1.58,4.45,7.03,14,35,10.33
110,Ed Brown,CB,Fort Hays State,,6006,193,101,-1.6,5.8,Brown,6006,193,,8.75,,4.53,2.64,1.6,4.36,7.16,14,34.5,9.58
111,J.D. Roussel,CB,Sacred Heart,24,5102,186,100.8,-1.6,5.7,Roussel,5102,186,31.25,9.25,76.5,4.52,2.53,1.57,4.44,7.11,14,33,10
112,Orne Bey,CB,Duquesne,23.6,5080,189,100.7,-1.6,5.5,Bey,5080,189,,,,4.76,2.65,1.58,,,23,36.5,9.5
113,DreQuan Hoskey,CB,Virginia,,5112,180,100.4,-1.6,5.2,Hoskey,5112,180,30.25,8.25,,4.52,2.64,1.56,4.31,7.11,9,34,9.92
114,Norman Hayes,CB,Harvard,,5097,199,100.2,-1.6,5,Hayes,5097,199,30.75,9.88,,4.58,2.62,1.58,4.56,7.32,24,34,9.58
115,Darrin Marrow,CB,Norfolk State,22.9,6001,201,99.9,-1.7,4.7,Marrow,6001,201,,8.13,,4.62,2.62,1.56,4.6,7.32,16,34.5,10.08
116,Nick Waisome,CB,Florida State,23.5,5096,176,99.7,-1.7,4.5,Waisome,5096,176,30.5,9.25,75,4.59,2.65,1.58,4.39,7,10,35,10.08
117,Reggie Jennings,CB,SE Missouri State,23.4,5110,193,99.5,-1.7,4.4,Jennings,5110,193,,,,4.62,2.63,1.7,4.37,7.03,,35,9.83
118,Randy Harvey,CB,Florida International,23.6,5075,167,99.5,-1.7,4.4,Harvey,5075,167,,,,4.63,2.66,1.55,4.28,6.9,9,35,10
119,Merrill Noel,CB,Wake Forest,24,5080,177,99.5,-1.7,4.3,Noel,5080,177,30.25,7.88,72.75,4.53,2.56,1.58,4.43,7.15,15,34.5,9.92
120,Lorenzo Doss,CB,Tulane,21.4,5103,182,99.5,-1.7,4.3,Doss,5103,182,29.75,9,73.5,4.47,2.58,1.54,4.26,7.2,9,33.5,9.58
121,Jimmy Jean,CB,UAB,,6017,202,99.3,-1.7,4.1,Jean,6017,202,32.88,9,78.25,4.57,2.68,1.62,4.31,7.34,7,35.5,9.75
122,Etauj Allen,CB,Ouachita Baptist,,5091,171,99.2,-1.7,4,Allen,5091,171,29.63,8.13,,4.4,2.48,1.48,4.44,7.15,10,33,9.83
123,Kory Stamps,CB,St. Francis (IN),24.7,5077,176,99.1,-1.8,3.9,Stamps,5077,176,,,,4.55,2.6,1.57,4.45,7.02,15,34.5,9.75
124,Bryan Douglas,CB,Boise State,,5090,174,99.1,-1.8,3.9,Douglas,5090,174,30.38,8.75,,4.62,2.69,1.59,4.52,7.09,12,38,10.08
125,Courtney Bridget,CB,Iowa,24.5,6024,188,99,-1.8,3.9,Bridget,6024,188,,,,4.58,2.71,1.61,4.46,6.95,6,31,10.75
126,Tyler Stephenson,CB,Houston Baptist,23.7,5103,181,98.9,-1.8,3.8,Stephenson,5103,181,29.63,8.38,,4.69,2.71,1.69,4.41,7.22,,36.5,10.58
127,Cariel Brooks,CB,Adams State,24.4,5086,192,98.6,-1.8,3.6,Brooks,5086,192,29.5,9.38,72,4.55,2.66,1.58,4.32,7,14,32.5,9.25
128,Nick Gathrite,CB,UTEP,23.8,5072,167,98.5,-1.8,3.5,Gathrite,5072,167,,,,4.55,2.61,1.6,4.49,7.4,16,38.5,10.17
129,Reggie Owens,CB,Old Dominion,22.9,5105,185,98.4,-1.8,3.4,Owens,5105,185,30,9.63,,4.63,2.56,1.65,4.35,7.14,18,33,10
130,Caron McCluney,CB,American International,,5112,214,98.3,-1.8,3.3,McCluney,5112,214,,,,4.66,2.67,1.62,4.39,6.95,13,31,9.5
131,Tim Hamm-Bey,CB,SE Missouri State,22.2,5095,173,98.1,-1.8,3.2,Hamm-Bey,5095,173,,,,4.5,2.5,1.72,4,6.97,4,37.5,9.33
132,Cliff Coleman,CB,Mississippi,24,5091,186,97.9,-1.9,3.1,Coleman,5091,186,,,,4.53,2.63,1.67,4.32,7.31,7,36,10.08
133,Khari Burke,CB,Middle Tennessee State,23.5,5081,170,97.9,-1.9,3.1,Burke,5081,170,,,,4.47,2.59,1.54,4.26,6.98,8,33.5,9.5
134,Devonte Johnson,CB,Florida A&M,21.8,5096,190,97.8,-1.9,3,Johnson,5096,190,32,8.75,75.75,4.64,2.65,1.62,4.61,7,17,36.5,9.58
135,Damian Payne,CB,UTEP,23.3,5110,206,97.8,-1.9,3,Payne,5110,206,,,,4.61,2.7,1.64,4.62,7.19,17,34,9.83
136,Davion Orphey,CB,Utah,22.9,5116,188,97.8,-1.9,3,Orphey,5116,188,31.13,9.25,,4.59,2.62,1.58,4.46,7.21,14,32,10.17
137,Crosby Adams,CB,Texas-San Antonio,23.8,5084,184,97.7,-1.9,2.9,Adams,5084,184,,,,4.54,2.66,1.55,4.58,7.25,6,36,10.25
138,Ladarius Gunter,CB,Miami,24.8,6014,202,97.4,-1.9,2.7,Gunter,6014,202,31.5,9.625,77.75,4.65,2.66,1.58,4.35,6.91,12,33.5,9
139,Travell Dixon,CB,Washington,,6004,200,97.3,-1.9,2.7,Dixon,6004,200,31.38,8.75,76.125,4.63,2.65,1.6,4.59,7.12,15,34.5,9.67
140,Dwellie Striggles,CB,Buffalo,,5093,189,97,-2,2.5,Striggles,5093,189,,,,4.77,2.72,1.63,4.3,6.93,11,33.5,10
141,Evan Favors,CB,Nevada,23.7,5103,177,97,-2,2.5,Favors,5103,177,,,,4.47,2.59,1.59,4.23,7.1,10,31,9.75
142,Donald Mattocks,CB,North Carolina A&T,,5080,174,96.8,-2,2.4,Mattocks,5080,174,,8.38,,4.62,2.65,1.58,4.25,6.86,,34,9.17
143,Terell Floyd,CB,Louisville,23.2,5096,194,96.5,-2,2.3,Floyd,5096,194,32,9.25,76.75,4.57,2.66,1.57,4.37,7.1,12,30.5,9.67
144,Jacquez Young,CB,Troy,23.2,5087,178,96.5,-2,2.2,Young,5087,178,29.75,8.63,,4.54,2.65,1.6,4.25,7.34,10,34.5,9.75
145,Larry Mbayu,CB,Winona State,23.6,5114,192,96.5,-2,2.2,Mbayu,5114,192,31.25,8.5,,4.61,2.73,1.61,4.69,7.19,,34,10.17
146,Andrew Gaines,CB,Memphis,22.9,5091,183,96.4,-2,2.2,Gaines,5091,183,,,,4.6,2.64,1.56,4.44,7.46,12,35,10.08
147,Tevin Allen,CB,Illinois State,22.9,5074,173,96.4,-2,2.2,Allen,5074,173,,8.25,,4.6,2.67,1.63,4.34,7.07,16,32.5,10
148,Nate Willis,CB,Kentucky,,5112,176,95.6,-2.1,1.8,Willis,5112,176,,8.25,,4.59,2.69,1.58,4.24,7.13,10,33,9.67
149,Malcolm Marable,CB,Oregon State,24,5065,169,95.4,-2.1,1.7,Marable,5065,169,,,,4.48,2.62,1.55,4.25,6.92,14,30.5,9.25
150,C.J. Jones,CB,Delaware,,5105,185,95,-2.1,1.6,Jones,5105,185,,,,4.68,2.73,1.62,4.47,7.2,,33,10.17
151,Carroll Washington,CB,Arkansas,24.5,5105,178,95,-2.1,1.6,Washington,5105,178,31,9.25,,4.57,2.65,1.61,4.35,6.78,9,31,9.75
152,Tracy Clark,CB,Washington State,,5095,188,95,-2.2,1.6,Clark,5095,188,,,,4.72,2.66,1.62,4.15,6.86,7,35,9.08
153,Brandon Reddish,CB,Syracuse,22.2,5097,190,95,-2.2,1.6,Reddish,5097,190,32,8.75,,4.67,2.69,1.58,4.29,7.11,11,31,9.75
154,Chris Dunkley,CB,South Florida,,5114,183,94.5,-2.2,1.4,Dunkley,5114,183,32.25,10.25,76.625,4.55,2.53,1.5,4.22,7.27,2,33.5,9.42
155,Thomas Finnie,CB,Bethune-Cookman,,5090,183,94.5,-2.2,1.4,Finnie,5090,183,30,8.88,,4.49,2.48,1.47,4.24,7.5,17,29,9.25
156,Montell Garner,CB,South Alabama,22.7,5115,188,94.3,-2.2,1.3,Garner,5115,188,,,,4.58,2.65,1.59,4.58,7.09,15,33,9.58
157,Jay Hughes,CB,Mississippi State,23.9,5097,194,94.2,-2.2,1.3,Hughes,5097,194,30,8.38,,4.58,2.64,1.61,4.27,7.12,16,29.5,9.25
158,Xavier Smith,CB,Sam Houston State,,5100,180,94.2,-2.2,1.3,Smith,5100,180,,,,4.64,2.68,1.65,4.33,6.83,8,33.5,9.67
159,Torian Oakley,CB,West Texas A&M,23.1,5075,181,93.5,-2.3,1.1,Oakley,5075,181,,,,4.66,2.76,1.66,,,12,33,9.83
160,Jonathan McKnight,CB,Arizona,24.7,5103,185,93.4,-2.3,1.1,McKnight,5103,185,30.63,9.25,74,4.75,2.75,1.64,4.37,7.06,13,34.5,9.67
161,Tyree Hollins,CB,Grambling State,,5093,188,93.3,-2.3,1,Hollins,5093,188,31.88,8.63,75.125,4.66,2.72,1.67,4.41,7.65,19,34.5,10.08
162,Joshua Dennard,CB,Montana,21.5,5091,193,93.2,-2.3,1,Dennard,5091,193,30.5,8.75,,4.65,2.58,1.6,,,14,32,9.08
