#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
14,Marcus Rush,EDGE,Michigan State,24.2,6022,247,128.8,0.7,75.5,Rush,6022,247,32,9.38,78.625,4.66,2.7,1.59,4.28,6.73,24,34,9.75
15,Jaycee Totty,EDGE,Sacramento State,,6017,256,128.4,0.7,74.4,Totty,6017,256,,9.75,,4.8,2.73,1.62,4.16,6.72,29,30,10
16,Trey Flowers,EDGE,Arkansas,22,6021,266,127.8,0.6,73,Flowers,6021,266,34.25,10,84.5,4.83,2.82,1.63,4.4,7.26,28,36.5,10.08
17,Will Schwarz,EDGE,Saginaw Valley State,25.3,6040,257,127.3,0.6,71.7,Schwarz,6040,257,31.25,9.75,,4.7,2.63,1.65,4.35,7.28,31,35,10
18,Joe Wiktorek,EDGE,Lindenwood-Belleville,24.6,6022,260,127,0.6,70.9,Wiktorek,6022,260,,,,4.8,2.63,1.61,4.39,6.98,,35,10.08
19,Geneo Grissom,EDGE,Oklahoma,23.3,6033,262,125.2,0.4,66.2,Grissom,6033,262,33.375,10.25,81.875,4.8,2.78,1.62,4.38,7.24,24,37,9.83
20,Ryan Russell,EDGE,Purdue,23.7,6042,269,125.1,0.4,66,Russell,6042,269,33.375,10.25,80.875,4.66,2.65,1.62,4.47,7.25,25,32.5,9.92
21,Anthony Chickillo,EDGE,Miami,22.8,6031,267,125.1,0.4,65.9,Chickillo,6031,267,33.5,10.125,80.375,4.79,2.77,1.66,4.25,7.17,27,34.5,9.5
22,Deiontrez Mount,EDGE,Louisville,22.6,6046,249,124.6,0.4,64.4,Mount,6046,249,33.13,9.63,79.625,4.64,2.71,1.59,4.32,7.07,28,31,9.92
23,Kyle Emanuel,EDGE,North Dakota State,24,6032,255,123.9,0.3,62.7,Emanuel,6032,255,31,9.375,74.625,4.77,2.79,1.69,4.25,7.1,27,34,10
24,Matt Longacre,EDGE,NW Missouri State,,6032,260,122.1,0.2,57.5,Longacre,6032,260,30.13,9.5,,4.75,2.72,1.66,4.26,7.07,22,33,9.75
25,Obum Gwacham,EDGE,Oregon State,24.5,6053,246,121.7,0.2,56.1,Gwacham,6053,246,34.375,10,81.875,4.72,2.76,1.66,4.28,7.28,22,36,10.08
26,Brad Harrah,EDGE,Cincinnati,24.2,6050,270,120.7,0.1,53.1,Harrah,6050,270,32,8.63,,4.89,2.79,1.67,4.54,7.21,26,33.5,10.33
27,LeBrandon Richardson,EDGE,Bethune-Cookman,,6005,243,120.2,0,51.8,Richardson,6005,243,33.5,8.88,,4.68,2.69,1.67,4.52,7.44,,38,10.5
28,Brad Bars,EDGE,Penn State,22.4,6030,261,120.1,0,51.4,Bars,6030,261,31.63,9.63,,4.77,2.8,1.68,4.3,7.09,27,32,9.58
29,Maxx Forde,EDGE,Idaho,23.9,6040,265,119.6,0,50,Forde,6040,265,33.25,10.38,,4.72,2.7,1.63,4.41,7.11,15,35.5,9.42
30,Daniel Holland,EDGE,East Central,24.9,6024,252,119.4,0,49.4,Holland,6024,252,,9.75,,4.73,,,,,,36,9.83
31,Jordan DeWalt-Ondijo,EDGE,Duke,23.3,6036,239,119.3,0,49.1,DeWalt-Ondijo,6036,239,33.25,8.5,,4.65,2.69,1.62,4.38,7.36,17,35.5,10.33
32,Zack Wagenmann,EDGE,Montana,23.1,6031,247,119,0,48.2,Wagenmann,6031,247,33.5,9.5,80.25,4.82,2.77,1.66,4.26,7.07,16,37.5,9.83
33,Dante Fowler,EDGE,Florida,21.1,6025,261,118.7,-0.1,47.1,Fowler,6025,261,33.75,9.5,80.375,4.6,2.69,1.59,4.32,7.4,19,32.5,9.33
34,Mario Edwards,EDGE,Florida State,21.5,6025,279,117.9,-0.1,44.9,Edwards,6025,279,33.25,10.875,80.5,4.84,2.84,1.76,4.55,7.44,32,32.5,10
35,Jay Eakins,EDGE,New Mexico State,,6015,274,117.6,-0.1,44.1,Eakins,6015,274,,,,4.77,2.77,1.66,4.53,7.51,24,34.5,9.67
36,Carlos Thompson,EDGE,Mississippi,23.6,6042,252,117.3,-0.2,43,Thompson,6042,252,34.38,9,81,4.75,2.76,1.68,4.54,7.51,,38,10.25
37,Dylan Wynn,EDGE,Oregon State,22.3,6016,283,117.2,-0.2,42.8,Wynn,6016,283,31.25,8.25,,5.05,2.91,1.73,4.5,7.36,43,33.5,9.17
38,Art Norman,EDGE,North Carolina State,,6000,247,117.1,-0.2,42.4,Norman,6000,247,33.5,9.5,,4.7,2.82,1.62,4.37,7.52,19,36,10
39,Brock Hekking,EDGE,Nevada,23.9,6032,255,117,-0.2,42.2,Hekking,6032,255,31.75,9,77,4.75,2.72,1.67,4.42,7.29,28,33,9.75
40,Zack Hodges,EDGE,Harvard,23.3,6024,250,116.9,-0.2,42.1,Hodges,6024,250,34.25,9.875,81.875,4.68,2.7,1.61,4.65,7.37,,33.5,10.5
41,Reuben Frank,EDGE,Connecticut,22.9,6025,248,116.4,-0.2,40.5,Frank,6025,248,,9.63,,4.78,2.73,1.63,4.41,7.22,29,33.5,9.58
42,Max Valles,EDGE,Virginia,21.1,6045,251,115.9,-0.3,38.9,Valles,6045,251,32.625,9.375,79.875,4.83,2.74,1.64,4.37,7.59,,36.5,10.08
43,Brett Bowers,EDGE,New Mexico,23.4,6023,262,115.8,-0.3,38.9,Bowers,6023,262,30.75,9.75,,4.91,2.75,1.69,4.35,7.22,27,33,9.75
44,Nordly Capi,EDGE,Akron,23.1,6017,247,115.5,-0.3,37.9,Capi,6017,247,31.25,10,,4.69,2.68,1.62,4.51,7.22,31,30.5,9.75
45,Andre Monroe,EDGE,Maryland,23.6,5104,294,115.4,-0.3,37.7,Monroe,5104,294,,9.5,,4.84,2.87,1.7,4.41,7.66,29,29.5,9.42
46,Joe Drummond,EDGE,Army,,6016,240,114.4,-0.4,34.8,Drummond,6016,240,30,8,74,4.81,2.66,1.53,4.2,7.08,22,30,9.42
47,Darius Allen,EDGE,Colorado State-Pueblo,,6015,241,114.2,-0.4,34.2,Allen,6015,241,,9.88,,4.7,2.72,1.6,4.3,7.06,19,31.5,9.5
48,Bret Shannon,EDGE,Butler,24.7,6017,235,114.1,-0.4,34.1,Shannon,6017,235,,9.13,,4.77,2.71,1.71,4.32,7.27,25,34,10.08
49,Cody Muller,EDGE,New Hampshire,24.9,6025,260,113.6,-0.5,32.5,Muller,6025,260,31.25,10.13,,4.81,2.8,1.75,4.51,7.49,29,33.5,10.17
50,Ryan Delaire,EDGE,Towson,23.7,6041,254,113.5,-0.5,32.3,Delaire,6041,254,32.5,10.375,79.25,4.84,2.72,1.65,4.51,7,23,33.5,9.58
51,Sean Bacon,EDGE,San Jose State,23.3,6023,235,113.5,-0.5,32.3,Bacon,6023,235,32.13,9.5,,4.65,2.74,1.61,4.57,7.11,19,33,10
52,Cory Morrissey,EDGE,Iowa State,21.9,6031,254,113,-0.5,31,Morrissey,6031,254,30,9,,4.75,2.76,1.62,4.59,7.31,22,34,9.75
53,Cody Galea,EDGE,San Diego State,23.8,6015,241,113,-0.5,30.9,Galea,6015,241,,9.88,,4.72,2.72,1.63,4.55,7.41,30,35.5,9.42
54,Lynden Trail,EDGE,Norfolk State,24.5,6065,269,112.9,-0.5,30.7,Trail,6065,269,34.875,10.5,83.25,4.86,2.87,1.71,4.48,7.32,24,32.5,9.75
55,Deion Barnes,EDGE,Penn State,22.7,6040,257,112.6,-0.5,30,Barnes,6040,257,32.38,10.13,80.625,4.95,2.8,1.7,4.32,7.26,31,34,9.33
56,Brennen Beyer,EDGE,Michigan,22.9,6040,256,112.6,-0.5,29.9,Beyer,6040,256,31.88,10.25,,4.84,2.81,1.69,4.22,7.09,20,33.5,9.17
57,Cedric Reed,EDGE,Texas,22.9,6052,269,111.9,-0.6,28.2,Reed,6052,269,33.375,9.75,81.5,4.81,2.8,1.68,4.45,7.33,22,31,9.58
58,Seyi Adebayo,EDGE,Boston College,24.2,6027,249,111.3,-0.6,26.6,Adebayo,6027,249,,,,4.95,2.8,1.67,4.37,7.28,19,34,10.33
59,Darrius McMullin,EDGE,Morningside,24.7,6015,272,111.1,-0.6,26.1,McMullin,6015,272,,,,5.01,2.73,1.7,4.53,7.31,,34.5,9.67
60,Tony Washington,EDGE,Oregon,23.3,6035,247,110.9,-0.7,25.6,Washington,6035,247,33,9.5,81.125,4.77,2.75,1.65,4.31,7.15,20,32.5,9.33
61,Dustin Martin,EDGE,Weber State,25.5,6023,265,110,-0.7,23.5,Martin,6023,265,31.5,9.25,,4.96,2.85,1.77,4.43,7.33,29,33,9.67
62,Nate Orchard,EDGE,Utah,22.8,6032,250,108.8,-0.8,20.9,Orchard,6032,250,33.75,10.25,79.375,4.8,2.77,1.65,4.43,7.28,23,31.5,9.58
63,TraVaughn Paschal,EDGE,Kentucky,,6020,255,108.8,-0.8,20.8,Paschal,6020,255,,9.63,,4.78,2.72,1.8,4.71,7.43,,32.5,10.67
64,Jack Sherlock,EDGE,South Dakota State,,6033,243,108.4,-0.8,20,Sherlock,6033,243,31.63,10.13,,4.72,2.76,1.65,4.41,7.21,17,31,9.75
65,Evan Hudson,EDGE,Washington,,6022,248,108.3,-0.8,19.9,Hudson,6022,248,32.63,9.75,80.5,4.98,2.81,1.65,4.3,6.96,23,31,9.5
66,Brandon Lee,EDGE,James Madison,,6014,243,108.3,-0.9,19.7,Lee,6014,243,34.88,9.13,,4.92,2.83,1.77,4.46,7.52,,38.5,10.17
67,Tyler Gilbert,EDGE,Tulane,23.8,6017,254,108.2,-0.9,19.7,Gilbert,6017,254,,9.5,,4.59,2.74,1.66,4.55,7.38,21,29.5,9.58
68,Beau Yap,EDGE,Hawaii,24,6006,247,108.2,-0.9,19.7,Yap,6006,247,29.88,9.38,,4.83,2.82,1.58,4.46,7.28,24,32.5,9.17
69,Andrew Hudson,EDGE,Washington,,6022,248,108,-0.9,19.2,Hudson,6022,248,32.38,10,80.5,4.97,2.81,1.65,4.3,6.96,23,31,9.42
70,Shane Ray,EDGE,Missouri,21.3,6025,245,107.7,-0.9,18.5,Ray,6025,245,33.125,9,79.125,4.68,2.74,1.65,4.58,7.6,21,33,10
71,Octavio Gonzalez,EDGE,Nuevo Leon,,6034,261,107.5,-0.9,18.2,Gonzalez,6034,261,32.75,9.5,,4.81,2.75,1.69,4.4,7.54,29,29,9.5
72,Beau Martin,EDGE,Boise State,,6012,256,107.3,-0.9,17.7,Martin,6012,256,32.13,9.13,,4.87,2.88,1.78,4.33,7.23,22,31,9.75
73,Tavaris Barnes,EDGE,Clemson,23.9,6036,282,107.3,-0.9,17.7,Barnes,6036,282,33.125,8.5,80,4.8,2.79,1.67,4.65,7.5,22,31,9.17
74,C.J. Olaniyan,EDGE,Penn State,24.2,6034,253,107,-0.9,17.2,Olaniyan,6034,253,33.5,9.63,76.75,4.85,2.85,1.75,4.43,7.09,22,31,9.75
75,Dezmond Johnson,EDGE,Duke,23.6,6031,245,107,-0.9,17.2,Johnson,6031,245,33.38,10.5,,4.83,2.73,1.65,4.57,7.23,,33,9.67
76,B.J. Larsen,EDGE,Utah State,26.7,6047,264,106.9,-0.9,17.1,Larsen,6047,264,33,9.13,77.25,4.85,2.8,1.69,4.44,7.06,18,31,9.17
77,Za'Darius Smith,EDGE,Kentucky,23,6044,274,106.8,-1,16.9,Smith,6044,274,32.625,10,79.75,4.72,2.73,1.7,4.64,7.42,23,29,9.42
78,Hau'oli Kikaha,EDGE,Washington,23.2,6023,253,106.7,-1,16.7,Kikaha,6023,253,32.5,9.625,77,4.93,2.77,1.71,4.37,7.16,20,34.5,9.33
79,Julian Howsare,EDGE,Clarion,,6022,254,106.7,-1,16.6,Howsare,6022,254,31.5,9.25,,4.75,2.67,1.67,4.52,7.5,19,32,9.83
80,Ray Drew,EDGE,Georgia,23,6040,265,106,-1,15.4,Drew,6040,265,34.63,9.75,,4.81,2.75,1.71,4.45,7.43,18,32.5,9.33
81,Zach Patt,EDGE,Rice,23.7,6011,244,106,-1,15.4,Patt,6011,244,32,9.5,,4.79,2.74,1.63,4.45,7.44,,32,9.5
82,Josh Alaeze,EDGE,Central Connecticut St,,5114,243,105.9,-1,15.1,Alaeze,5114,243,32.38,9.25,77.25,4.89,2.69,1.69,4.4,7.44,,34.5,9.67
83,Lorenzo Mauldin,EDGE,Louisville,23,6035,259,105.6,-1,14.7,Mauldin,6035,259,33,9.875,80,4.85,2.83,1.68,4.58,7.24,23,32,9.33
84,Ryan Mueller,EDGE,Kansas State,24.4,6016,245,105.5,-1.1,14.5,Mueller,6016,245,31.75,9.38,75.5,4.83,2.73,1.7,4.21,7,18,33,8.75
85,Rashod Favors,EDGE,Oklahoma,,5117,253,105.4,-1.1,14.4,Favors,5117,253,31.88,9.63,,4.65,2.8,1.72,4.89,7.57,26,34,9.5
86,Nick Napolitano,EDGE,Wingate,29.7,6014,249,105.4,-1.1,14.3,Napolitano,6014,249,,9.38,,4.91,2.8,1.62,4.42,7.08,15,34,9.17
87,Mike Reilly,EDGE,William & Mary,,6030,261,105.1,-1.1,13.9,Reilly,6030,261,30.25,9.75,,4.97,2.81,1.68,4.37,7.27,26,30.5,9.17
88,Stephon Sanders,EDGE,SMU,,6021,254,104.6,-1.1,13,Sanders,6021,254,33.38,9.25,80,4.84,2.75,1.71,4.4,7.25,18,30.5,9.67
89,Evan Hudson,EDGE,Washington,,6044,261,103.4,-1.2,11.2,Hudson,6044,261,,,,5.09,2.89,1.77,4.44,7.02,,31,9.5
90,Martin Ifedi,EDGE,Memphis,24,6031,275,103.3,-1.2,11.1,Ifedi,6031,275,33.875,10,81.375,4.88,2.83,1.68,4.58,7.39,17,31,9.25
91,Dasman McCullum,EDGE,Southern Miss,23.5,6046,246,103.2,-1.2,11,McCullum,6046,246,,10.38,,4.84,2.76,1.7,4.48,7.19,17,32,9.67
92,Theo Rich,EDGE,South Alabama,24,6013,251,102.9,-1.3,10.5,Rich,6013,251,,,,4.85,2.76,1.62,4.49,7.37,,30.5,9.25
93,Greg Reese,EDGE,Utah,23.5,6043,275,102.5,-1.3,10,Reese,6043,275,,9.88,,4.97,2.9,1.71,4.64,7.74,30,29.5,9.75
94,Arthur Miley,EDGE,Southern,,6055,263,101.7,-1.3,9,Miley,6055,263,34.75,9.5,81.625,4.75,2.77,1.75,4.75,7.56,17,34,9.5
95,Jordan Sparkman,EDGE,UNLV,24,6047,288,101.5,-1.4,8.7,Sparkman,6047,288,,,,5.11,2.98,1.79,5.08,7.4,26,30.5,9.58
96,Kendall Montgomery,EDGE,Bowling Green,23.1,6056,269,101.4,-1.4,8.6,Montgomery,6056,269,34.25,10.63,86.5,4.89,2.8,1.76,4.6,7.52,20,33,9.42
97,Brandon Wilkinson,EDGE,Samford,24.1,6033,241,101.2,-1.4,8.4,Wilkinson,6033,241,,,,4.71,2.8,1.68,4.93,,13,37.5,10.08
98,Nmesoma Okafor,EDGE,Akron,,6045,250,101,-1.4,8.1,Okafor,6045,250,34.88,10,,4.77,2.72,1.7,4.5,7.44,19,29.5,9.75
99,Corey Crawford,EDGE,Clemson,23.9,6052,299,100.9,-1.4,8,Crawford,6052,299,34.5,9.25,85,5.01,2.91,1.78,4.65,7.64,17,33,9.17
100,Ben Perry,EDGE,Minnesota,24,6041,269,100.8,-1.4,7.9,Perry,6041,269,,,,5.07,2.89,1.71,4.4,7.53,18,31.5,9.5
101,Houston Bates,EDGE,Louisiana Tech,24.8,6011,238,100.6,-1.4,7.7,Bates,6011,238,31,9,73.75,4.66,2.67,1.63,4.29,7.26,,26.5,8.75
102,Nii Lartey,EDGE,Austin Peay,,5115,249,100.4,-1.4,7.5,Lartey,5115,249,,,,4.83,2.76,1.65,4.48,7.52,25,30,9.25
103,Sage Harold,EDGE,James Madison,23.9,6026,242,100.1,-1.5,7.2,Harold,6026,242,32.63,9.13,75.125,4.64,2.69,1.65,4.69,7.52,21,31.5,9.25
104,Deuce Robinson,EDGE,Appalachian State,21.9,6040,247,100.1,-1.5,7.2,Robinson,6040,247,32.13,9.25,,4.93,2.85,1.72,4.56,7.49,27,32,9.75
105,Nick Richardson,EDGE,Abilene Christian,23.3,6011,242,99.8,-1.5,6.9,Richardson,6011,242,32.75,9.5,,4.81,2.79,1.69,4.44,7.37,12,32,9.67
106,Jeff Covitz,EDGE,Bryant,22.6,6014,241,99.3,-1.5,6.4,Covitz,6014,241,30.25,9.88,,4.88,2.75,1.67,4.7,7.04,22,32,9.17
107,Pat O'Hara,EDGE,Monmouth (NJ),,6025,247,99.2,-1.5,6.3,O'Hara,6025,247,,9.88,,4.94,2.87,1.68,4.6,7.58,24,31.5,10
108,Michael Amaefula,EDGE,Minnesota,22.9,6013,237,98.6,-1.6,5.8,Amaefula,6013,237,,,,4.83,2.72,1.63,4.47,7.5,15,32,9.5
109,Kyle Woestmann,EDGE,Vanderbilt,23.9,6027,253,98.6,-1.6,5.7,Woestmann,6027,253,31.13,10.5,78,4.97,2.78,1.65,,,21,34,9.08
110,Markus Golden,EDGE,Missouri,,6023,260,97.9,-1.6,5.2,Golden,6023,260,31.125,10.5,76.625,4.75,2.77,1.68,4.59,7.39,17,28.5,9.17
111,Arnold Blackmon,EDGE,Marshall,,6010,254,97.6,-1.6,5,Blackmon,6010,254,,,86.5,4.94,2.84,1.69,4.74,7.37,26,33,9
112,David Perry,EDGE,Bethune-Cookman,,6051,250,97.4,-1.7,4.8,Perry,6051,250,,9.25,,4.81,2.81,1.75,4.56,7.27,17,30.5,9.5
113,Justice Akuezue,EDGE,Wayne State (MI),24.5,6027,237,96.9,-1.7,4.5,Akuezue,6027,237,,,,4.94,2.75,1.72,4.6,7.43,18,34.5,9.83
114,Chris Hummingbird,EDGE,Tulsa,23.2,6012,258,96.8,-1.7,4.4,Hummingbird,6012,258,,,,5.02,2.91,1.81,4.45,7.32,22,31.5,9.25
115,Gavin Stansbury,EDGE,Houston,23,6030,255,96.5,-1.7,4.2,Stansbury,6030,255,33.75,9.88,81.625,4.96,2.85,1.72,4.83,7.58,25,33,9.58
116,Bryan Thomas,EDGE,Bowling Green,23.9,6020,247,96.4,-1.7,4.1,Thomas,6020,247,,,,4.87,2.9,1.77,4.63,7.22,22,30,9.58
117,Paul Quessenberry,EDGE,Navy,,6014,239,96.2,-1.8,4,Quessenberry,6014,239,30.5,9.25,75.25,4.8,2.72,1.72,4.52,7.58,24,29.5,9.58
118,Zachary Williams,EDGE,Southern Connecticut State,,6045,266,96.1,-1.8,3.9,Williams,6045,266,32.38,9.75,,4.96,2.73,1.65,5.02,7.66,16,32,9.67
119,Sonny Puletasi,EDGE,Wyoming,23.4,6020,244,96.1,-1.8,3.9,Puletasi,6020,244,32.13,9.75,,4.95,2.79,1.69,4.51,7.48,21,32.5,9.33
120,Diaheem Watkins,EDGE,UAB,22.4,6034,260,95.8,-1.8,3.7,Watkins,6034,260,33,10,81.75,4.87,2.86,1.69,4.63,7.52,20,31,9.08
121,Giovani Francois,EDGE,Florida International,22.9,6007,238,95.6,-1.8,3.6,Francois,6007,238,,,,4.91,2.81,1.68,4.58,6.93,15,30.5,9.25
122,Everett Ellefsen,EDGE,McNeese State,23.1,6021,243,95.5,-1.8,3.5,Ellefsen,6021,243,,8.88,,4.91,2.79,1.71,4.52,7.19,19,30.5,9.25
123,J.R. Tavai,EDGE,Southern Cal,22,6016,249,95.5,-1.8,3.5,Tavai,6016,249,31.5,9.125,76.875,4.91,2.84,1.71,4.63,7.32,23,30.5,9.33
124,Ty Phillips,EDGE,Missouri Valley,,6010,258,94.9,-1.8,3.2,Phillips,6010,258,,9.25,,4.93,2.84,1.7,4.53,7.33,21,30.5,8.75
125,Jermauria Rasco,EDGE,LSU,23,6030,247,94.9,-1.9,3.2,Rasco,6030,247,32.63,9,78.375,4.72,2.71,1.63,4.65,7.11,12,28.5,9
126,Tyler Williamson,EDGE,Southern Illinois,23.9,6005,226,94.8,-1.9,3.2,Williamson,6005,226,,8.5,,4.87,2.87,1.68,4.33,7.26,13,31,9.25
127,Ridge James,EDGE,South Alabama,24.1,6040,248,94.5,-1.9,3,James,6040,248,,,,4.95,2.86,1.82,4.72,7.69,17,35,10.17
128,Jamal Baker,EDGE,Houston,,6023,262,94.1,-1.9,2.8,Baker,6023,262,32.13,8.75,,4.94,2.74,1.69,4.7,7.52,23,30,9.08
129,Marcus Wright,EDGE,Kent State,24.4,6036,261,93.9,-1.9,2.7,Wright,6036,261,,,,4.72,2.78,1.7,4.68,7.46,14,30.5,8.75
130,Adrian Blake,EDGE,San Jose State,23.7,6014,252,93.9,-1.9,2.7,Blake,6014,252,,,,4.81,2.75,1.72,4.74,7.89,,31,9.42
131,Desmond Williams,EDGE,Youngstown State,,5107,237,93.9,-1.9,2.7,Williams,5107,237,29,9.5,,4.79,2.72,1.66,4.78,7.47,20,29,9.58
132,Glennon Bobo,EDGE,Henderson State,,5100,259,93.3,-2,2.4,Bobo,5100,259,,9.38,,4.96,2.76,1.63,4.63,8.13,24,32,8.83
133,Alec May,EDGE,Georgetown,,6030,246,93.2,-2,2.4,May,6030,246,31.75,9.63,,4.94,2.86,1.68,4.48,7.32,19,29.5,9.08
134,Erik Williams,EDGE,Bethune-Cookman,24,6024,270,93.1,-2,2.4,Williams,6024,270,,9.13,80.25,5,2.91,1.83,4.83,7.47,23,30.5,9.25
135,Ray Bush,EDGE,Toledo,23.2,6022,237,93.1,-2,2.3,Bush,6022,237,,,,5,2.88,1.85,4.49,7.2,26,31,9.25
136,Xzavier Dickson,EDGE,Alabama,23,6034,260,92.9,-2,2.3,Dickson,6034,260,33.5,10,80.25,4.74,2.75,1.69,4.53,7.56,19,29.5,8.33
137,Jonathan Louis,EDGE,Maine,24,6051,259,92.5,-2,2.1,Louis,6051,259,,,,5.19,2.95,1.74,4.77,7.61,25,34.5,9.17
138,Daryl Mason,EDGE,North Texas,22,6030,242,92.1,-2.1,2,Mason,6030,242,,,,4.74,2.7,1.68,4.55,7.55,11,27.5,9.75
139,Felton Collins,EDGE,Murray State,22.8,6036,265,91.9,-2.1,1.9,Collins,6036,265,,8.88,,5.01,2.95,1.71,5.01,7.36,21,30,9.08
140,Eric Braswell,EDGE,Houston,22.9,6043,264,91.4,-2.1,1.7,Braswell,6043,264,,,,5.03,2.93,1.7,4.66,7.23,17,29,9
141,Steve Miller,EDGE,Ohio State,,6026,256,90.7,-2.2,1.5,Miller,6026,256,32.38,8.63,,5,2.87,1.79,4.49,7.62,21,29,9.5
142,LaDarius Owens,EDGE,Auburn,24,6011,236,90.1,-2.2,1.4,Owens,6011,236,33.25,9.88,79,4.97,2.77,1.67,,,29,31,8.5
143,Charlie Walker,EDGE,Bowling Green,23.1,6024,250,90,-2.2,1.3,Walker,6024,250,31,9.38,,4.83,2.81,1.7,4.69,7.38,25,25.5,9.08
144,Siuea Vaesau,EDGE,UNLV,23.4,6020,244,89.7,-2.2,1.3,Vaesau,6020,244,,,,5.05,2.9,1.68,4.67,7.41,19,31,9.33
145,Daniel Pinnix,EDGE,North Carolina A&T,,6005,230,89.5,-2.3,1.2,Pinnix,6005,230,,,,5.08,2.93,1.73,4.8,7.01,23,30.5,9.25
146,Tedroy Lynch,EDGE,Buffalo,,6010,248,89.4,-2.3,1.2,Lynch,6010,248,,,,5.09,2.83,1.68,4.95,8,24,32,9.58
147,Brett Biestek,EDGE,Fordham,24.2,6025,255,89.2,-2.3,1.1,Biestek,6025,255,,,,4.93,2.82,1.7,4.65,7.34,19,26,9.33
148,Aamir Petrose,EDGE,Wesley,,6040,235,89.1,-2.3,1.1,Petrose,6040,235,34.75,9.63,,4.84,,,4.75,,16,32,
149,Zach Triner,EDGE,Assumption,,6020,241,88.5,-2.3,1,Triner,6020,241,,,,4.9,2.85,1.69,4.75,7.46,,30,8.92
150,Ra'Shawde Meyers,EDGE,Marshall,,6036,254,88.1,-2.4,0.9,Meyers,6036,254,33.63,9.75,,5.13,2.92,1.77,4.59,7.81,21,31.5,9.42
151,Kalvin Davis,EDGE,Azusa Pacific,25.9,6022,249,88,-2.4,0.9,Davis,6022,249,,,,4.87,2.93,1.75,4.85,7.88,,30.5,9.25
152,Michael Daniels,EDGE,Prairie View A&M,,6025,270,88,-2.4,0.9,Daniels,6025,270,,,,5.23,2.79,1.74,4.54,7.41,,29,8.33
153,Tevin Davis,EDGE,Valdosta State,,5117,257,87.5,-2.4,0.8,Davis,5117,257,,,,5.05,2.95,1.83,4.67,7.35,16,32.5,8.92
154,Gary Scruggs,EDGE,Old Dominion,24.5,5114,264,87,-2.4,0.7,Scruggs,5114,264,,,,5.05,2.82,1.75,4.9,7.39,20,27,9.25
155,Montavious Skelton,EDGE,Jacksonville State,24.6,6003,264,86.9,-2.4,0.7,Skelton,6003,264,,,,4.78,2.85,1.78,4.81,7.99,28,26,8.58
156,Edward Mosley,EDGE,Alabama State,,6021,251,86.9,-2.4,0.7,Mosley,6021,251,32.38,9.63,,4.9,2.77,1.82,4.65,7.63,21,32.5,8.75
157,Andre Robinson,EDGE,Tulane,23.3,6011,242,86.7,-2.5,0.7,Robinson,6011,242,,,,4.9,2.81,1.71,4.56,7.45,21,26.5,9.08
158,Marius Burgsmueller,EDGE,Idaho,27.3,6052,272,86.6,-2.5,0.7,Burgsmueller,6052,272,,,,5.25,3.05,1.77,4.68,7.59,27,30,8.42
