#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
24,Hroniss Grasu,OC,Oregon,24.1,6030,297,111.6,0.7,74.8,Grasu,6030,297,32.125,10.25,77.5,5.03,2.82,1.69,4.74,7.85,,31,8.92
25,David Wang,OC,Virginia Tech,24.9,6013,303,111.5,0.7,74.8,Wang,6013,303,32.38,9.25,76.5,5.07,2.88,1.82,4.5,7.45,29,32.5,8.58
26,Chad Hamilton,OG,Coastal Carolina,,6020,292,110.7,0.7,74.7,Hamilton,6020,292,34,9.375,83,4.97,2.86,1.7,4.63,7.58,19,30,9.33
27,Damein Willis,OG,Lane,,6035,338,110.3,0.6,73.6,Willis,6035,338,35.13,10.25,,5.27,2.93,1.78,4.91,8.1,18,27,9.83
28,Darryl Baldwin,OT,Ohio State,,6055,305,112.4,0.6,73.2,Baldwin,6055,305,35,9.88,,4.94,2.88,1.77,4.64,7.39,30,30.5,8.83
29,Austin Sowell,OC,Elon,23.9,6040,295,110.1,0.5,70.8,Sowell,6040,295,,9.75,,5.03,2.93,1.73,4.82,7.75,33,29.5,9.17
30,Aundrey Walker,OG,Southern Cal,22.7,6053,292,109.1,0.5,70.1,Walker,6053,292,35.63,10.25,,5.15,3.06,1.77,4.61,7.46,,33.5,8.83
31,T.J. Clemmings,OT,Pittsburgh,23.9,6046,309,110.8,0.5,69,Clemmings,6046,309,35.125,10.375,85.625,5.14,3.02,1.82,4.54,7.68,22,32.5,9.25
32,Cody Wichmann,OG,Fresno State,23.3,6052,319,108.3,0.5,67.9,Wichmann,6052,319,33,10.38,,4.97,2.91,1.73,4.75,7.41,20,27,8.83
33,Quinton Spain,OG,West Virginia,23.1,6041,330,108.2,0.5,67.5,Spain,6041,330,35,9.75,,5.08,2.93,1.78,4.75,7.88,28,29,8.58
34,Solomone Kafu,OG,BYU,,6027,354,107.9,0.4,66.6,Kafu,6027,354,33.75,9.25,,5.36,3.06,1.8,4.77,7.76,29,27,8.17
35,Tovar Allen,OT,Alabama State,,6046,321,109.8,0.4,66.3,Allen,6046,321,,9.38,,5.32,2.99,1.78,5.07,8.51,24,31,9.58
36,Denzell Goode,OG,Mars Hill,,6053,339,107.7,0.4,66.1,Goode,6053,339,35.13,10.25,,5.29,2.97,1.81,4.85,8.02,23,31,8.58
37,Sukh Chungh,OG,Calgary,,6032,305,107.5,0.4,65.4,Chungh,6032,305,,,,5.28,2.87,1.75,4.59,7.69,25,29,9
38,David Andrews,OC,Georgia,23.1,6021,295,107.9,0.4,64.3,Andrews,6021,295,32.13,10,75.75,5.12,2.87,1.71,4.78,8.12,27,30,9
39,Alex Dole,OG,Lindenwood,,6023,297,107,0.4,64,Dole,6023,297,,,,5.17,2.83,1.75,4.92,7.89,32,30,9.08
40,Daniel Munyer,OG,Colorado,23.5,6012,305,106.9,0.3,63.7,Munyer,6012,305,,,,5.25,2.92,1.76,4.72,7.95,25,33,8.67
41,De'Ondre Wesley,OT,BYU,,6064,313,108.8,0.3,63.6,Wesley,6064,313,35,10.25,,5.22,3.01,1.8,4.65,7.73,18,31,9.58
42,Kamalie Matthews,OG,Murray State,23.6,6023,310,106.9,0.3,63.5,Matthews,6023,310,,9.88,,4.94,2.96,1.76,4.78,7.9,19,31,9.25
43,Terry Poole,OG,San Diego State,23.6,6046,307,106.7,0.3,63,Poole,6046,307,33.25,9.5,79,5.09,3.04,1.84,4.66,7.9,25,31,9.42
44,Terry Johnson,OG,Louisiana-Lafayette,22.5,6005,303,106.6,0.3,62.6,Johnson,6005,303,,,,5.08,3,1.79,4.85,7.78,34,30,8.83
45,Chris Reed,OG,Minnesota State,23.1,6031,305,106.2,0.3,61.4,Reed,6031,305,31.88,9,75.625,5.03,2.9,1.72,5.08,8.09,25,28.5,9.17
46,Jesse Somsel,OG,Saginaw Valley State,24.2,6040,310,106,0.3,60.8,Somsel,6040,310,33.38,10.13,,5.26,2.94,1.87,4.76,7.63,46,29.5,8.17
47,Tyson Chandler,OT,North Carolina State,,6056,331,107.8,0.3,60.7,Chandler,6056,331,36.63,10,,5.36,3.15,1.85,4.87,7.93,31,27.5,9.17
48,Andy Phillips,OG,Central Michigan,24.1,6020,300,105.8,0.3,60.1,Phillips,6020,300,30.88,9.63,,5.04,2.89,1.79,4.75,7.63,26,30,9.17
49,C.J. Simon,OG,Central Arkansas,,6021,298,105.7,0.2,59.8,Simon,6021,298,31.38,9.63,,5.02,2.97,1.72,4.51,7.59,31,24.5,8.58
50,Travis Switzer,OC,Akron,22.9,6022,301,106.3,0.2,59.2,Switzer,6022,301,,,,5.28,2.94,1.8,4.76,7.84,35,29.5,8.92
51,Mauola Malaga,OG,Alcorn State,21.1,6012,346,105.1,0.2,57.9,Malaga,6012,346,,,,5.14,2.95,1.82,5.12,8.01,30,28,8.33
52,Cole Manhart,OG,Nebraska-Kearney,,6043,298,105,0.2,57.5,Manhart,6043,298,33.25,10.63,81.5,5.35,3.04,1.71,4.65,7.92,28,28,8.58
53,Fehoko Fanaika,OG,LSU,23,6046,354,104.8,0.2,56.9,Fanaika,6046,354,34,9.75,,5.4,3.06,1.81,5,7.92,,26,8.33
54,Malcolm Bunche,OT,UCLA,,6057,320,105.6,0.1,54,Bunche,6057,320,33.88,9.38,80.375,5.15,2.98,1.76,4.89,8,32,27.5,8.58
55,Andrus Peat,OT,Stanford,21.9,6067,313,105.5,0.1,53.7,Peat,6067,313,34.375,10.625,80.25,5.18,2.98,1.81,4.62,8.01,,31,8.75
56,Sean Hickey,OT,Syracuse,24,6053,309,105.4,0.1,53.3,Hickey,6053,309,32.75,10.5,80.5,5.39,2.97,1.8,4.75,7.75,38,27,8.67
57,Corey Robinson,OT,South Carolina,23.3,6065,324,105.2,0.1,53,Robinson,6065,324,35.625,10.75,85.375,5.34,3.06,1.87,4.81,8.4,28,31,9
58,Cedric Ogbuehi,OT,Texas A&M,23.4,6052,306,105.2,0.1,52.8,Ogbuehi,6052,306,35.875,10,85,5.08,2.89,1.82,4.74,7.79,23,30,9.42
59,Greg Mancz,OC,Toledo,23.4,6044,301,104.1,0.1,52,Mancz,6044,301,32.75,10,79.625,5.08,2.85,1.72,4.56,7.72,22,29,8.42
60,Mike Coccia,OC,New Hampshire,23.1,6026,302,104.1,0,51.9,Coccia,6026,302,,9.5,,5.2,2.95,1.75,4.78,7.75,27,30.5,8.58
61,James Bodanis,OT,Michigan State,24.3,6037,289,104.4,0,50.5,Bodanis,6037,289,,,,5.07,2.97,1.8,4.69,7.57,25,31,9.25
62,Tom Farniok,OC,Iowa State,24,6031,301,103.6,0,50.3,Farniok,6031,301,31.25,9.75,78.625,5.38,3.06,1.76,4.75,7.85,23,30,9
63,Rob Crisp,OT,North Carolina State,23.8,6065,301,104.3,0,50.3,Crisp,6065,301,34.5,10,82.5,5.26,3.03,1.84,4.6,8.07,26,32.5,8.92
64,Jake Rodgers,OT,Eastern Washington,,6056,315,104.3,0,50.2,Rodgers,6056,315,33,10.63,79.75,5.26,3.02,1.79,4.86,8.05,24,30.5,8.83
65,Valerian Ume-Ezeoke,OC,New Mexico State,,6020,305,103.5,0,50,Ume-Ezeoke,6020,305,32.13,9,,5.44,3.1,1.75,4.82,8.15,25,30,8.83
66,John Miller,OG,Louisville,22,6024,303,102.6,0,49.9,Miller,6024,303,33.25,10.25,81,5.2,3.08,1.78,4.7,7.84,29,28,8.83
67,Montavis Mack,OG,Jacksonville,,6004,272,102.2,0,48.6,Mack,6004,272,,,,5.3,2.94,1.69,,,21,31.5,8.92
68,Trent Brown,OT,Florida,22.5,6084,355,103.1,-0.1,46.5,Brown,6084,355,36,10.875,87.375,5.29,3.08,1.89,4.78,8.23,20,28,8.83
69,Michael Heitz,OG,Illinois,24,6060,301,101.5,-0.1,46.3,Heitz,6060,301,,,,5.62,3.26,1.87,4.73,7.81,24,30,9.42
70,Michael Calicchio,OT,West Virginia,,6083,325,102.9,-0.1,46,Calicchio,6083,325,,,,5.44,3.12,1.85,4.89,8.13,26,30,8.75
71,James Atoe,OG,Washington,,6060,367,101.4,-0.1,45.9,Atoe,6060,367,,,,5.66,3.2,1.92,5.23,8.43,30,27.5,8.33
72,Chaz Green,OT,Florida,23.5,6045,314,102.8,-0.1,45.7,Green,6045,314,33.375,10.875,81.125,5.16,2.97,1.78,4.7,8,21,29.5,8.83
73,Jamil Douglas,OG,Arizona State,23.6,6040,304,101.3,-0.1,45.4,Douglas,6040,304,33.375,10.75,79.625,5.25,3.04,1.83,4.5,7.63,28,29,8.25
74,Ereck Flowers,OT,Miami,21.4,6062,329,102.4,-0.1,44.4,Flowers,6062,329,34.5,9.875,83.25,5.26,3.13,1.9,4.7,7.87,37,27,8.42
75,Micah Hatchie,OT,Washington,,6043,297,102.2,-0.2,43.9,Hatchie,6043,297,31.75,10.88,77.75,5.44,3.03,1.82,4.85,7.6,28,31,8.75
76,Ian Silberman,OT,Boston College,23,6051,306,102.2,-0.2,43.9,Silberman,6051,306,32.5,10.13,79.375,5.13,2.97,1.8,4.87,7.9,26,27.5,9.25
77,Anthony Morris,OT,Tennessee State,23.5,6071,303,102.2,-0.2,43.9,Morris,6071,303,32.75,9.75,,5.27,2.83,1.8,4.87,7.59,25,27.5,9.17
78,Garrett Frye,OT,Georgia Southern,22.3,6041,295,102.2,-0.2,43.7,Frye,6041,295,33.25,9.63,80.875,5.15,2.99,1.83,4.78,8.12,32,30.5,9
79,Matt Rotheram,OG,Pittsburgh,23.1,6050,325,100.6,-0.2,43.4,Rotheram,6050,325,33,9.63,79.875,5.47,,,4.53,7.63,22,28,8.67
80,D.J. Humphries,OT,Florida,21.8,6050,307,102,-0.2,43.2,Humphries,6050,307,33.625,10,82.25,5.12,3.02,1.84,4.64,7.87,26,31,8.67
81,Trevor Sales,OC,Buffalo,,6014,306,101.4,-0.2,42.9,Sales,6014,306,31.75,9.38,,5.46,3.01,1.76,4.79,7.87,29,28,8.5
82,Kevin Henry,OT,Central Michigan,24,6041,299,101.9,-0.2,42.8,Henry,6041,299,32.38,9.38,,4.93,2.87,1.82,4.71,7.7,23,31,9
83,Shadow Stokes,OC,Midwestern State,23.8,6017,296,100.5,-0.3,40.1,Stokes,6017,296,,9,,5.05,2.97,1.87,4.65,7.83,29,31,8.92
84,Jake Silas,OT,Buffalo,,6067,306,100.9,-0.3,40.1,Silas,6067,306,33.5,9.63,,5.38,3.05,1.83,4.58,7.71,,28,8.83
85,Vince Kowalski,OG,Villanova,22.9,6040,295,99.4,-0.3,39.5,Kowalski,6040,295,,9.5,,5.2,2.95,1.82,4.77,7.97,28,29,9
86,Cody Clay,OG,Azusa Pacific,24.4,6051,304,99.1,-0.3,38.4,Clay,6051,304,32.75,10.38,81,5.27,3.05,1.82,5.08,8.05,30,28,8.92
87,Tony Feo,OG,Oklahoma,,6032,306,99,-0.3,38.2,Feo,6032,306,32,10.63,,5.29,3.06,1.85,5.01,8.2,36,30.5,8.25
88,Takoby Cofield,OT,Duke,23.7,6042,310,100.2,-0.3,38,Cofield,6042,310,34,10,80.875,5.19,3.05,1.86,4.79,8.09,23,31.5,8.83
89,Mike Criste,OC,Washington,,6052,318,99.5,-0.3,36.8,Criste,6052,318,31.75,9.63,76.75,5.38,3.16,1.83,4.8,7.84,24,27,8.83
90,Ty Sambrailo,OT,Colorado State,23.6,6057,311,99.7,-0.3,36.5,Sambrailo,6057,311,33,10,80.5,5.36,3.1,1.85,4.58,7.37,23,29,8.08
91,Robby Ignagni,OG,Carson-Newman,,6016,320,98.4,-0.4,36.2,Ignagni,6016,320,,,,5.43,2.98,1.83,4.88,7.71,,27,8.5
92,Shane McDermott,OC,Miami,,6034,301,99.3,-0.4,36.2,McDermott,6034,301,32,9.38,76.125,5.34,2.97,1.8,4.75,7.79,27,29,8.58
93,Alex Mateas,OC,Connecticut,24.5,6035,299,99.2,-0.4,35.8,Mateas,6035,299,31.25,9.38,73.625,5.31,3.02,1.84,4.87,7.75,22,30.5,9.08
94,Chad Slade,OG,Auburn,23.4,6052,313,98.1,-0.4,35.5,Slade,6052,313,35,9.25,82.25,5.12,3.03,1.9,4.74,7.91,25,29.5,8.83
95,Marcus Reed,OG,Fayetteville State,23.2,6033,355,97.9,-0.4,34.6,Reed,6033,355,33,9.75,79.25,5.39,3,1.87,5.03,8.29,26,25.5,8.25
96,Brandon Vitabile,OC,Northwestern,,6016,301,98.7,-0.4,34.4,Vitabile,6016,301,30,9.5,74.25,5.1,2.91,1.75,4.56,7.78,,26.5,8.42
97,Andrew Donnal,OT,Iowa,23.6,6057,313,98.9,-0.4,34.2,Donnal,6057,313,33.5,10,80.625,5.31,3.14,1.92,4.77,7.51,23,32,8.42
98,Matthew Bates,OG,Alabama State,,6026,317,97.5,-0.4,33.6,Bates,6026,317,,,,5.19,3.03,1.78,4.97,8.06,25,29,8.08
99,Cody Gibson,OT,South Carolina,23,6065,277,98.6,-0.4,33.6,Gibson,6065,277,34.5,10,,5.07,2.95,1.84,4.6,7.44,18,30.5,9.42
100,Jack Abercrombie,OC,California (PA),,6015,295,98.1,-0.5,32.4,Abercrombie,6015,295,,10.25,,5.19,2.86,1.79,4.64,7.51,,29,8.33
101,Kaleb Johnson,OG,Rutgers,22.6,6040,303,97,-0.5,31.9,Johnson,6040,303,33.5,10.5,,5.16,2.97,1.78,4.93,8,34,23,8.83
102,Kendall Lamm,OT,Appalachian State,23.3,6052,302,97.8,-0.5,31.3,Lamm,6052,302,32.63,10.25,79.375,5.25,3.05,1.93,4.61,7.31,25,26,9.08
103,Matthew Ashley,OG,Coastal Carolina,,6047,325,96.7,-0.5,31.2,Ashley,6047,325,,,,5.44,3.07,1.85,4.83,8.13,22,26.5,8.75
104,Quinterrius Eatmon,OT,South Florida,,6062,310,97.5,-0.5,30.5,Eatmon,6062,310,35.5,9.88,85.25,5.41,3.03,1.78,4.89,7.98,27,27,8.42
105,Tommy Gaul,OC,Iowa,24.2,6030,288,97.4,-0.5,30.3,Gaul,6030,288,,,,5.2,3.03,1.85,4.65,7.33,24,28.5,8.75
106,Tyrus Thompson,OT,Oklahoma,,6047,324,97.2,-0.5,29.6,Thompson,6047,324,34.875,10.25,83.75,5.35,3.08,1.87,4.92,7.96,29,29,8.08
107,Tayo Fabuluje,OG,TCU,,6063,353,95.7,-0.6,28.5,Fabuluje,6063,353,34,9.875,82.25,5.55,3.19,1.93,4.77,8.04,16,29.5,8.17
108,Zac Epping,OG,Minnesota,23.7,6016,312,95.7,-0.6,28.2,Epping,6016,312,31.13,9.63,,5.4,3.08,1.85,4.69,7.7,22,27.5,8.58
109,Max Garcia,OC,Florida,23.9,6041,309,96.1,-0.6,26.8,Garcia,6041,309,33.125,10.25,82,5.24,3.03,1.84,5.12,8.18,30,28,8.58
110,Raymond Klugey,OG,Georgia Southern,23.7,6034,285,95.1,-0.6,26.8,Klugey,6034,285,,,,5.15,2.96,1.82,4.96,7.94,26,30.5,8.83
111,Jeremiah Poutasi,OG,Utah,21.1,6051,335,95.1,-0.6,26.6,Poutasi,6051,335,33.875,9.5,80.5,5.32,3.12,1.9,4.89,8.09,26,27,8.25
112,Tanner Crum,OC,Southern Illinois,22.8,6013,301,96,-0.6,26.4,Crum,6013,301,,,,5.33,3.09,1.91,4.74,7.75,32,27.5,8.83
113,Ryan Bingaman,OT,Northern Iowa,,6054,277,95.9,-0.6,26.2,Bingaman,6054,277,,,,5.19,2.99,1.81,4.74,7.7,21,32,9
114,Aaron Sprinkle,OC,Ouachita Baptist,,6022,307,95.6,-0.7,25.5,Sprinkle,6022,307,,9.88,,5.27,2.94,1.73,4.65,7.94,23,25.5,8.17
115,La'el Collins,OT,LSU,22.1,6044,305,95.5,-0.7,25.3,Collins,6044,305,33.25,10.375,82,5.12,3.04,1.87,4.63,7.7,21,27,9
116,Robert Myers,OG,Tennessee State,23.8,6046,326,94.6,-0.7,25.3,Myers,6046,326,33.75,9.5,80.625,5.44,3.1,1.82,4.91,8.1,,27.5,7.83
117,Connor Kruse,OG,Michigan State,,6043,308,94.4,-0.7,24.9,Kruse,6043,308,,,,5.37,3.15,1.93,4.68,7.67,25,28,8.83
118,Blaine Clausell,OT,Mississippi State,23.7,6061,329,95.1,-0.7,24.5,Clausell,6061,329,33.38,11,78.5,5.21,3.06,1.84,4.79,7.92,23,27,8.08
119,Jack Rummells,OT,Northern Iowa,23.3,6054,301,94.9,-0.7,23.9,Rummells,6054,301,32,10.13,,5.5,3.07,1.87,4.9,7.85,24,29,8.83
120,Kevin Whimpey,OG,Utah State,25.2,6052,306,93.9,-0.7,23.6,Whimpey,6052,306,33.63,9.25,,5.31,3.08,1.86,4.82,8.29,39,26.5,8
121,Dillon Day,OC,Mississippi State,23.9,6033,301,94.9,-0.7,23.5,Day,6033,301,33.75,9.13,79,5.23,2.99,1.73,4.76,7.63,23,26,8.08
122,Watts Dantzler,OT,Georgia,23.9,6071,302,94.6,-0.7,23.3,Dantzler,6071,302,34.63,9.75,,5.35,3.09,1.87,4.83,8.07,20,29,9.08
123,Daniel Quave,OG,Louisiana-Lafayette,23.9,6025,310,93.8,-0.7,23.3,Quave,6025,310,33.5,9.5,,5.46,3.14,1.87,4.71,7.76,22,27,8.67
124,Gus Cruz,OG,Connecticut,25,6030,302,93.1,-0.8,21.6,Cruz,6030,302,,,,5.49,3.1,1.84,4.92,8.33,30,27.5,8.42
125,Jarad Martin,OT,Louisiana-Lafayette,22.2,6036,311,93.8,-0.8,21.4,Martin,6036,311,,,,5.37,2.98,1.85,4.88,7.85,18,27,8.92
126,Kyle Roberts,OT,Nevada,23.7,6062,303,93.7,-0.8,21.2,Roberts,6062,303,32.75,9.25,78.75,5.21,3.02,1.8,4.76,7.55,25,24,8.5
127,Mike Moudy,OG,Nebraska,23.7,6051,310,92.9,-0.8,21.1,Moudy,6051,310,,,,5.43,3.17,1.78,4.75,7.87,21,26,8.25
128,Kody Afusia,OG,Hawaii,,6020,303,92.9,-0.8,21,Afusia,6020,303,,,,5.34,3.02,1.86,4.87,7.46,22,28.5,8.17
129,Darrell Williams,OT,South Florida,,6046,301,93.5,-0.8,20.7,Williams,6046,301,34.63,10.5,83,5.45,3.08,1.82,4.99,7.88,22,28.5,8.58
130,Alex Land,OG,Weber State,23.4,6031,294,92.7,-0.8,20.6,Land,6031,294,,9.25,,5.32,3.1,1.82,4.59,7.75,26,27,8.25
131,Marcus Matthews,OC,Miami (OH),22.8,6032,333,93.7,-0.8,20.6,Matthews,6032,333,,,,5.56,3.02,1.85,4.76,7.94,23,26,8
132,Fabbians Ebbele,OT,Arizona,23.5,6074,311,93.4,-0.8,20.5,Ebbele,6074,311,36.25,10.13,76.875,5.53,3.16,1.92,4.69,7.75,22,31,8.25
133,Torrian Wilson,OG,Central Florida,,6027,310,92.5,-0.8,20.2,Wilson,6027,310,32.75,10.25,79.5,5.44,3.05,1.86,4.7,7.87,29,24,8.5
134,Will Corbin,OG,Appalachian State,23.9,6040,312,92.5,-0.8,20.1,Corbin,6040,312,,,,5.22,3.06,1.85,5.14,7.67,29,24.5,8.5
135,James Triplett,OG,Ashland,,6041,299,92.1,-0.9,19.2,Triplett,6041,299,,9.75,,5.49,3.02,1.89,4.82,7.7,26,28,8.58
136,Matt Stolte,OG,Fordham,23.8,6032,267,92.1,-0.9,19.2,Stolte,6032,267,,,,5.02,2.89,1.75,,,19,28,9.08
137,Byron Pinkston,OG,Florida International,23,6011,295,92,-0.9,19.1,Pinkston,6011,295,,,,5.38,3.06,1.88,4.47,7.84,26,26,8.42
138,Brett Boyko,OG,UNLV,23.1,6065,301,91.7,-0.9,18.4,Boyko,6065,301,32,9,79.375,5.49,3.1,1.84,4.75,7.91,17,26.5,9
139,Connor Rains,OT,Wyoming,23.5,6062,328,91.9,-0.9,17.6,Rains,6062,328,32.75,9.5,,5.32,3.08,1.9,4.95,8.12,24,24.5,8.67
140,Kelson Patterson,OT,Gannon,,6055,322,91.8,-0.9,17.4,Patterson,6055,322,,,,5.53,3.01,1.85,,,33,25,7.75
141,Austin Shepherd,OT,Alabama,23.3,6043,315,91.8,-0.9,17.3,Shepherd,6043,315,32.875,10,80.125,5.26,3.01,1.81,4.7,7.77,17,29,7.83
142,Jon Feliciano,OG,Miami,23.6,6037,323,91,-1,16.8,Feliciano,6037,323,32.375,9.75,77.875,5.29,3.09,1.89,4.74,,23,26.5,8.08
143,Sean Donnelly,OT,Tulane,24,6081,335,91.5,-1,16.7,Donnelly,6081,335,34.13,10.5,81.875,5.46,3.06,1.92,4.84,8.41,19,26,8.67
144,Mitchell Bell,OG,Louisiana Tech,23,6025,347,90.8,-1,16.4,Bell,6025,347,32.38,9.25,79,5.22,2.98,1.89,5.02,8.02,21,27,7.67
145,Jake Cotton,OG,Nebraska,24.2,6066,300,90.7,-1,16.2,Cotton,6066,300,32.88,9.75,,5.34,3.07,1.75,4.87,7.59,18,28,7.83
146,Jaydell Roy,OG,Jackson State,,6050,349,90.7,-1,16.2,Roy,6050,349,,9.25,,5.64,3.11,1.9,5.1,8.42,22,27.5,7.75
147,Derek Schatz,OC,West Chester,,6020,299,91.7,-1,16.1,Schatz,6020,299,,,,5.35,3.09,1.87,4.8,7.9,24,28.5,8.5
148,Matt Galas,OC,Nevada,23.9,6000,287,91.6,-1,16,Galas,6000,287,,,,5.27,3.02,1.79,4.69,7.44,29,23.5,8.33
149,Patrick Miller,OT,Auburn,,6066,292,91.1,-1,15.9,Miller,6066,292,35,9.88,,5.22,2.99,1.78,4.84,7.97,16,27.5,8.83
150,Reese Dismukes,OC,Auburn,22.9,6026,296,91.2,-1,15.3,Dismukes,6026,296,32.25,8.875,77,5.31,3.12,1.91,4.7,7.69,23,27.5,8.92
151,Kevin Schloemer,OG,Cincinnati,23.7,6061,312,90.1,-1,15,Schloemer,6061,312,,,,5.46,3.09,1.87,5,8.09,25,28.5,8
152,Chris Brathwaite,OG,Virginia,,6007,286,89.7,-1.1,14.2,Brathwaite,6007,286,,,75.25,5.01,3,1.81,4.78,8.07,22,27,8.75
153,Daryl Williams,OT,Oklahoma,,6052,327,89.9,-1.1,13.9,Williams,6052,327,35,9.75,82.75,5.34,3.13,1.89,5.15,8.18,27,26,8.08
154,Chase Nelson,OT,Toledo,23.7,6083,318,89.9,-1.1,13.8,Nelson,6083,318,34.25,9.25,,5.2,3.11,1.89,4.72,7.67,22,24,8.5
155,Dillon Bonnet,OC,Prairie View A&M,,6000,293,90.4,-1.1,13.7,Bonnet,6000,293,,9.88,,5.53,3.05,1.88,4.88,8.01,30,29,8.25
156,Cole Caruthers,OG,Central Arkansas,,6041,287,89.3,-1.1,13.6,Caruthers,6041,287,,9,,5.12,2.91,1.78,4.89,7.78,27,27,8.08
157,Andy Gallik,OC,Boston College,24,6023,306,90.3,-1.1,13.5,Gallik,6023,306,32.75,10.25,77.875,5.5,3.19,1.93,4.58,7.66,29,27,8
158,Danny Groulx,OT,Laval,,6052,325,89.5,-1.1,13.3,Groulx,6052,325,33,9.5,,5.46,3.02,1.89,5.02,8.03,21,26.5,8.25
159,Andrew Edouard,OC,Bethune-Cookman,,6007,307,90.2,-1.1,13.2,Edouard,6007,307,,9.63,,5.44,3.06,1.9,4.84,8.06,19,31,8.25
160,Josh Hendershot,OG,Toledo,24,6024,292,89,-1.1,13,Hendershot,6024,292,,8.5,,5.35,3.07,1.88,4.6,7.75,20,28.5,8.42
161,Rob Havenstein,OT,Wisconsin,23.4,6073,321,89.3,-1.1,12.8,Havenstein,6073,321,33.75,9.875,82.25,5.46,3.16,1.88,4.87,8.28,20,28.5,8
