#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
49,Rodney Gunter,DT,Delaware State,22.8,6043,298,107,-0.3,38.4,Gunter,6043,298,33.38,10,,5,2.84,1.76,4.75,7.4,20,27,9.58
50,Lucas Vincent,DT,Missouri,,6016,295,106,-0.4,35.7,Vincent,6016,295,31.5,9.5,,5.01,2.95,1.84,4.52,7.42,23,28.5,9.25
51,Ofa Hautau,DT,Oklahoma State,22,6010,294,105.9,-0.4,35.5,Hautau,6010,294,,9.5,,5.2,2.97,1.77,4.77,7.43,28,30.5,8.75
52,Danny Shelton,NT,Washington,22.6,6021,339,101.5,-0.4,34.1,Shelton,6021,339,32,10.25,77.5,5.64,3.21,1.9,4.65,7.99,34,30.5,7.92
53,Chucky Hunter,DT,TCU,,5116,296,104.9,-0.4,32.8,Hunter,5116,296,31.25,9.13,75.625,4.95,2.79,1.69,4.78,7.65,22,30,8.58
54,Travis Raciti,DT,San Jose State,23.3,6037,288,104.7,-0.5,32.5,Raciti,6037,288,31.5,9.63,76.75,5.06,2.94,1.78,4.66,7.52,27,31.5,8.83
55,Kalafitoni Pole,DT,Washington State,,6015,311,104.6,-0.5,32.1,Pole,6015,311,32.38,9.38,78,5.23,3,1.79,4.58,7.85,35,29,8.33
56,Barry Ballinger,DT,Minnesota State,23.4,6010,301,104.6,-0.5,32.1,Ballinger,6010,301,,,,5.17,2.95,1.78,4.55,7.22,,28,8.08
57,Kaleb Eulls,DT,Mississippi State,24.2,6025,305,104.4,-0.5,31.6,Eulls,6025,305,33.75,10.5,81.75,5.14,3,1.8,4.59,7.45,26,28,8.67
58,Jasper Coleman,DT,William & Mary,,6033,294,104.2,-0.5,31,Coleman,6033,294,33.25,10,81.125,5.1,2.87,1.71,4.76,8.01,30,29.5,8.75
59,Anthony Orr,DT,Alabama,,6037,283,104.1,-0.5,30.9,Orr,6037,283,,,,5,2.88,1.69,,,14,29,9.5
60,Malcom Brown,DT,Texas,21.6,6023,319,103.8,-0.5,30.1,Brown,6023,319,32.5,10,78.5,5.05,2.94,1.75,4.59,7.84,26,29.5,8.17
61,Evan Chrustic,DT,Dartmouth,22.6,6041,284,103.5,-0.5,29.4,Chrustic,6041,284,,9.63,,4.95,2.83,1.74,5.09,7.59,24,28,9.67
62,Todd Chandler,NT,South Florida,,5117,322,99.2,-0.6,27.6,Chandler,5117,322,,,,5.24,3.03,1.87,4.97,7.97,29,27.5,8.67
63,Leterrius Walton,NT,Central Michigan,23.5,6047,319,99.2,-0.6,27.6,Walton,6047,319,32.25,10.25,79.875,5.25,2.99,1.78,4.78,7.91,25,27,8.58
64,Justin Hamilton,DT,Louisiana-Lafayette,22.1,6017,311,101.3,-0.7,24.3,Hamilton,6017,311,33.25,9.25,78.75,5.09,3,1.82,4.64,7.68,28,31.5,8
65,Ioane Sagapolu,DT,Fresno State,22,5112,287,100.6,-0.7,22.7,Sagapolu,5112,287,,,,5.14,2.89,1.71,4.64,7.45,26,26,8.67
66,Davon Walls,DT,Lincoln (MO),,6043,301,100.2,-0.8,21.7,Walls,6043,301,34.5,9.63,82,5.05,,,,,26,25,9
67,Gabe Wright,DT,Auburn,23.5,6026,300,100.1,-0.8,21.5,Wright,6026,300,32.625,10.75,78.125,5.07,2.96,1.78,4.56,7.73,34,26.5,8.33
68,Dalton Barksdale,DT,Buffalo,,6026,310,99.9,-0.8,21.1,Barksdale,6026,310,,,,5.38,3,1.77,4.57,7.81,25,27,8.75
69,Xavier Williams,NT,Northern Iowa,23.8,6016,320,96.6,-0.8,20.8,Williams,6016,320,32.88,10.5,80.25,5.31,2.94,1.83,5.01,8.03,30,25.5,8.58
70,Sam Meredith,DT,San Diego State,22.7,6041,283,99.5,-0.8,20.3,Meredith,6041,283,,9.88,,5.08,2.96,1.75,4.74,7.58,18,32.5,8.83
71,Isiah Dunning,DT,Grand Valley State,,6014,289,99.3,-0.8,19.9,Dunning,6014,289,,9.5,,5.08,2.82,1.79,4.8,7.68,23,29.5,9.17
72,Marvin Martin,DT,Louisiana-Lafayette,24,6022,304,99.2,-0.8,19.8,Martin,6022,304,,,,5.19,2.92,1.81,5.09,8.31,30,30,8.75
73,Billy Dobbs,DT,Troy,,6033,284,99.2,-0.8,19.8,Dobbs,6033,284,34.75,9.63,,5.22,2.99,1.8,4.63,7.82,23,31,9.25
74,Foloi Vae,DT,San Jose State,23.5,6007,286,99.2,-0.9,19.7,Vae,6007,286,,,,5.1,2.93,1.76,4.55,7.29,20,27.5,8.58
75,Olsen Pierre,DT,Miami,,6043,293,99.1,-0.9,19.6,Pierre,6043,293,34.63,10.38,83.75,5.15,2.98,1.78,4.69,7.35,20,28.5,8.58
76,Bryon Bennett,DT,Mississippi,23.9,6017,282,99.1,-0.9,19.5,Bennett,6017,282,33.5,10.75,,5.16,2.9,1.72,4.77,7.68,,29.5,8.75
77,Adam Williams,DT,Southern Miss,23.4,6020,302,99.1,-0.9,19.5,Williams,6020,302,,,,5.21,2.98,1.84,4.67,7.94,29,30,8.58
78,Daryl Waud,DT,Western Ontario,,6045,294,99,-0.9,19.3,Waud,6045,294,33.88,9.75,,5.12,2.88,1.7,4.58,7.66,21,31.5,7.83
79,George Riddick,DT,Norfolk State,22.4,6026,315,99,-0.9,19.2,Riddick,6026,315,,9.38,,5.28,3.02,1.81,4.69,7.4,32,23.5,8.17
