#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
158,Takari Johnson,ILB,Concordia-Michigan,,6002,238,97.2,-1.9,2.7,Johnson,6002,238,31,9,,4.72,2.78,1.69,4.57,7.49,25,31.5,9
159,Earnest Thomas,OLB,Illinois,24.8,6003,209,93.9,-1.9,2.7,Thomas,6003,209,,,,4.89,2.8,1.6,4.25,7.73,11,32,9.83
160,Devyn Harris,ILB,Wyoming,24.9,6021,229,97.2,-1.9,2.7,Harris,6021,229,,,,4.83,2.79,1.68,4.4,7.4,21,31.5,9.25
161,V.J. Fehoko,ILB,Texas Tech,24.1,5104,223,96.6,-2,2.4,Fehoko,5104,223,,9.63,,4.82,2.72,1.73,4.53,7.23,32,31,9
162,T.J. Taimatuia,OLB,Hawaii,,6025,236,93.1,-2,2.4,Taimatuia,6025,236,,,,4.77,2.75,1.6,4.58,7.59,20,32.5,8.58
163,Fred Williamson,ILB,Valdosta State,,5096,219,96,-2,2.2,Williamson,5096,219,,,,4.8,2.77,1.69,4.33,7.08,17,32,8.83
164,Marcell Coke,ILB,Norfolk State,22.9,6003,221,95.8,-2,2,Coke,6003,221,,9.88,,4.71,2.77,1.59,4.63,7.82,15,31,10.08
165,Kyle Lamothe,OLB,Ouachita Baptist,,6015,227,92.2,-2,2,Lamothe,6015,227,,,,4.75,2.77,1.6,4.68,7.43,14,30.5,9.33
166,Jabral Johnson,ILB,Oregon State,22.6,6003,230,95.4,-2.1,1.9,Johnson,6003,230,31.75,8.88,76.5,4.88,2.86,1.7,4.48,7.37,,32,9.25
167,Deshawn Dinwiddie,LB,Emporia State,,6012,208,93.3,-2.1,1.9,Dinwiddie,6012,208,,9.38,,4.9,2.87,1.71,4.31,6.92,13,31.5,9.33
168,Trevor Ishmael,OLB,Western Michigan,22.5,6005,209,91.7,-2.1,1.9,Ishmael,6005,209,,,,4.78,2.81,1.73,4.43,7.13,17,30,9.33
169,Philip Selin,OLB,Montana Western,,6020,236,91.5,-2.1,1.8,Selin,6020,236,30,9.25,,4.85,2.78,1.78,4.54,7.53,24,30,9.42
170,Tyler Zimmer,ILB,Seton Hill,,6013,237,95.1,-2.1,1.8,Zimmer,6013,237,31.63,9,,4.93,2.94,1.71,4.71,7.21,24,34,9.08
171,D.J. Hill,ILB,Virginia,,5113,239,95.1,-2.1,1.8,Hill,5113,239,,,,4.78,2.84,1.68,4.54,7.28,20,29,9.17
172,Travis Taylor,ILB,Murray State,22.7,6021,240,95,-2.1,1.8,Taylor,6021,240,,9.75,,4.89,2.86,1.7,4.74,7.29,28,30.5,9.25
173,Christian Holmes,ILB,Mississippi State,22.2,5113,240,94.9,-2.1,1.7,Holmes,5113,240,,,,4.77,2.77,1.75,4.6,7.35,13,32,9.67
174,Henry Coley,ILB,Virginia,,6011,239,94.6,-2.1,1.6,Coley,6011,239,31.13,9.13,,4.94,2.84,1.65,4.59,7.34,23,29,9.58
175,Cody Acker,ILB,Morgan State,22.2,6000,231,94.2,-2.2,1.5,Acker,6000,231,,,,4.97,2.84,1.7,4.5,7.37,21,32,9.58
176,Maduka Nwanekezi,ILB,Bryant,23.8,6014,239,94.2,-2.2,1.5,Nwanekezi,6014,239,,10.13,,4.9,2.78,1.73,4.64,7.47,22,31,9.92
177,James Radcliffe,ILB,Rice,24,5115,225,94.2,-2.2,1.5,Radcliffe,5115,225,,,,4.85,2.88,1.68,4.44,7.2,22,29.5,9.08
178,Jake Farley,ILB,Northern Iowa,,6005,232,94,-2.2,1.4,Farley,6005,232,,,,5.02,2.84,1.78,4.49,7.5,28,32,9.75
179,Branko Busick,ILB,California (PA),,5114,243,93.9,-2.2,1.4,Busick,5114,243,,,,4.86,2.88,1.69,,,21,30.5,8.67
180,Justin Cherocci,ILB,Central Michigan,,5114,241,93.7,-2.2,1.3,Cherocci,5114,241,,9,,4.96,2.82,1.72,4.5,7.24,21,30,9.42
181,Cody Lopez,ILB,Central Michigan,22.5,6004,226,93.6,-2.2,1.3,Lopez,6004,226,,8.75,,4.81,2.83,1.75,4.4,7.47,17,30,9.75
182,Dior Moore,ILB,New Mexico State,,6001,218,93,-2.3,1.2,Moore,6001,218,,,,4.95,2.86,1.7,4.46,7.22,10,34.5,9.67
183,Bobby Liggins,ILB,West Georgia,,5111,235,92.6,-2.3,1,Liggins,5111,235,,,,5.12,2.95,1.75,4.55,7.3,21,36.5,9.08
184,Aaron Davis,ILB,Colorado State,22,5115,225,92.6,-2.3,1,Davis,5115,225,31,9,74.5,4.85,2.56,1.7,4.36,7.2,16,29,9.25
185,Shaun Ward,LB,Florida A&M,22,6005,248,90.3,-2.3,1,Ward,6005,248,,8.25,,4.73,2.57,1.59,4.61,7.5,11,30,8.67
186,Woodson Greer,ILB,Colorado,22.8,6021,235,92.2,-2.3,1,Greer,6021,235,,,,5,2.9,1.67,4.56,7.32,13,33,9.58
187,Deron Bruce,LB,Ottawa,25.5,6026,227,89.7,-2.4,0.9,Bruce,6026,227,,9.38,,4.85,2.72,1.73,4.6,7.64,16,34,9.5
188,Tevin Jackson,ILB,Texas,,6012,231,91.6,-2.4,0.8,Jackson,6012,231,,,,4.78,2.81,1.65,4.88,7.29,21,29.5,9.08
189,Cornelius Watson,OLB,Southern Arkansas,,6042,235,87.3,-2.4,0.8,Watson,6042,235,,,,5.04,2.71,1.7,4.78,7.58,,31,9.58
190,Keith Lewis,ILB,Mississippi,22.4,6003,226,91.3,-2.4,0.8,Lewis,6003,226,,,,4.76,2.8,1.68,4.53,7.34,9,30.5,9.5
191,Derrick Mann,OLB,Assumption,,6020,217,87,-2.4,0.8,Mann,6020,217,32.5,9.25,,4.85,2.81,1.68,4.59,7.27,13,30,9.33
192,Braylon Mitchell,ILB,Arkansas,23.8,6013,233,91.1,-2.4,0.8,Mitchell,6013,233,30.25,10.25,75.5,4.87,2.84,1.68,4.69,7.26,21,30,9.17
193,Ralph Williams,ILB,Bethune-Cookman,23.9,5117,240,90.8,-2.5,0.7,Williams,5117,240,,9.5,,4.81,2.78,1.73,4.64,7.73,21,31.5,9.42
194,Montaque Mack,LB,Jacksonville,23.9,6005,223,88,-2.5,0.6,Mack,6005,223,,,,4.82,2.75,1.77,4.56,7.34,16,32,9.08
195,Andrew Carter,ILB,South Carolina State,,6002,240,90.4,-2.5,0.6,Carter,6002,240,,,,4.76,,,,,15,28.5,8.25
196,Michael Taylor,ILB,Florida,,5115,229,89.7,-2.5,0.5,Taylor,5115,229,31.25,8.5,,4.84,2.76,1.63,4.48,7.26,16,30,8.58
197,Steve Edmond,ILB,Texas,,6016,261,89.6,-2.6,0.5,Edmond,6016,261,33.63,8.5,,4.95,2.88,1.69,4.76,7.38,19,24.5,9.67
198,Anthony Bass,ILB,Tennessee State,23.1,6013,258,89.2,-2.6,0.5,Bass,6013,258,,9.38,,4.93,2.72,1.72,4.76,7.54,23,29.5,9
199,Marcus Mallet,ILB,TCU,,5111,217,88.8,-2.6,0.4,Mallet,5111,217,31.38,9.38,,4.93,2.85,1.62,4.56,7.1,15,30.5,9
200,Danny Brownell,LB,Prairie View A&M,,5090,232,86.3,-2.6,0.4,Brownell,5090,232,,,,5.02,3.05,,4.48,7.58,,30.5,9.25
201,Terran Williams,OLB,Western Kentucky,,6000,215,83.9,-2.6,0.4,Williams,6000,215,,,,4.84,2.83,1.71,4.52,7.52,11,28.5,9.67
202,Anthony Hayes,OLB,Murray State,23.8,5114,213,83.7,-2.7,0.4,Hayes,5114,213,,,,4.81,2.8,1.71,4.62,7.38,13,29.5,9.33
203,Andrew Beisel,ILB,Missouri State,24.1,6014,225,87.5,-2.7,0.3,Beisel,6014,225,,9.75,,5.01,2.88,1.8,4.49,7.4,22,32,9.25
204,Airek Green,ILB,William & Mary,,5117,211,87.4,-2.7,0.3,Green,5117,211,,9,,4.8,2.7,1.68,4.54,7.22,13,31.5,8.92
205,Auston Johnson,ILB,South Dakota,,5106,239,87.2,-2.8,0.3,Johnson,5106,239,,9.38,,4.96,2.89,1.73,4.63,7.85,29,30.5,9.17
206,Max Morgan,ILB,Colorado State,23.3,5117,225,87,-2.8,0.3,Morgan,5117,225,31,9.38,,4.88,2.83,1.65,4.3,7.3,15,26,8.92
207,Harris Gaston,ILB,UAB,24.6,6011,242,86.4,-2.8,0.2,Gaston,6011,242,,,,4.84,2.83,1.73,4.78,7.42,16,30.5,9
208,D.J. Simon,ILB,Old Dominion,,5106,231,86.3,-2.8,0.2,Simon,5106,231,,,,4.84,2.67,1.71,4.72,7.28,17,28.5,9.17
209,Nick Thrasher,ILB,Tennessee State,,6002,246,86.1,-2.8,0.2,Thrasher,6002,246,,8.38,,4.92,2.76,1.73,4.55,7.55,16,29,9.25
210,Trever Kruzel,ILB,Northern Michigan,24.4,6003,246,86,-2.9,0.2,Kruzel,6003,246,,,,5.04,2.87,1.73,4.76,7.73,28,32,8.92
211,Talib Barksdale,ILB,Fitchburg State,23.5,6016,244,85.6,-2.9,0.2,Barksdale,6016,244,31.25,10,,4.93,2.86,1.69,4.67,7.38,17,28,9.17
212,Joel Bowen,LB,American International,,5116,220,82.7,-2.9,0.2,Bowen,5116,220,,,,4.93,2.81,1.74,4.61,7.37,20,30.5,8.92
213,Trey DePriest,ILB,Alabama,22.6,6003,254,85,-2.9,0.2,DePriest,6003,254,31.625,9,75.5,4.93,2.8,1.63,4.72,,21,26,9.08
214,Leron Furr,ILB,Fort Valley State,24,6020,230,84.9,-2.9,0.2,Furr,6020,230,,10,,4.84,2.72,1.66,4.61,7.49,11,28.5,9.33
215,Michael Carlisle,ILB,Jacksonville State,24,5103,228,84.4,-3,0.1,Carlisle,5103,228,,8.75,,4.98,2.85,1.75,4.54,7.34,30,28,8.67
216,Mike West,ILB,Tennessee State,,5101,273,84.4,-3,0.1,West,5101,273,,,,4.94,2.85,1.74,4.87,7.83,26,27,8.42
217,Mitchell Hoskins,ILB,Faulkner College,,5113,241,84.1,-3,0.1,Hoskins,5113,241,30.88,8.38,,4.81,2.65,1.62,4.63,8,18,28,8.75
218,Travis Hughes,ILB,North Carolina,23.6,6002,227,83.6,-3.1,0.1,Hughes,6002,227,32.38,9.38,,4.77,2.65,1.59,4.86,7.37,19,25.5,8.67
219,Michael Odiari,ILB,Texas State,23.4,5100,243,83.1,-3.1,0.1,Odiari,5100,243,,,85.25,4.96,2.88,1.8,4.62,7.48,27,28.5,8.67
220,Zach Winbush,ILB,Texas Tech,23.9,6007,223,82.8,-3.1,0.1,Winbush,6007,223,,,,4.97,2.88,1.75,4.66,7.27,12,32.5,9.17
221,Darvin Ruise,ILB,Missouri,,6000,253,82.4,-3.2,0.1,Ruise,6000,253,31.88,10.5,,5.06,2.88,1.76,4.59,7.59,16,28,9.33
222,Caleb Gastelum,ILB,Oklahoma,,6014,220,81.8,-3.2,0.1,Gastelum,6014,220,,,,5.01,2.91,1.77,4.54,7.58,,31,9.08
223,Ronell Williams,ILB,West Chester,,5116,242,81.7,-3.2,0.1,Williams,5116,242,,9.75,,5.01,3,1.71,4.77,7.3,13,29,9.08
224,Christon Gill,ILB,Western Carolina,,6000,229,81.3,-3.2,0.1,Gill,6000,229,,8.88,,4.83,2.82,1.59,4.43,7.59,16,26.5,8.17
225,Sosthene Kapepula,ILB,Wesley,,6017,222,80.4,-3.3,0,Kapepula,6017,222,,8.88,,4.94,2.8,1.73,4.57,7.52,17,29.5,9
226,Jordan Rigby,ILB,Millersville,25,5114,226,80.3,-3.3,0,Rigby,5114,226,32.5,8.75,,5.1,,,4.62,,,30.5,
227,Bre'nard Williams,ILB,Clark Atlanta,,5110,230,80.3,-3.3,0,Williams,5110,230,,7.88,,4.82,2.6,1.69,,,17,26,7.92
228,Willie Mitchell,ILB,Central Florida,,5106,248,79.6,-3.4,0,Mitchell,5106,248,,,,4.84,2.84,1.7,4.69,7.87,16,26,8.92
229,Daquan Romero,ILB,Virginia,,6001,241,78.3,-3.5,0,Romero,6001,241,,9.13,,5.07,2.95,1.75,4.74,7.45,16,28.5,9
230,Christian Henry,ILB,Middle Tennessee State,23.6,5116,236,78.2,-3.5,0,Henry,5116,236,,,,5.07,2.86,1.8,4.59,7.73,,31,8.5
231,Rahmon Swain,OLB,South Florida,,6004,214,71.5,-3.5,0,Swain,6004,214,,,,5.04,2.86,1.77,4.75,7.87,13,30.5,9
232,Calvin Bryant,ILB,Charleston Southern,,5102,221,77.5,-3.6,0,Bryant,5102,221,31,9.25,,5,,,4.56,,,28,
233,Brandon Williams,ILB,East Carolina,23.4,6001,230,76.5,-3.6,0,Williams,6001,230,,,,4.91,2.8,1.7,4.71,7.51,11,27.5,8.92
234,Steven Williams,LB,Bethany,,5105,230,71.5,-3.8,0,Williams,5105,230,,,,5.07,2.97,1.78,4.49,7.6,7,26.5,9
235,Cody Buresh,ILB,Wabash,23,6010,221,75.1,-3.8,0,Buresh,6010,221,30.75,9.5,,4.91,,,4.66,,14,28.5,
236,Evan Byers,ILB,Bucknell,23.9,5106,235,73.6,-3.9,0,Byers,5106,235,,8.88,,5.05,2.88,1.78,4.7,7.57,23,29,8.08
237,Patrick Callaway,ILB,Delaware,22,5101,218,72.9,-3.9,0,Callaway,5101,218,,9.13,,5.12,2.95,1.75,4.72,7.53,18,29.5,8.67
238,Hans Louis,ILB,South Florida,,5115,221,72.6,-4,0,Louis,5115,221,,,,4.98,2.81,1.76,4.74,7.97,,28,8.67
239,Joey Harmon,ILB,Villanova,23.1,5113,236,71.8,-4,0,Harmon,5113,236,,,,4.92,2.88,1.7,4.84,7.76,,24,8.25
240,Jewone Snow,ILB,West Virginia,,6011,241,69.7,-4.2,0,Snow,6011,241,,,,5.12,2.94,1.7,4.94,7.56,11,25.5,8.67
241,Jaquawne Simpkins,ILB,American International,,6015,232,63.5,-4.7,0,Simpkins,6015,232,,,,5.2,2.95,1.81,4.91,7.62,14,27,8
242,Serderius Bryant,ILB,Mississippi,23.8,5090,225,,,,Bryant,5090,225,32.5,9.75,,,,,4.4,,16,34,9.42
243,David Helton,ILB,Duke,23.3,6031,235,,,,Helton,6031,235,,,,,,,,,,,
