#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
168,Boye Aromire,SS,Temple,,5113,203,86.7,-3,0.1,Aromire,5113,203,,,,4.8,2.72,1.65,4.6,7.31,3,32,9.75
169,Theo Livingston,SS,North Carolina Central,,5085,208,86.4,-3,0.1,Livingston,5085,208,,,,4.81,2.75,1.63,4.46,7.1,11,30,8.92
170,Tarris Batiste,SS,Georgia State,,5116,202,86.1,-3.1,0.1,Batiste,5116,202,,,,4.65,2.72,1.68,4.48,7.53,18,30.5,9.58
171,Demetrius Woodard,SS,Texas State,,6014,212,86,-3.1,0.1,Woodard,6014,212,,,,4.95,2.77,1.69,4.6,7.35,12,31,10
172,Johnny Davis,SS,Slippery Rock,,5116,199,85.4,-3.1,0.1,Davis,5116,199,,,,4.76,2.64,1.69,4.56,7.58,19,31.5,9.92
173,Joe Powell,SS,Globe Tech,,6001,191,85,-3.2,0.1,Powell,6001,191,,,,4.8,2.83,1.7,4.4,7.31,12,30,9.92
174,Brandon Bender,SS,Jacksonville State,,5076,172,84.6,-3.2,0.1,Bender,5076,172,,,,4.88,2.73,1.65,4.4,7.46,7,36,9.42
175,Matthew Dash,SS,North Texas,,5105,191,84.2,-3.3,0.1,Dash,5105,191,,,,4.73,2.73,1.6,4.47,7.1,14,29.5,8.75
176,Bobby Watkins,SS,Central Arkansas,,5115,192,83.8,-3.3,0.1,Watkins,5115,192,,,,4.77,2.73,1.65,4.33,7.37,12,30,9.17
177,Kelvin Deveaux,SS,Coastal Carolina,,5097,190,83.6,-3.3,0,Deveaux,5097,190,,,,4.8,2.75,1.65,4.52,7.6,12,32,9.67
178,Jamaree James,SS,West Georgia,,5112,201,83.1,-3.4,0,James,5112,201,,,,4.81,2.75,1.65,4.39,7.48,13,29,9.33
179,Datarius Allen,SS,Coastal Carolina,,5097,190,83.1,-3.4,0,Allen,5097,190,,,,4.74,2.77,1.68,4.62,7.5,11,32.5,9.83
180,Brad McCurdy,SS,Ohio Dominican,,5113,195,82.7,-3.4,0,McCurdy,5113,195,,,,4.82,2.71,1.62,4.47,7.22,8,29,9.17
181,Peterson Janvier,SS,Morgan State,,5090,190,82.6,-3.4,0,Janvier,5090,190,,,,4.84,,,4.55,7.65,12,34.5,9.67
182,Trenton Coles,FS,Duquesne,,6021,192,82.8,-3.4,0,Coles,6021,192,,,,4.66,2.76,1.59,4.48,7.21,10,27.5,9
183,Chaz Veal,SS,California (PA),,5103,189,82.2,-3.4,0,Veal,5103,189,,,,4.92,2.65,1.65,4.59,7.7,15,34,9.58
184,Trey Dudley-Giles,SS,Massachusetts,,5096,194,82.1,-3.5,0,Dudley-Giles,5096,194,,,,4.7,2.75,1.71,4.44,7.29,13,31,9.25
185,Sir Thomas Jackson,SS,Arizona,,5102,209,81.9,-3.5,0,Thomas Jackson,5102,209,,,,4.72,2.65,1.7,4.53,7.27,9,29.5,9.33
186,Darrin Reddick,SS,Troy,,5102,196,81.4,-3.5,0,Reddick,5102,196,,,,4.65,2.68,1.58,4.53,7.24,8,28.5,8.67
187,RJ Williamson,SS,Michigan State,,5112,221,80.4,-3.6,0,Williamson,5112,221,,,,4.84,2.75,1.76,4.59,7.35,,29.5,9.5
188,LaDarrell McNeil,SS,Tennessee,,6001,206,80.2,-3.6,0,McNeil,6001,206,,,,4.77,2.84,1.65,4.63,7.64,15,29,9.5
189,Montres Kitchens,SS,Troy,,5101,168,77.9,-3.8,0,Kitchens,5101,168,,,,4.86,2.77,1.64,4.39,7.04,3,30,9.08
190,Brandon Gordon,SS,Midwestern State,,5104,211,76.1,-4,0,Gordon,5104,211,,,,5.01,2.92,1.72,4.7,7.32,13,30.5,9.25
191,Ayo Ogunniyi,SS,Richmond,,5114,196,75.7,-4.1,0,Ogunniyi,5114,196,,,,4.98,2.89,1.75,4.49,7.4,,30.5,9.42
192,T.J. Worthy,SS,Louisiana-Lafayette,,6010,205,75.5,-4.1,0,Worthy,6010,205,,,,4.83,2.81,1.74,4.57,7.4,9,29,9.5
193,Jalen Williams,SS,Eastern Michigan,,5100,206,74.5,-4.2,0,Williams,5100,206,,,,4.79,2.76,1.67,4.53,7.73,13,28,9
194,Eric Johnson,FS,Montana,,6010,183,75.5,-4.2,0,Johnson,6010,183,,,,4.7,2.69,1.67,4.45,7.5,9,31,8.75
195,Jaston George,SS,Hampton,,5097,177,73.1,-4.3,0,George,5097,177,,,,4.96,2.95,1.66,,7.82,15,31,9.58
196,Aaron Shaw,SS,Texas State,,5101,191,72.9,-4.3,0,Shaw,5101,191,,,,5,2.83,1.69,4.86,7.97,14,31,9.67
197,Donta Clanton,SS,Texas State,,5084,191,72.7,-4.3,0,Clanton,5084,191,,,,4.77,2.77,1.69,4.56,7.37,10,28,9
198,Denzel Wimberly,SS,Central Michigan,,5091,187,72.2,-4.4,0,Wimberly,5091,187,,,,4.9,2.75,1.76,4.5,7.25,,29.5,9.08
199,David Bertucci,SS,Southern Miss,,5107,202,68.1,-4.8,0,Bertucci,5107,202,,,,5.05,2.87,1.75,4.55,,12,27.5,9.17
200,Rayshaud Shields,SS,Coastal Carolina,,5107,191,67.2,-4.9,0,Shields,5107,191,,,,5.03,3.04,1.71,4.68,7.7,8,30,9.17
201,Marquise Dixon,SS,Stony Brook,,5101,203,67.1,-4.9,0,Dixon,5101,203,,,,5.03,2.8,1.81,4.57,8.15,9,31,9.17
202,Tyrell Curry,SS,Eastern Kentucky,,5076,195,65.8,-5,0,Curry,5076,195,,,,4.94,2.83,1.66,4.68,7.29,9,28.5,8
203,Allen Ramsey,SS,Hampton,,5115,203,64.8,-5.1,0,Ramsey,5115,203,,,,4.96,2.96,1.86,4.7,7.59,13,27,9.42
204,Marrell Jackson,FS,Hawaii,,6003,208,65.9,-5.1,0,Jackson,6003,208,,,,4.93,2.86,1.78,4.94,7.88,8,28.5,9.33
205,Earl Foster,SS,Houston,,5112,191,62.6,-5.3,0,Foster,5112,191,,,,5.31,2.97,1.83,4.46,7.72,11,30,8.75
206,Jeremy Cash,SS,Duke,23.7,6003,212,,,,Cash,6003,212,32.375,10.5,78.75,,,,,,13,,
207,Karl Joseph,SS,West Virginia,23,5095,205,,,,Joseph,5095,205,32.125,9.75,77.25,,,,,,19,,
