#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
20,Willie Henry,DT,Michigan,22.5,6026,303,111,0,49.7,Henry,6026,303,33.375,10.875,81,5,2.9,1.74,4.53,7.57,28,30.5,9.17
21,Khaynin Mosley-Smith,DT,Pittsburgh,,6003,295,110.9,0,49.5,Mosley-Smith,6003,295,,,,5.09,2.89,1.65,,,27,28.5,8.92
22,DeMarcus Hodge,DT,Arkansas,,6006,333,110.2,-0.1,47.6,Hodge,6006,333,,,,5.25,2.93,1.78,4.76,7.65,29,27.5,9.33
23,Destiny Vaeao,DT,Washington State,22.6,6037,295,110.1,-0.1,47.2,Vaeao,6037,295,,,,5.21,2.95,1.77,4.56,7.73,27,35.5,9
24,Carlos Wray,DT,Duke,,6006,287,110.1,-0.1,47.1,Wray,6006,287,,,,4.91,2.79,1.65,4.63,7.62,26,28.5,9
25,Claude Pelon,DT,Southern Cal,,6041,310,110.1,-0.1,47.1,Pelon,6041,310,,,,5.12,2.9,1.78,4.82,7.8,33,32.5,9.17
26,Sheldon Day,DT,Notre Dame,22.2,6005,293,109.9,-0.1,46.7,Day,6005,293,32.625,9.625,79,5.07,2.88,1.69,4.5,7.44,26,30,8.5
27,Maliek Collins,DT,Nebraska,21.4,6017,311,109.8,-0.1,46.4,Collins,6017,311,33.5,9.125,80.875,5.03,2.91,1.76,4.52,7.53,25,29.5,9.08
28,Kenton Adeyemi,DT,Connecticut,,6035,288,109.7,-0.1,46.1,Adeyemi,6035,288,,,,4.92,2.85,1.75,4.55,7.52,29,31,9.42
29,Nate Terhune,DT,Kent State,,6034,287,108.1,-0.2,41.4,Terhune,6034,287,,,,5.27,2.96,1.8,4.4,7.16,26,30,8.92
30,Quinton Jefferson,DT,Maryland,23.4,6037,291,108.1,-0.2,41.4,Jefferson,6037,291,33.375,8.875,80.625,4.95,2.83,1.69,4.37,7.95,24,29,
31,Tarow Barney,DT,Penn State,,6021,304,107.2,-0.3,39.1,Barney,6021,304,,,,5.02,2.93,1.78,4.75,,31,30.5,9.42
32,Andrew Bolton,DT,Southern Miss,,6020,306,107,-0.3,38.4,Bolton,6020,306,,,,4.94,2.84,1.72,4.83,8.18,22,30,9.33
33,Vincent Valentine,DT,Nebraska,22.5,6035,329,106.7,-0.3,37.6,Valentine,6035,329,33.125,9.625,79.875,5.19,2.99,1.77,4.59,8.03,17,29,9.17
34,Matt Ioannidis,DT,Temple,22.6,6034,299,106.6,-0.3,37.5,Ioannidis,6034,299,32.375,10.125,80.125,5.03,2.92,1.76,4.66,7.56,32,28,9.42
35,Lee Campbell,DT,Indianapolis,,6013,294,106.4,-0.3,36.9,Campbell,6013,294,,,,4.91,2.78,1.73,4.7,7.37,29,31.5,8.42
36,Evan Kelly,DT,Boston College,,6010,288,106.3,-0.3,36.5,Kelly,6010,288,,,,5.07,2.88,1.81,4.7,7.55,34,32.5,9.25
37,Andrew Billings,DT,Baylor,21.5,6005,311,106.1,-0.4,36,Billings,6005,311,33,10,79,4.96,2.89,1.76,4.78,7.74,31,27.5,9.42
38,Kenny Clark,DT,UCLA,20.9,6025,314,105.5,-0.4,34.5,Clark,6025,314,32.125,10.5,79,5.06,2.9,1.72,4.62,,29,28.5,8.5
39,Jihad Ward,DT,Illinois,22.5,6051,297,105.4,-0.4,34.1,Ward,6051,297,33.875,9.375,81.125,5.09,2.96,1.76,4.63,7.38,22,28,9.25
40,Tyler Claytor,DT,William & Mary,,6022,287,105.3,-0.4,33.9,Claytor,6022,287,,,,5.12,2.95,1.84,4.59,,31,32,
41,Taniela Tupou,DT,Washington,,6014,280,104.4,-0.5,31.6,Tupou,6014,280,,,,5.04,2.88,1.76,4.53,7.3,25,28.5,9.25
42,Niko Padilla,DT,Columbia,,6001,295,104.3,-0.5,31.4,Padilla,6001,295,,,,5.28,3.03,1.72,4.57,7.71,37,28,8.83
43,Antwaun Woods,DT,Southern Cal,23.7,6001,318,104.2,-0.5,31,Woods,6001,318,31,9.625,75,5,2.89,1.75,,,,27.5,8.67
44,Robert Kitching,DT,Massachusetts,,6014,301,104.2,-0.5,31,Kitching,6014,301,,,,4.86,2.82,1.73,4.73,7.88,26,30,9
45,Roger Stewart,DT,Hillsdale,,6036,316,101.7,-0.7,25,Stewart,6036,316,,,,5.15,2.92,1.87,4.56,7.75,31,28.5,9.08
46,James DeLoach,DT,Georgia,,6021,274,101.7,-0.7,25,DeLoach,6021,274,,,,5.01,2.89,1.72,4.56,7.77,18,31,9.33
47,Jarran Reed,DT,Alabama,23.7,6027,307,100.8,-0.7,23,Reed,6027,307,33.375,10.5,81.125,5.21,3.02,1.8,4.75,7.77,,31,8.67
48,Anthony McDaniel,DT,Bowie State,,5117,283,100.7,-0.7,22.8,McDaniel,5117,283,,,,4.94,2.75,1.69,4.71,7.64,28,29.5,8.5
49,Desmond Jackson,DT,Texas,,6006,305,100.6,-0.8,22.6,Jackson,6006,305,,,,5.52,3.12,1.81,5.09,8.19,36,31,8.92
50,Owen Williams,DT,Tennessee,,6004,301,99.9,-0.8,21.1,Williams,6004,301,,,,5.08,2.95,1.79,4.87,7.89,42,27.5,9
51,Tanner Agen,DT,Michigan Tech,,6026,301,99.5,-0.8,20.3,Agen,6026,301,34,,,5.23,3.04,1.83,4.68,7.84,42,28.5,8.92
52,Darius Latham,DT,Indiana,21.8,6042,311,99.4,-0.8,20.2,Latham,6042,311,34.75,10,82.125,5.23,2.99,1.82,4.63,7.5,19,29,8.67
53,Ryan Edwards,DT,Idaho,,6017,322,98.9,-0.9,19.1,Edwards,6017,322,,,,5.4,3.03,1.77,4.73,7.83,33,29,8.08
54,Lars Koht,DT,Florida International,,6050,279,98.8,-0.9,19,Koht,6050,279,,,,5.15,2.99,1.78,4.56,7.32,20,29,8.92
55,D.J. Reader,DT,Clemson,22.2,6025,327,98.2,-0.9,17.9,Reader,6025,327,33.625,9.5,80.25,5.27,3.06,1.83,4.71,7.9,30,29.5,8.25
56,Aziz Shittu,DT,Stanford,22.1,6020,288,98.2,-0.9,17.7,Shittu,6020,288,,,,5.41,3.15,1.79,4.52,7.52,31,29.5,8.5
57,Chris Mayes,DT,Georgia,24.9,6031,338,98.1,-0.9,17.7,Mayes,6031,338,34,9,80.625,5.21,2.97,1.73,5.13,,33,23.5,8.67
58,Jalen Hunter,DT,Newberry,,6017,286,97.9,-0.9,17.3,Hunter,6017,286,,,,5.12,2.92,1.72,4.7,8.03,19,30,8.92
59,Cory Johnson,DT,Kentucky,,6024,298,97.9,-0.9,17.2,Johnson,6024,298,,,,5.09,2.9,1.84,,,26,27.5,9.42
60,Demetrius Alston,DT,Texas Tech,,6023,284,97.5,-1,16.6,Alston,6023,284,,,,5.06,2.93,1.77,4.63,7.65,21,30.5,9
61,Helva Matungulu,DT,Western Carolina,,6053,296,97.4,-1,16.4,Matungulu,6053,296,,,,5.11,2.9,1.77,4.62,7.84,25,28.5,8.92
62,Michael Smith,DT,Southern Miss,,6043,279,97.3,-1,16.2,Smith,6043,279,,,,5.01,2.94,1.71,,,17,33.5,8
63,Connor Caveney,DT,Sacred Heart,,6032,287,97,-1,15.7,Caveney,6032,287,,,,5.05,2.79,1.74,4.76,7.53,27,28.5,8.67
64,Zach Zidian,DT,Duquesne,,6010,321,96.9,-1,15.5,Zidian,6010,321,,,,5.35,3.06,1.78,4.69,7.99,25,27,8.58
65,Nile Lawrence-Stample,DT,Florida State,24.1,6010,320,96.9,-1,15.5,Lawrence-Stample,6010,320,32.75,9.875,79.5,5.13,2.97,1.75,4.79,7.81,24,27,8.42
66,Arbanas Elliot,DT,Missouri Western,,6020,301,96.5,-1,14.9,Elliot,6020,301,,,,5.3,3.07,1.75,4.9,7.84,29,27.5,8.75
67,Derrick Luetjen,DT,Tulsa,,6027,288,96.3,-1.1,14.5,Luetjen,6027,288,,,,4.96,2.88,1.79,4.63,7.37,23,29,8.5
68,Joe Fotu,DT,Illinois,,6030,274,96.1,-1.1,14.1,Fotu,6030,274,,,,5.05,2.9,1.77,4.74,7.3,18,30,8.75
69,Anthony Gordon,DT,New Mexico Highlands,,6014,323,95.8,-1.1,13.7,Gordon,6014,323,,,,5.31,3.02,1.73,,,40,24,8.08
70,Elijah Daniel,DT,Murray State,,6024,293,95.7,-1.1,13.5,Daniel,6024,293,,,,5.16,2.63,1.78,4.79,7.78,29,29.5,8.67
71,Junior Alexis,DT,Portland State,,6017,297,95.7,-1.1,13.5,Alexis,6017,297,,,,5.33,3.01,1.85,4.77,8.05,35,28,9.17
72,Derrick Alexander,DT,Tulsa,,6013,299,95.5,-1.1,13.3,Alexander,6013,299,,,,5.18,2.94,1.78,4.61,7.76,26,27.5,8.75
73,Claudell Louis,DT,Fresno State,,6041,291,95.1,-1.1,12.7,Louis,6041,291,,,,5.05,2.89,1.78,4.73,7.95,23,26,9.5
74,Kyle Rose,DT,West Virginia,,6036,291,95.1,-1.1,12.6,Rose,6036,291,,,,5.36,3.05,1.78,4.53,7.46,25,27.5,8.42
75,A.J. Zuttah,DT,Dartmouth,,6010,295,94.7,-1.2,12.1,Zuttah,6010,295,,,,5.2,2.89,1.74,4.65,7.8,31,28.5,8.33
76,Tylor Harris,DT,Wake Forest,,6030,306,94.6,-1.2,11.8,Harris,6030,306,,,,5.3,3.02,1.82,,,20,27,9.08
77,A'Shawn Robinson,DT,Alabama,21.5,6035,307,94,-1.2,11,Robinson,6035,307,34.5,10.5,83.5,5.2,3.01,1.78,4.74,7.8,22,26,8.83
78,Steve Dillon,DT,Marshall,,6025,289,94,-1.2,11,Dillon,6025,289,,,,5.16,3,1.78,4.77,7.59,22,30,8.5
79,Frank Sanft,DT,Southern Utah,,6000,280,94,-1.2,11,Sanft,6000,280,,,,5.1,2.86,1.83,4.64,7.59,32,29,8.92
80,DeMarion Harper,DT,South Alabama,,6027,294,93.8,-1.2,10.8,Harper,6027,294,,,,4.91,2.77,1.73,4.71,7.88,18,28.75,8.5
81,Charles Owens,DT,Hampton,,6007,296,93.6,-1.3,10.6,Owens,6007,296,,,,5.09,2.95,1.76,4.83,7.6,28,26.5,8.58
82,Tyler Kuder,DT,Idaho State,,6032,307,93.6,-1.3,10.5,Kuder,6032,307,,,,5.23,3.01,1.76,4.8,8.26,31,28,8.33
83,Samuel Gray,DT,Albany,,6032,298,93.4,-1.3,10.3,Gray,6032,298,,,,5.13,2.9,1.7,4.9,7.74,29,29,7.58
84,Antoine Turner,DT,Boise State,,6010,276,93.2,-1.3,10,Turner,6010,276,,,,4.92,2.83,1.72,4.59,7.47,24,26,8.58
85,John Raymon,DT,Syracuse,,6042,274,92.8,-1.3,9.5,Raymon,6042,274,,,,5.43,3.14,1.82,4.81,7.94,,28,9.67
86,Quentin Thomas,DT,LSU,,6027,317,92.5,-1.3,9.1,Thomas,6027,317,,,,5.08,3.02,1.75,5.22,8.25,18,28.5,8.33
87,Zach Colvin,DT,Bowling Green,,6031,301,92.3,-1.3,8.9,Colvin,6031,301,,,,5.37,3.03,1.84,4.72,7.5,21,27,
88,Adolphus Washington,DT,Ohio State,21.8,6033,301,92.1,-1.4,8.7,Washington,6033,301,34.5,9.875,80.875,5.03,2.87,1.73,4.79,8.06,21,28,8.25
89,Gerald Dixon Jr.,DT,South Carolina,,6020,324,92,-1.4,8.6,Dixon Jr.,6020,324,,,,5.12,2.92,1.83,4.83,7.74,34,24,8.42
90,Dinsdale Jackson,DT,Tennessee State,,6016,292,91.3,-1.4,7.8,Jackson,6016,292,,,,5.05,2.89,1.8,4.58,7.93,25,26,8.92
91,Tomme Mark,DT,Houston,,6014,304,91.2,-1.4,7.8,Mark,6014,304,,,,5.16,2.93,1.78,4.7,7.97,,26,8.5
92,Orion Jones,DT,Toledo,,6012,300,91.2,-1.4,7.7,Jones,6012,300,,,,5.41,3.09,1.88,4.63,7.66,27,29,8.5
93,Julien Obioha,DT,Texas A&M,22.2,6024,285,90.8,-1.5,7.3,Obioha,6024,285,,,,5.09,2.91,1.84,4.75,7.59,26,27,9
94,Rika Levi,DT,Texas Tech,,6012,347,90.6,-1.5,7.1,Levi,6012,347,,,,5.54,3.18,1.9,4.81,7.84,27,27.5,7.75
95,Mike Mentor,DT,Wagner,,6007,279,90.6,-1.5,7.1,Mentor,6007,279,,,,5.13,2.82,1.76,4.77,8,22,28,9
96,Pio Vatuvei,DT,Louisville,,6013,277,90.5,-1.5,7,Vatuvei,6013,277,,,,5.07,2.9,1.77,4.53,7.49,17,30,8.17
97,Keland McElrath,DT,Texas Tech,,6033,300,90.2,-1.5,6.8,McElrath,6033,300,,,,5.34,3.12,1.85,4.87,7.5,22,27.5,8.42
98,Brian Price,DT,Texas-San Antonio,,6026,322,90.1,-1.5,6.6,Price,6026,322,,,,5.17,3,1.87,4.72,8.22,20,27,8.58
99,Eric Kinsey,DT,West Virginia,,6023,297,89.9,-1.5,6.5,Kinsey,6023,297,,,,5.08,2.9,1.83,5.28,7.73,24,26.5,9
100,Julian Jackson,DT,Ball State,,6004,309,89.9,-1.5,6.5,Jackson,6004,309,,,,5.39,3.03,1.93,4.97,8.07,,30,8.58
101,Justin Thomason,DT,North Carolina,,6030,295,89.5,-1.5,6.1,Thomason,6030,295,,,,5.18,2.93,1.81,4.75,7.95,28,28.5,8.33
102,Adarius Rayner,DT,Indiana,,6015,292,89.1,-1.6,5.8,Rayner,6015,292,,,,5.35,3.08,1.93,4.63,7.53,15,30,8.75
103,Jared Washington,DT,West Alabama,,6006,313,89.1,-1.6,5.7,Washington,6006,313,,,,5.22,2.99,1.83,5.35,8.28,35,26.5,8.42
104,Jose Casanova,DT,Samford,,6011,295,88.9,-1.6,5.6,Casanova,6011,295,,,,5.19,2.95,1.74,4.78,7.65,21,26.5,8.25
105,Ryan Watson,DT,Purdue,,6016,291,88.5,-1.6,5.3,Watson,6016,291,,,,5.22,2.96,1.84,4.67,7.73,27,26.5,8.75
106,Calvin Heurtelou,DT,Miami,,6024,306,88.5,-1.6,5.3,Heurtelou,6024,306,,,,5.49,3.12,1.88,4.76,7.75,35,27.5,8.17
107,David Moala,DT,Utah State,,6014,311,87.8,-1.7,4.8,Moala,6014,311,,,,5.34,3.06,1.87,4.67,7.84,17,29,8.17
108,Austin Johnson,DT,Penn State,22.3,6043,314,87.6,-1.7,4.6,Johnson,6043,314,32.75,9.875,77.375,5.32,3.07,1.85,4.75,7.84,25,26,8.25
109,Davion Pierson,DT,TCU,,6012,304,87.5,-1.7,4.6,Pierson,6012,304,,,,5.13,2.9,1.77,4.63,7.96,21,27.5,7.92
110,Robert Zimmerman,DT,Hampton,,6017,326,87.4,-1.7,4.5,Zimmerman,6017,326,,,,5.32,3.01,1.82,4.81,7.91,27,25,7.92
111,Kwontie Moore,DT,Virginia,,6014,305,87.4,-1.7,4.5,Moore,6014,305,,,,5.23,3,1.82,5,8.21,,25,8.67
112,Mershad Dillon,DT,Texas State,,6003,303,86.7,-1.7,4,Dillon,6003,303,,,,5.2,3,1.84,4.76,7.82,21,27.5,8.25
113,O.J. Mau,DT,Gardner-Webb,,6002,302,86.5,-1.8,3.9,Mau,6002,302,,,,5.33,3.08,1.77,4.58,7.76,31,25,7.83
114,Joshua Smith,DT,Arkansas-Pine Bluff,,6002,282,86.3,-1.8,3.8,Smith,6002,282,,,,5,2.87,1.77,4.94,8.35,26,25.5,9
115,Melvin Holland,DT,Houston,,6002,310,86.3,-1.8,3.8,Holland,6002,310,,,,5.3,3.09,1.87,4.87,7.82,26,26.5,8.25
116,Clayton Callicutt,DT,Angelo State,,6037,289,86.2,-1.8,3.7,Callicutt,6037,289,,,,5.16,3.02,1.88,4.86,7.99,18,26.5,9.25
117,Trevarris Saulsberry,DT,Tennessee,,6060,301,86,-1.8,3.7,Saulsberry,6060,301,,,,5.22,2.95,1.8,4.76,8.03,25,23.5,8.67
118,GeMonee Brown,DT,Western Kentucky,,6012,297,85.6,-1.8,3.4,Brown,6012,297,,,,5.63,3.19,1.93,4.93,8.23,25,32,8.25
119,Kenny Allen,DT,Central Oklahoma,,6010,290,85,-1.9,3.1,Allen,6010,290,,,,5.19,3,1.83,5.15,7.97,28,27.5,8.42
120,Lance McDowdell,DT,Central Florida,,6033,300,84.7,-1.9,3,McDowdell,6033,300,,,,5.18,3.1,1.79,4.74,7.88,28,22,8.58
121,Devaunte Sigler,DT,Jacksonville State,24.3,6034,298,84.6,-1.9,2.9,Sigler,6034,298,33.75,9.875,80.5,5.15,2.87,1.77,4.97,7.9,23,25,8.25
122,Jeff Worthy,DT,Arizona,,6022,286,84.3,-1.9,2.8,Worthy,6022,286,,,,5.21,3,1.9,4.65,7.57,20,26.5,8.75
123,Alex Tucci,DT,West Texas A&M,,6012,303,84.2,-1.9,2.7,Tucci,6012,303,,,,5.35,3.1,1.85,5.07,7.8,29,25,8.33
124,A.J. Bowen,DT,Southeast Louisiana,,6013,319,83.8,-1.9,2.6,Bowen,6013,319,,,,5.42,3.06,1.87,5.07,8.1,24,27.5,7.83
125,Herbert Gonzales,DT,Texas State,,5112,313,83.6,-2,2.5,Gonzales,5112,313,,,,5.71,3.27,1.9,4.95,8.02,20,27,8.25
126,Kapil Fletcher,DT,Kansas,,6024,298,83.3,-2,2.3,Fletcher,6024,298,,,,5.52,3.23,1.9,4.95,7.96,18,27,8.67
127,Julian Campenni,DT,Connecticut,,5117,306,83.1,-2,2.3,Campenni,5117,306,,,,5.36,2.99,1.78,4.84,7.78,31,23.5,7.83
128,Cody Temple,DT,Southern Cal,,6024,306,83.1,-2,2.3,Temple,6024,306,,,,5.32,3.07,1.83,4.86,7.99,32,25,7.92
129,Terry Jackson,DT,Colorado State,,6000,295,82.6,-2,2.1,Jackson,6000,295,,,,5.28,3.03,1.93,,,23,27,8.58
130,Demetrius Mason,DT,Murray State,,6023,312,82.5,-2,2.1,Mason,6023,312,,,,5.19,2.84,1.75,5.04,7.94,23,23,7.92
131,Lonnie Gosha,DT,Troy,,6021,310,82.5,-2,2,Gosha,6021,310,,,,5.54,3.17,1.87,,,21,28.5,7.75
132,Bernard Sarra,DT,Navy,,6003,299,82.4,-2.1,2,Sarra,6003,299,,,,5.4,3.13,1.84,4.65,7.78,29,24,8.17
133,Tyler Porter,DT,Louisiana Tech,,5106,358,82.2,-2.1,1.9,Porter,5106,358,,,,5.51,3.13,1.96,5.09,8.54,25,25,7.83
134,Darryl Render,DT,Pittsburgh,,6022,283,82.1,-2.1,1.9,Render,6022,283,,,,5.32,3.03,1.73,4.94,8.06,18,26.5,8.08
135,Armand Nance,DT,Boise State,,6003,289,81.9,-2.1,1.8,Nance,6003,289,,,,5.37,3.07,1.84,4.75,7.52,22,24,8.33
136,Travis Britz,DT,Kansas State,,6034,293,81.8,-2.1,1.8,Britz,6034,293,,,,5.24,2.9,1.81,4.65,7.59,23,25,7.92
137,James Hamilton,DT,South Florida,,6025,292,80.7,-2.2,1.5,Hamilton,6025,292,,,,5.61,3.1,1.85,4.94,7.9,23,23.5,8.67
138,Hershey Walton,DT,Temple,,6027,304,80.6,-2.2,1.5,Walton,6027,304,,,,5.45,3.12,1.85,4.93,7.96,23,23.5,8.33
139,Michael Rouse III,DT,Purdue,,6043,310,80.3,-2.2,1.4,Rouse III,6043,310,,,,5.34,3.08,1.87,5.22,8.34,30,23.5,8.33
140,Demetris Anderson,DT,Central Florida,,6015,312,79.9,-2.2,1.3,Anderson,6015,312,,,,5.24,3.07,1.82,4.78,7.92,16,23,8.08
141,Alex Mosley,DT,James Madison,,6011,293,79.1,-2.3,1.1,Mosley,6011,293,,,,5.35,3.08,1.87,4.92,8.14,23,24,8.58
142,Tony Campton,DT,Colorado State-Pueblo,,5112,305,79.1,-2.3,1.1,Campton,5112,305,,,,5.45,,,5.03,8.32,18,26.5,8.25
143,Delvon Simmons,DT,Southern Cal,,6051,298,79,-2.3,1.1,Simmons,6051,298,,,,5.46,3.18,1.87,4.93,7.97,23,25,8.17
144,Mustafa Jalil,DT,California,,6034,306,79,-2.3,1.1,Jalil,6034,306,,,,5.44,3.16,1.89,4.66,7.45,24,22.5,7.83
145,Patrick McNeil,DT,Middle Tennessee State,,6012,301,78.8,-2.3,1,McNeil,6012,301,,,,5.45,2.94,1.82,5,8.16,31,24.5,7.75
146,Marquis White,DT,Louisiana-Lafayette,,6033,313,78.8,-2.3,1,White,6033,313,,,,5.32,3.06,1.92,5.23,8.1,24,25,8.17
147,Demetrius Cherry,DT,Arizona State,,6051,297,78.5,-2.3,1,Cherry,6051,297,,,,5.36,3.08,1.89,5.12,7.39,12,24,8.17
148,Trevor Kelly,DT,California,,6010,300,78.2,-2.4,0.9,Kelly,6010,300,,,,5.25,3.03,1.84,4.62,7.62,19,28,7.08
149,Corey Redwine,DT,Tulane,,6005,322,78.1,-2.4,0.9,Redwine,6005,322,,,,5.4,3.16,1.93,4.78,8.03,20,22.5,8.25
150,Maroa White,DT,Jacksonville,,5100,262,77.9,-2.4,0.9,White,5100,262,,,,5.26,2.94,1.76,4.94,7.6,,26.5,8
151,Alpha Kamara,DT,Midwestern State,,6021,315,77.1,-2.4,0.8,Kamara,6021,315,,,,5.57,3.16,1.89,4.92,8.05,22,24,7.83
152,Jontavius Morris,DT,Western Kentucky,,6014,309,76.6,-2.5,0.7,Morris,6014,309,,,,5.27,3.03,1.94,4.85,7.71,23,24,8
153,Alonzo Williams,DT,Texas A&M,,6031,306,76.2,-2.5,0.6,Williams,6031,306,,,,5.43,3.06,1.91,4.88,8.03,15,24.5,8.17
154,Phillip Dukes,DT,South Carolina,,6022,319,74.1,-2.6,0.4,Dukes,6022,319,,,,5.6,3.25,2.01,,,23,24.5,8
155,Darren Wilson,DT,Elizabeth City State,,6022,327,74.1,-2.6,0.4,Wilson,6022,327,,,,5.78,3.17,1.9,5.34,8.67,34,22,7.67
156,Lance Skyler,DT,Stephen F. Austin,,6014,290,72.8,-2.7,0.3,Skyler,6014,290,,,,5.52,3.2,1.95,5.07,8.27,22,27.5,7.92
157,Darrian Dyson,DT,Florida International,,6022,309,72.6,-2.8,0.3,Dyson,6022,309,,,,5.48,3.15,1.85,5.06,8.21,20,22.5,7.67
158,Dondre Elvoid,DT,Texas State,,6016,296,71.2,-2.9,0.2,Elvoid,6016,296,,,,5.47,3.15,1.97,5.24,8.71,20,25,8.42
159,Viliseni Fauonuku,DT,Utah,,5106,284,71.1,-2.9,0.2,Fauonuku,5106,284,,,,5.54,3.15,1.87,4.88,7.8,27,23.5,7.67
160,Gerrand Johnson,DT,Louisiana-Monroe,,6005,301,69.1,-3,0.1,Johnson,6005,301,,,,5.62,3.16,1.9,4.93,8.04,26,23,7.33
161,Xavier Gates,DT,James Madison,,6033,337,67.4,-3.1,0.1,Gates,6033,337,,,,5.96,3.31,1.99,5.4,8.78,18,22,7.67
162,Forrest Mason,DT,Robert Morris,,6014,286,66.2,-3.2,0.1,Mason,6014,286,,,,5.42,3.02,1.89,5.17,8.7,22,24,7.67
163,Ross Winship,DT,Rice,,6035,300,65,-3.3,0,Winship,6035,300,,,,5.53,3.21,1.97,5.04,8.1,19,20.5,7.92
164,Brad Hefley,DT,Pittsburg State,,6030,286,65,-3.3,0,Hefley,6030,286,,,,5.51,3.08,1.87,5.01,8.3,19,23,7.42
165,Wayne Williams,DT,West Georgia,,6041,355,64.1,-3.4,0,Williams,6041,355,,,,5.95,3.35,1.95,5.2,8.77,15,19,7.17
166,Mo Latu,DT,Arizona State,,6032,391,62.7,-3.5,0,Latu,6032,391,,,,6.38,3.52,2.1,5.5,8.75,35,19.5,6.58
167,Marrion Holmes,DT,West Georgia,,5110,319,60.5,-3.6,0,Holmes,5110,319,,,,5.75,3.25,1.95,5.1,8.94,22,19,7.33
168,Adam Gotsis,DT,Georgia Tech,23.9,6044,287,,,,Gotsis,6044,287,34.125,10.75,84.375,,,,,,23,,
169,Luther Maddy,DT,Virginia Tech,23.6,6000,287,,,,Maddy,6000,287,33.25,9,78,,,,,,29,,
