#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
56,Benson Browne,TE,North Carolina State,,6051,248,93.1,-1.8,3.7,Browne,6051,248,,,,5,2.8,1.69,4.56,7.31,20,31,9.42
57,Austin Traylor,TE,Wisconsin,,6026,250,92.8,-1.8,3.5,Traylor,6026,250,,,,4.91,2.8,1.74,4.7,7.44,16,33.5,9.42
58,Desroy Maxwell,TE,Northern Illinois,,6020,252,92.6,-1.8,3.4,Maxwell,6020,252,,,,4.82,2.84,1.72,4.69,7.58,20,32,9.25
59,Jay Rome,TE,Georgia,,6043,248,91.9,-1.9,3,Rome,6043,248,,,,4.92,2.9,1.73,4.73,7.82,14,35,9.58
60,Charlie Dowdle,TE,St. Thomas,,6034,229,90.6,-2,2.4,Dowdle,6034,229,,,,4.91,2.83,1.68,4.65,7.26,12,34,9.08
61,Rob Burns,TE,Virginia,,6067,269,90.4,-2,2.3,Burns,6067,269,,,,5.06,2.9,1.81,4.85,7.89,17,32,9.67
62,Darion Griswold,TE,Arkansas State,,6032,250,89.9,-2,2.1,Griswold,6032,250,,,,4.82,2.82,1.67,4.84,7.5,17,31.5,8.92
63,Alex Zmolik,TE,Toledo,,6042,250,88.8,-2.1,1.7,Zmolik,6042,250,,,,5.08,2.87,1.82,4.4,7.07,,26.5,9.42
64,Ty Morgan,TE,West Alabama,,6030,244,88.3,-2.1,1.6,Morgan,6030,244,,,,4.96,2.82,1.69,4.52,7.44,13,30,9.25
65,David Grinnage,TE,North Carolina State,,6052,248,88.2,-2.2,1.6,Grinnage,6052,248,34.5,10.125,80.5,4.81,2.76,1.64,4.74,7.56,7,29.5,9.25
66,Jabari Payton,TE,Jackson State,,6031,246,85.2,-2.4,0.9,Payton,6031,246,,,,5.07,2.94,1.74,4.62,7.32,17,31,9.08
67,Sean Price,TE,South Florida,,6024,245,84.1,-2.5,0.7,Price,6024,245,,,,5.02,2.89,1.73,4.99,7.58,,30,9.58
68,John Quazza,TE,Colgate,,6055,253,84,-2.5,0.7,Quazza,6055,253,,,,5.1,2.85,1.76,4.64,7.43,23,29.5,9.08
69,Michael Cooper,TE,Indiana,,6047,259,83.8,-2.5,0.7,Cooper,6047,259,,,,4.88,2.79,1.75,4.59,7.38,21,25.5,8.83
70,Jonathon Witt,TE,Sioux Falls,,6023,255,83.4,-2.5,0.6,Witt,6023,255,,,,4.92,2.77,1.75,4.88,8.22,20,30.5,9.17
71,A.J. Williams,TE,Michigan,,6043,280,82.7,-2.6,0.5,Williams,6043,280,,,,5.11,2.9,1.91,4.77,7.52,16,28,8.92
72,Harley Scioneaux,TE,Louisiana-Monroe,,6053,234,82.1,-2.6,0.5,Scioneaux,6053,234,,,,5.08,2.88,1.71,4.51,7.12,13,31,8.42
73,Darrion Hutcherson,TE,Mississippi State,,6067,266,81,-2.7,0.4,Hutcherson,6067,266,,,,4.9,2.91,1.7,4.95,7.79,16,29,8.42
74,Jeremiah Mullinax,TE,Western Michigan,,6054,242,80.7,-2.7,0.3,Mullinax,6054,242,,,,4.9,2.9,1.74,4.56,7.6,12,28.5,9
75,Desmond Gantt,TE,West Georgia,,6055,247,77.7,-2.9,0.2,Gantt,6055,247,,,,5.02,2.88,1.69,4.72,7.75,18,28,8.92
76,Marlon Pope,TE,South Florida,,6033,253,76.1,-3.1,0.1,Pope,6033,253,,,,5.12,2.99,1.8,4.75,7.71,10,29,9.08
77,Ty Flournoy-Smith,TE,Alabama,,6031,245,74.6,-3.2,0.1,Flournoy-Smith,6031,245,,,,4.94,2.83,1.72,4.78,7.77,13,27.5,8.75
78,Keith Heitzman,TE,Ohio,,6042,253,70.5,-3.5,0,Heitzman,6042,253,,,,5.07,2.94,1.85,4.88,7.65,12,28.5,8.42
79,Chris Loving,TE,North Texas,,6032,235,69.2,-3.6,0,Loving,6032,235,,,,5.1,3.03,1.77,4.65,7.52,12,27.5,8.42
80,Derek Lee,TE,Bowling Green,,6030,272,61,-4.2,0,Lee,6030,272,,,,5.41,3.12,1.97,4.94,8.07,12,24.5,8
81,Tyler Higbee,TE,Western Kentucky,23.7,6056,249,,,,Higbee,6056,249,33.25,10.25,80.875,,,,,,,,
