#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
167,Rumeal Harris,CB,Minnesota State,,5082,179,91.3,-2.5,0.6,Harris,5082,179,,,,4.67,2.7,1.58,4.32,7.15,9,31,9.33
168,Rashod Byers,CB,Jacksonville State,,5071,182,91.1,-2.5,0.6,Byers,5071,182,,,,4.67,2.69,1.65,4.25,6.86,19,31.5,8.92
169,Darius White,CB,California,,5112,179,91,-2.5,0.6,White,5112,179,,,,4.56,2.68,1.63,4.6,6.88,5,32.5,9.67
170,Ronell McNeal,CB,Colorado State-Pueblo,,5104,172,90.7,-2.6,0.5,McNeal,5104,172,,,,4.8,,,4.33,7.03,,33,9.83
171,Jamal Hundley,CB,Arkansas-Pine Bluff,,5091,178,90.7,-2.6,0.5,Hundley,5091,178,,,,4.61,2.69,1.68,4.37,7.4,6,33.5,10.17
172,Donnie Duncan,CB,New Mexico,,5107,187,90,-2.6,0.4,Duncan,5107,187,,,,4.64,2.71,1.63,4.43,6.87,13,31,9.08
173,Miketavius Jones,CB,Oklahoma State,,5097,173,89.9,-2.6,0.4,Jones,5097,173,,,,4.54,2.63,1.6,4.56,7.28,16,31.5,9.75
174,Chris Davis,CB,West Alabama,,5084,166,89.8,-2.7,0.4,Davis,5084,166,,,,4.69,2.72,1.59,4.43,7.08,4,33.5,9.5
175,Donnell Lewis,CB,Towson,,5096,181,89.6,-2.7,0.4,Lewis,5096,181,,,,4.71,2.67,1.6,4.31,7.07,6,31,9.25
176,Alex Gildon,CB,Hastings College,,6012,169,89.4,-2.7,0.4,Gildon,6012,169,,,,4.69,,1.6,4.64,7.49,6,36.5,10
177,Brandon Mobley,CB,Campbell,,5091,173,89.4,-2.7,0.4,Mobley,5091,173,,,,4.82,2.77,1.65,4.39,7.44,,33,10.17
178,Leviticus Payne,CB,Cincinnati,,5077,196,89.3,-2.7,0.3,Payne,5077,196,,,,4.57,2.77,1.6,4.63,7.38,15,32,9.33
179,Bennett Okotcha,CB,Texas-San Antonio,,5111,186,88.2,-2.8,0.3,Okotcha,5111,186,,,,4.61,2.63,1.63,4.44,7.1,10,30,9.42
180,Tony Williams,CB,North Carolina Central,,5116,190,88.1,-2.8,0.2,Williams,5116,190,,,,4.71,2.72,1.67,4.25,7.04,12,28.5,9.5
181,Corry O'Meally,CB,TCU,,5107,167,88,-2.8,0.2,O'Meally,5107,167,,,,4.53,2.65,1.71,4.19,6.91,9,31.5,9.5
182,Karrington Jones,CB,Southern Oregon,,6004,180,86.2,-3,0.1,Jones,6004,180,,,,4.77,2.78,1.65,4.39,7.21,2,31.5,9.75
183,Jaleel Lorquet,CB,Western Carolina,,5096,178,86.1,-3,0.1,Lorquet,5096,178,,,,4.57,2.59,1.63,4.32,7.18,10,29,9.33
184,DaTwane Harris,CB,Ohio Dominican,,5100,161,86.1,-3,0.1,Harris,5100,161,,,,4.81,2.79,1.62,4.59,7.33,,33.5,10.08
185,Chris Tyler,CB,South Dakota,,6014,199,86,-3,0.1,Tyler,6014,199,,,,4.75,2.76,1.71,4.43,7.34,13,31.5,9.67
186,Jevante Watson,CB,Louisiana-Lafayette,,5102,185,85.6,-3.1,0.1,Watson,5102,185,,,,4.62,2.63,1.63,4.51,7.3,,31,9.25
187,Breon Washington,CB,Virginia-Lynchburg,,5095,182,85.1,-3.1,0.1,Washington,5095,182,,,,4.64,,,4.59,7.03,8,,9.25
188,C.J. Chatman,CB,Walsh,,5074,179,84.9,-3.1,0.1,Chatman,5074,179,,,,4.83,2.77,1.65,4.57,7.46,19,33.5,9.67
189,Devon Brown,CB,Old Dominion,,5116,189,84.3,-3.2,0.1,Brown,5116,189,,,,4.75,2.75,1.62,4.48,7.34,3,33,9.08
190,Jabril Cox,CB,Miles,,5081,187,83.7,-3.2,0.1,Cox,5081,187,,,,4.62,2.69,1.58,4.66,7.49,9,32.5,9.08
191,Martavis Moore,CB,Central Arkansas,,5084,192,83.4,-3.3,0.1,Moore,5084,192,,,,4.74,2.75,1.65,4.43,7.54,10,31.5,9.33
192,Jabriel Washington,CB,Alabama,,5101,175,83.2,-3.3,0,Washington,5101,175,,,,4.66,2.69,1.6,4.38,7.28,8,30.5,9
193,Ryan Pollard,CB,Rice,,5073,175,82.9,-3.3,0,Pollard,5073,175,,,,4.81,2.75,1.67,4.37,7.03,11,33,8.92
194,Jordan Hill,CB,Hampton,,5084,174,82.7,-3.3,0,Hill,5084,174,,,,4.86,2.76,1.65,4.5,7.51,12,33.5,9.67
195,Bryant Hayes,CB,Utah State,,5077,168,82,-3.4,0,Hayes,5077,168,,,,4.52,2.57,1.62,4.57,7.2,,31,9.08
196,Jocelyn Borgella,CB,Bethune-Cookman,,5062,187,82,-3.4,0,Borgella,5062,187,,,,4.69,2.72,1.62,4.56,7.3,16,31.5,8.75
197,Chai Reece,CB,Dartmouth,,5094,176,80.8,-3.5,0,Reece,5094,176,,,,4.78,2.76,1.66,4.46,7.36,11,31.5,
198,Malcolm Powers,CB,Monmouth (NJ),,5106,173,80.5,-3.6,0,Powers,5106,173,,,,4.69,2.63,1.63,4.6,7.69,,30,10
199,Wonderful Terry,CB,Western Kentucky,,5080,185,79.2,-3.7,0,Terry,5080,185,,,,4.84,2.82,1.79,4.38,7.29,11,32.5,9.5
200,Je Ryan Butler,CB,South Dakota State,,5086,192,78.5,-3.7,0,Ryan Butler,5086,192,,,,4.81,2.71,1.61,4.65,7.59,,28.5,9.42
201,Kenneth Lynn,CB,Iowa State,,5097,172,76.5,-3.9,0,Lynn,5097,172,,,,4.77,2.7,1.66,4.52,7.37,4,30,9.5
202,E.J. May,CB,South Alabama,,5096,194,74.1,-4.2,0,May,5096,194,,,,4.81,2.78,1.69,4.69,7.56,13,30,9.25
203,James Davis,CB,Northern Colorado,,5072,174,73.7,-4.2,0,Davis,5072,174,,,,4.72,,1.71,4.81,7.52,12,33,9.33
204,Demetrius Jackson,CB,Portland State,,5082,179,72.7,-4.3,0,Jackson,5082,179,,,,4.83,2.75,1.78,4.47,7.29,,29.5,9.33
205,Dominique Williams,CB,Midwestern State,,5067,169,71.9,-4.4,0,Williams,5067,169,,,,4.71,2.69,1.63,4.8,7.41,12,30.5,8.75
206,Margo Reed,CB,South Alabama,,5065,169,69.6,-4.6,0,Reed,5065,169,,,,4.59,2.65,1.59,4.6,7.66,5,27.5,8.83
207,Kelton Brackett,CB,UAB,,5096,183,61.3,-5.4,0,Brackett,5096,183,,,,5.04,2.91,1.75,4.56,7.57,,27,8.75
208,Eli Apple,CB,Ohio State,21.1,6005,199,,,,Apple,6005,199,31.375,9.375,76.375,4.4,2.59,1.53,4.08,7,13,,
209,Kendall Fuller,CB,Virginia Tech,21.5,5114,187,,,,Fuller,5114,187,31.5,10,74.75,,,,,,15,,
210,Will Redmond,CB,Mississippi State,22.7,5106,182,,,,Redmond,5106,182,30.375,9.125,74.75,,,,,,,,
