#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
46,Shay Fields,,WR,Colorado,,5010,187,113.5,-0.2,42.6,Fields,5010,187,30.125,8.875,73.125,4.46,2.67,1.6,4.14,6.97,13,35.5,10.25
47,Richie James,WO16,WR,Middle Tennessee State,23,5101,183,113.5,-0.2,42.4,James,5101,183,31.25,9,76.375,4.48,2.62,1.56,4.16,6.87,6,35.5,10.17
48,Brodrick Umblance,,WR,Tulsa,,5117,189,113.4,-0.2,42.2,Umblance,5117,189,31.875,10.125,75.5,4.63,2.76,1.5,4.37,6.87,15,34.5,10.08
49,Caylon Weathers,,WR,Tennessee-Martin,,6044,216,113.1,-0.2,41.2,Weathers,6044,216,36,8.75,81,4.49,2.61,1.6,4.51,7.01,4,37,10.33
50,Trey Quinn,WO30,WR,SMU,22.7,5113,203,112.8,-0.3,40.1,Quinn,5113,203,30.75,10.125,72.5,4.55,2.6,1.55,4.19,6.91,17,33.5,9.67
51,Andre Levrone,,WR,Virginia,,6025,216,112.4,-0.3,38.9,Levrone,6025,216,32,9.5,77.375,4.52,2.67,1.6,4.37,7.02,18,34,10.08
52,Ricky Jeune,,WR,Georgia Tech,,6021,213,112.3,-0.3,38.5,Jeune,6021,213,32.5,9.625,76.25,4.56,2.58,1.6,4.39,6.96,15,36,9.92
53,Elijah Marks,,WR,Northern Arizona,,5115,184,111.4,-0.4,35.5,Marks,5115,184,32.25,9.875,76.125,4.6,2.7,1.5,4.25,6.97,3,36.5,9.83
54,Jordan Lasley,WO19,WR,UCLA,21.8,6010,203,111.1,-0.4,34.4,Lasley,6010,203,32.75,9.625,78.125,4.5,2.64,1.5,4.19,7.27,8,34.5,9.58
55,Christian Kirk,WO17,WR,Texas A&M,21.8,5103,201,110,-0.5,31,Kirk,5103,201,30.375,9.875,72.875,4.45,2.59,1.54,4.45,7.09,20,35.5,9.58
56,Eldin Anu,,WR,Robert Morris,,5080,171,109.9,-0.5,30.6,Anu,5080,171,30.875,8.125,73.5,4.42,2.5,1.5,4.31,6.93,,,9.92
57,Ray-Ray McCloud,WO22,WR,Clemson,21.9,5094,190,109.8,-0.5,30.5,McCloud,5094,190,30.25,9.25,72.625,4.49,2.56,1.5,4.32,6.89,13,34.5,9.42
58,Robert Foster,WO11,WR,Alabama,,6015,196,109.8,-0.5,30.3,Foster,6015,196,32.125,9.25,77.25,4.41,2.62,1.58,4.2,6.9,,33.5,9.67
59,Nigel Carter,,WR,Tulsa,,6014,205,109.7,-0.5,30,Carter,6014,205,32.5,8.375,78.75,4.75,2.77,1.6,4.4,7.2,9,36.5,10.58
60,Javon Wims,WO44,WR,Georgia,23,6027,215,109.6,-0.5,29.8,Wims,6027,215,31.5,9.25,77.25,4.53,2.63,1.5,4.53,7,,33.5,9.5
61,Deon Cain,WO04,WR,Clemson,22.1,6017,202,109.2,-0.6,28.7,Cain,6017,202,33,8.75,79.625,4.43,2.63,1.57,4.37,6.71,11,33.5,9.58
62,Corey Willis,,WR,Central Michigan,,5100,182,109,-0.6,28,Willis,5100,182,29.5,9.125,71.5,4.55,2.69,1.6,4.13,6.85,,33,10.25
63,Mark Chapman,,WR,Central Michigan,,5114,183,108.9,-0.6,27.8,Chapman,5114,183,30.5,9.625,74,4.63,2.73,1.6,4.28,7.07,14,35.5,10.5
64,Marcell Ateman,WO01,WR,Oklahoma State,24,6044,216,108.7,-0.6,27.1,Ateman,6044,216,32.875,9,78.5,4.62,2.73,1.64,4.25,7.07,13,34,10.08
65,Jeffery Mead,,WR,Oklahoma,,6054,200,108.5,-0.6,26.6,Mead,6054,200,34.5,10.125,82.875,4.64,2.72,1.6,4.47,7.18,8,35.5,10.75
66,Damoun Patterson,,WR,Youngstown State,,6004,192,108.4,-0.6,26.5,Patterson,6004,192,30.375,8.625,75.5,4.5,2.63,1.5,4.51,7.14,10,32.5,10.42
67,Dontez Byrd,,WR,Tennessee Tech,,5087,179,107.9,-0.7,25,Byrd,5087,179,29.125,8.875,70.25,4.59,2.7,1.6,4.37,6.87,21,36,10.08
68,Josh Smith,,WR,Tennessee,,6004,204,107.8,-0.7,24.6,Smith,6004,204,30.875,9.375,74.625,4.52,2.7,1.5,4.33,6.96,9,33,9.33
