#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
51,Myles Nash,,TE,Rutgers,,6043,253,78.2,-2.9,0.2,Nash,6043,253,33.375,8.625,80.625,5.03,2.85,1.74,4.55,7.53,14,27.5,8.75
52,Hunter Folkertsma,,TE,Bowling Green,,6054,254,77.4,-3,0.2,Folkertsma,6054,254,33.75,8.5,80.5,5.13,2.88,1.76,4.6,7.41,19,27.5,8.58
53,Harrison Handley,,TE,Utah,,6050,237,75,-3.1,0.1,Handley,6050,237,33.25,9.125,79.875,5.06,2.97,1.78,4.53,7.65,13,28.5,8.83
54,Jonathan Kloosterman,,TE,James Madison,,6023,241,68.6,-3.6,0,Kloosterman,6023,241,31.5,9,76.5,5.19,2.97,1.81,4.72,7.63,18,26,8.67
55,Shaq Williams,,TE,Texas-San Antonio,,6037,257,67.2,-3.7,0,Williams,6037,257,33.5,9.625,78,5.14,2.96,1.78,4.8,7.87,,25,8.17
56,Devin Pike,,TE,Wake Forest,,6043,244,63.6,-4,0,Pike,6043,244,32.625,9.25,78.875,5.04,2.94,1.74,4.62,7.53,11,24,7.92
57,Jack Dobyns,,TE,Chadron State,,6035,233,56.9,-4.5,0,Dobyns,6035,233,32,9.375,78,5.25,3,1.85,4.75,7.96,12,24.5,7.92
58,Chris Herndon,TE09,TE,Miami,22.5,6036,253,,,,Herndon,6036,253,32.875,9.25,79,,,,4.59,7.38,21,34,9.67
59,Dallas Goedert,TE08,TE,South Dakota State,23.7,6045,256,,,,Goedert,6045,256,34,10,80.125,,,,4.31,7.02,23,35,10.08
60,Jordan Akins,TE01,TE,Central Florida,26.4,6030,249,,,,Akins,6030,249,33.5,9.25,80.625,,,,4.38,7.29,24,35,10.17
61,Troy Fumagalli,TE06,TE,Wisconsin,23.5,6046,247,,,,Fumagalli,6046,247,32,10.25,74.875,,,,,,14,,
