#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
21,Adam Ploudre,,OG,Missouri,,6032,307,104.2,0.1,55,Ploudre,6032,307,31.625,9.5,77.5,5.4,3.1,1.86,4.78,7.81,30,32.5,9.08
22,Tejan Koroma,,C,BYU,,6001,298,104.9,0.1,54.7,Koroma,6001,298,31.25,9.625,77,5.36,3.1,1.81,4.68,8.05,32,30.5,9.5
23,Avery Jordan,,OG,New Mexico,,6044,268,104,0.1,54.4,Jordan,6044,268,32.875,9.375,81,4.86,2.83,1.72,4.75,7.82,14,32.5,9.83
24,Tyler Howell,,OT,Missouri,,6082,328,105.5,0.1,53.9,Howell,6082,328,35.625,10.5,86.125,5.3,3.04,1.72,4.83,7.83,23,28.5,8.5
25,Dejon Allen,,OG,Hawaii,,6020,295,103.8,0.1,53.7,Allen,6020,295,32.625,9.25,81.25,4.97,2.93,1.77,4.82,7.63,29,30.5,9.08
26,Skyler Phillips,OL32,OG,Idaho State,,6026,318,103.6,0.1,53.1,Phillips,6026,318,33,9.5,78,5.09,2.97,1.76,4.69,7.95,31,29,8.67
27,Ryan Hunter,,OG,Bowling Green,,6037,316,103.1,0,51.5,Hunter,6037,316,31.75,9.75,78,5.29,3.01,1.78,4.66,7.47,25,27.5,8.67
28,Austin Davis,,C,Duke,,6037,301,103.9,0,51.4,Davis,6037,301,31.75,9.125,76,5.25,3.07,1.74,4.65,7.58,25,30.5,8.67
29,Jacob Ohnesorge,,C,South Dakota State,,6022,294,103.7,0,50.6,Ohnesorge,6022,294,30.75,9,76.25,5.16,2.98,1.82,4.57,7.87,28,32,9.17
30,Cole Boozer,,OT,Temple,,6052,300,104.4,0,50.4,Boozer,6052,300,33.875,9.625,81.75,5.09,2.93,1.8,4.81,7.63,26,30,9.33
31,Brandon Parker,OL30,OT,North Carolina A&T,22.9,6075,305,103.1,-0.1,46.6,Parker,6075,305,35,9.75,84.875,5.37,3.08,1.78,4.68,7.82,21,28.5,9.42
32,Connor Hilland,,OT,William & Mary,,6037,294,101.9,-0.2,42.9,Hilland,6037,294,31.5,9.125,78.75,5.13,2.94,1.75,4.61,7.52,27,27,9.08
33,Beau Nunn,,OG,Appalachian State,,6034,304,100.2,-0.2,42,Nunn,6034,304,33,8.875,78.5,5.01,2.89,1.81,4.93,8.08,28,31,8.92
34,Austin Corbett,OL08,OG,Nevada,23.3,6043,306,100,-0.2,41.2,Corbett,6043,306,33.125,10.5,78.875,5.15,2.96,1.76,4.5,7.87,19,28,8.83
35,Ike Boettger,,OT,Iowa,,6055,313,100.4,-0.3,38.4,Boettger,6055,313,33.125,9.75,80.875,5.47,3.02,1.87,4.87,7.63,,29.5,
36,Joseph Noteboom,OL27,OT,TCU,,6050,309,99.9,-0.3,37,Noteboom,6050,309,34.375,9.625,83.5,4.96,2.88,1.71,4.44,7.65,27,24,8.42
37,Dylan Cline,,OG,Jacksonville State,,6032,288,98.5,-0.3,36.6,Cline,6032,288,31.125,8.5,77.875,5.27,3.06,1.88,4.64,7.75,27,32,9.25
38,Rod Taylor,OL41,OG,Mississippi,23.8,6027,320,98.2,-0.4,35.6,Taylor,6027,320,34.25,9.75,81,5.24,3.03,1.78,4.83,8,21,30.5,8.25
39,Coleman Shelton,OL39,OC,Washington,,6033,292,99.1,-0.4,35.5,Shelton,6033,292,31.5,8.5,75.25,5.21,3,1.78,4.59,7.62,,27.5,9.17
40,Will Richardson,OL37,OT,North Carolina State,,6055,306,99.2,-0.4,35.1,Richardson,6055,306,35.25,9.875,83.25,5.22,3.04,1.84,4.83,7.8,16,31.5,9
41,Austin Golson,,C,Auburn,,6046,304,98.8,-0.4,34.6,Golson,6046,304,32.25,9.625,79.375,5.19,3.03,1.84,4.65,7.71,27,28.5,9.08
42,Will House,,OG,Southern Nazarene,,6027,314,97.8,-0.4,34.5,House,6027,314,32.125,10,77.25,5.17,3,1.85,4.81,7.85,31,30.5,8.42
43,Jaryd Jones-Smith,OL19,OT,Pittsburgh,23,6064,317,99,-0.4,34.4,Jones-Smith,6064,317,36.25,10,88.5,5.22,3,1.77,4.94,8.1,20,27,9.08
44,Randin Crecelius,,OT,Portland State,,6052,302,98.8,-0.4,34,Crecelius,6052,302,33.625,9.875,80.25,5.28,3.03,1.82,4.64,7.45,17,31,8.42
45,K.J. Malone,OL22,OG,LSU,23.3,6035,303,97.6,-0.4,33.9,Malone,6035,303,33.5,9.25,81,5.29,3.06,1.81,4.72,7.71,15,32,8.58
46,Salesi Uhatafe,OL44,OG,Utah,23.9,6050,310,97.5,-0.4,33.5,Uhatafe,6050,310,33,10.25,79.5,5.39,3.09,1.83,4.9,7.7,20,28,9.08
47,Jordan Rose,,OT,Idaho,,6061,326,98.5,-0.4,33.1,Rose,6061,326,32.875,9.75,79.25,5.44,3.16,1.83,4.77,7.78,22,29,8.5
48,Greg Senat,OL38,OT,Wagner,,6062,302,97.8,-0.5,31.2,Senat,6062,302,34.875,9.875,84.5,5.29,3.03,1.78,4.71,7.41,19,26,8.83
49,Alex Light,,OT,Richmond,,6052,309,97.6,-0.5,30.9,Light,6052,309,33.25,11.25,83.75,5.52,3.12,1.86,4.81,8,26,29.5,9
50,Desmond Harrison,OL14,OT,West Georgia,,6060,292,96.9,-0.6,28.9,Harrison,6060,292,34,10.375,79.625,4.9,2.85,1.72,4.79,7.64,,30,8.17
51,Brandon Hodges,,OG,Pittsburgh,,6040,305,95.3,-0.6,27.3,Hodges,6040,305,33.5,9.25,81.875,5.4,3.14,1.83,4.88,7.97,18,30,8.83
52,Leon Johnson,,OT,Temple,,6046,310,96.2,-0.6,27.1,Johnson,6046,310,34,9,82.375,5.25,3.02,1.85,4.95,7.72,14,30,8.92
53,Mason Cole,OL07,OC,Michigan,22.4,6041,307,96,-0.6,26.6,Cole,6041,307,32.125,9.625,78.75,5.23,3,1.78,4.72,7.77,23,27.5,8.67
54,Kyle Saxelid,,OT,UNLV,,6071,294,95.9,-0.6,26.4,Saxelid,6071,294,33.125,9.75,79.75,5.18,2.94,1.82,4.76,7.76,22,29,9.08
55,Austin Pratt,,C,Texas-San Antonio,,6012,292,96,-0.6,26.4,Pratt,6012,292,32.25,9.125,76.375,5.25,3.07,1.86,4.66,8.01,33,30,9
56,Nico Falah,,C,Southern Cal,,6036,301,95.9,-0.6,26.1,Falah,6036,301,33.25,10.625,81,5.13,3,1.82,4.69,7.74,21,32,8.33
57,Brant Weiss,,OT,Toledo,,6060,297,95.6,-0.7,25.7,Weiss,6060,297,34,10.5,83.25,5.31,3.11,1.92,4.86,7.7,31,28.5,9.42
58,Elijah Nkansah,,OT,Toledo,,6051,298,95.5,-0.7,25.5,Nkansah,6051,298,34,9.375,80.75,5.09,3.02,1.81,4.66,7.51,26,28,8.5
59,Coleman Thomas,,C,Tennessee,,6056,322,95.5,-0.7,25.1,Thomas,6056,322,32.625,8.5,79.375,5.48,3.11,1.82,4.89,7.8,,27.5,8.42
60,Fred Lauina,,OG,Oregon State,,6035,315,93.9,-0.7,23.6,Lauina,6035,315,33.25,9.25,79.25,5.26,3.04,1.86,4.97,7.77,18,27.5,8.92
61,Tyrell Crosby,OL09,OT,Oregon,23,6045,309,94.6,-0.7,23.2,Crosby,6045,309,35.25,10.75,83.25,5.23,2.98,1.86,4.77,7.89,17,30,8.75
62,Peter Daniel,,OT,North Carolina State,,6065,304,93.8,-0.8,21.4,Daniel,6065,304,32.625,9,79.875,5.14,2.97,1.85,4.75,8.14,21,27.5,9.17
63,Alan Knott,,C,South Carolina,,6036,291,93.8,-0.8,20.8,Knott,6036,291,33.875,9.375,82.25,5.07,3.02,1.88,4.66,7.62,17,32,8.75
64,Colby Gossett,OL13,OG,Appalachian State,23.2,6047,311,92.5,-0.8,20,Gossett,6047,311,33.875,10,79.25,5.2,3.07,1.85,4.83,7.6,32,25,8.58
65,Brad North,,C,Northwestern,,6021,292,93.3,-0.9,19.5,North,6021,292,32,9.75,77.5,5.25,3,1.83,4.77,8.01,23,28,9.17
66,K.C. McDermott,OL23,OT,Miami,22.4,6055,311,92.7,-0.9,19,McDermott,6055,311,32.5,9.75,78.625,5.31,3.07,1.82,4.82,7.72,26,28.5,8.17
67,Khaliel Rodgers,,OG,North Carolina,,6016,304,92,-0.9,18.9,Rodgers,6016,304,31.5,10,78,5.35,3.03,1.78,4.97,8.13,29,25,8.83
68,Casey Dunn,,C,Auburn,,6033,297,92.9,-0.9,18.7,Dunn,6033,297,30.75,10,77.25,5.01,2.97,1.79,4.73,8.03,22,29,8.58
69,Na'Ty Rodgers,,OT,Houston,,6046,305,92.4,-0.9,18.5,Rodgers,6046,305,34.5,10.375,82.5,5.32,3.02,1.88,4.78,7.9,20,29.5,8.75
70,Brett Kendrick,,OT,Tennessee,,6056,305,92.3,-0.9,18.3,Kendrick,6056,305,32.25,10.125,79,5.49,3.09,1.85,5.01,7.73,25,30.5,8.25
71,Chris Schleuger,,OG,UAB,,6036,302,91.6,-0.9,18.2,Schleuger,6036,302,31.5,9,77.25,5.15,2.92,1.79,4.9,7.87,17,29,8.42
72,Toby Weathersby,OL45,OT,LSU,22,6043,317,91.9,-0.9,17.6,Weathersby,6043,317,33.25,10.25,80.625,5.34,3.08,1.83,5.38,8.55,28,27,8.83
73,Austin Fleer,,OT,Colorado Mesa,,6073,306,91.7,-0.9,17.1,Fleer,6073,306,34.25,11,82.5,5.22,3.13,1.93,4.84,7.82,18,29.5,9
74,Ryan Cummings,,OT,Wyoming,,6050,305,91.7,-0.9,17.1,Cummings,6050,305,32.75,9.875,87.125,5.5,3.01,1.83,4.89,7.57,18,28.5,8.33
75,Christian Daimler,,OT,Texas A&M,,6074,305,91.6,-1,17,Daimler,6074,305,33.75,10.75,82.25,5.4,3.07,1.84,4.98,8.27,24,24,9.5
76,Cameron Dillard,,C,North Carolina,,6027,302,92.1,-1,16.9,Dillard,6027,302,31.375,9.75,77.5,5.23,3.01,1.84,4.63,8.15,29,29.5,8.33
77,Mo Porter,,OT,Baylor,,6053,305,91.2,-1,16.1,Porter,6053,305,35.625,10.375,83.5,5.3,2.98,1.82,4.72,7.77,17,27,8.67
78,Trey Martin,,C,Rice,,6011,298,91.5,-1,15.7,Martin,6011,298,32.75,9.625,75.25,5.26,3.05,1.97,,,34,30.5,8.83
79,Aaron Stinnie,,OT,James Madison,,6034,312,90.7,-1,15.2,Stinnie,6034,312,34.25,9.5,81.75,5.23,3,1.88,4.65,7.63,21,27,8.5
80,J.C. Hassenauer,,C,Alabama,,6024,302,91.2,-1,15.1,Hassenauer,6024,302,32.625,10.5,78,5.23,3.07,1.83,4.64,7.88,28,27.5,8.42
81,Brett Toth,OL43,OT,Army,22,6056,291,90.1,-1.1,14.3,Toth,6056,291,33.375,10.25,80.625,5.14,2.96,1.78,4.75,7.4,16,25,8.58
82,Cole Madison,OL21,OG,Washington State,,6052,308,89.3,-1.1,13.5,Madison,6052,308,32.25,10.375,76.875,5.33,3.06,1.84,4.88,7.86,26,28.5,8.08
83,Joe Austin,,OT,Central Michigan,,6052,330,89.6,-1.1,13.4,Austin,6052,330,33.375,10.75,81.875,5.32,3.08,1.82,5,8,22,23,8.58
84,Christian Morris,,OT,Tennessee State,,6060,306,89.6,-1.1,13.4,Morris,6060,306,35,10,83.25,5.32,3.09,1.81,5.03,8.1,21,27,8.58
85,Joshua Outlaw,,OT,Louisiana Tech,,6040,314,89,-1.2,12.5,Outlaw,6040,314,33.375,9.125,80.625,5.38,3.06,1.87,4.96,7.95,25,28,8.25
86,Brendan Mahon,,OG,Penn State,,6042,319,88.5,-1.2,12.2,Mahon,6042,319,33,9.75,79.25,5.3,3,1.84,4.84,7.99,,24.5,8.42
87,Brandon Smith,,OT,East Carolina,,6063,316,88.6,-1.2,11.8,Smith,6063,316,36.25,9.5,87.25,5.47,3.21,1.95,4.88,8.31,26,30,8.42
88,Dyshon Sims,,OG,Georgia,,6034,318,88.2,-1.2,11.8,Sims,6034,318,33.625,9.625,81.625,5.44,3.12,1.83,5.02,8.13,20,26.5,8.33
89,Taylor Hearn,OL15,OG,Clemson,22.6,6044,320,88.2,-1.2,11.7,Hearn,6044,320,32.5,8.75,77.625,5.31,3.07,1.88,4.78,7.55,18,24.5,8.42
90,Jake Pruehs,,C,Ohio,,6007,292,89.2,-1.2,11.6,Pruehs,6007,292,31.25,10,75.75,5.24,2.94,1.82,4.66,7.75,25,27,8.58
91,Chris Durant,,OG,William & Mary,,6036,297,88.1,-1.2,11.6,Durant,6036,297,32.25,9.125,79.75,5.03,2.93,1.72,4.86,8.05,24,24,8.33
92,Jamar McGloster,,OT,Syracuse,,6061,308,88.4,-1.2,11.6,McGloster,6061,308,34.5,10,80.875,5.32,3.01,1.84,4.82,7.6,20,26,8.33
93,Sean Welsh,OL46,OG,Iowa,23.9,6026,306,88.1,-1.2,11.5,Welsh,6026,306,32,10.25,76.25,5.35,3.07,1.82,4.81,7.9,22,25,8.58
94,Gabe Kuhn,,C,Memphis,,6040,299,89.1,-1.2,11.4,Kuhn,6040,299,31.875,9.25,76.875,5.25,3.03,1.81,,,26,26.5,8.42
95,Tristan Nickelson,,OT,Texas,,6091,305,88.2,-1.2,11.2,Nickelson,6091,305,35.875,10.625,86.25,5.35,3.03,1.8,4.79,7.73,21,25.5,
96,Will Clapp,OL06,OC,LSU,22.7,6044,311,88.6,-1.2,10.6,Clapp,6044,311,31.25,9.625,76.375,5.39,3.13,1.86,4.92,8.04,25,29,8.08
97,Anthony Coyle,,OT,Fordham,,6043,298,87.7,-1.2,10.6,Coyle,6043,298,32.25,10.25,77.625,5.2,3.12,1.84,4.79,7.71,29,27,8.25
98,Trey Rutherford,,OG,Connecticut,,6040,317,87.2,-1.3,10.2,Rutherford,6040,317,31.25,10.125,78.375,5.56,3.18,1.82,4.79,7.52,23,23.5,
99,Jeromy Irwin,,OT,Colorado,,6047,306,87.2,-1.3,9.8,Irwin,6047,306,33.5,9.875,81.625,5.34,3.18,1.93,4.94,8.03,28,25.5,9
100,DeVondre Seymour,,OT,Southern Illinois,,6057,299,86.8,-1.3,9.3,Seymour,6057,299,36.5,9.875,85,5.27,2.97,1.83,4.91,8.09,16,25,9
101,David Niehaus,,C,Cincinnati,,6015,293,87.7,-1.3,9.3,Niehaus,6015,293,31.125,9,76.75,5.6,3.2,1.94,5.12,8.09,27,26.5,9.5
102,Sam Jones,OL18,OG,Arizona State,22.5,6045,305,86.5,-1.3,9.2,Jones,6045,305,31,9.5,76.25,,3.1,1.9,4.86,7.92,28,27,8.42
103,Dorian Miller,,OG,Rutgers,,6017,295,86.5,-1.3,9.2,Miller,6017,295,32.875,9.625,77.75,5.28,2.98,1.8,4.69,8,23,26.5,8.33
104,Chukwuma Okorafor,OL28,OT,Western Michigan,21.1,6060,320,86.6,-1.3,9.1,Okorafor,6060,320,34.5,10.25,83.375,5.31,3.07,1.85,4.8,7.87,20,23.5,8.5
105,Ty Allen,,C,Tennessee State,,6012,306,86.9,-1.4,8.2,Allen,6012,306,31.875,9.5,76.375,5.2,2.95,1.88,4.83,7.65,30,24.5,8.5
106,Zach Hannon,,OG,Kansas,,6025,309,85.7,-1.4,8.1,Hannon,6025,309,32.5,9,79,5.46,3.15,1.83,4.76,7.99,21,28,7.83
107,Maea Teuhema,,OG,Southeastern,,6041,311,85.5,-1.4,7.9,Teuhema,6041,311,32.75,9.875,78.125,5.38,3.1,1.82,5.06,7.95,20,26,8.17
108,Garrett Kovach,,OG,Southern Utah,,6030,279,85.3,-1.4,7.6,Kovach,6030,279,30.5,9.25,77.5,5.23,3.03,1.82,4.87,7.82,25,26,8.83
109,Najee Toran,,OG,UCLA,,6016,307,85.1,-1.4,7.4,Toran,6016,307,32.125,10.125,79.25,5.4,3.08,1.81,4.75,8.18,17,23.5,8.67
110,Aaron Evans,,OT,Central Florida,,6047,309,84.5,-1.5,6.7,Evans,6047,309,32.5,9.875,79.75,5.31,2.91,1.86,4.76,7.75,27,25,8.08
111,Peter Godber,,OG,Rice,,6033,303,84.4,-1.5,6.6,Godber,6033,303,33.25,9.375,77.375,5.58,3.27,1.86,4.76,7.85,31,26,8
112,Garrison Wright,,OG,Minnesota,,6037,323,84.4,-1.5,6.6,Wright,6037,323,34.25,9.625,82.875,5.51,3.14,2,,,30,25.5,8.58
113,Brian Allen,OL01,OC,Michigan State,22.9,6011,298,84.9,-1.6,6,Allen,6011,298,32.375,9.25,76.75,5.32,3.1,1.87,4.71,7.81,27,26.5,8.25
114,Kelby Bevelle,,OG,Clemson,,6031,286,83.6,-1.6,5.9,Bevelle,6031,286,32,9.875,77.375,5.33,3.07,1.84,4.88,7.84,23,28.5,8.17
115,R.J. Prince,,OT,North Carolina,,6052,311,83.4,-1.6,5.8,Prince,6052,311,33.5,9.875,83.375,5.49,3.08,1.91,4.83,8,16,25.5,8.58
116,Jacob Alsadek,,OG,Arizona,,6067,312,83.5,-1.6,5.7,Alsadek,6067,312,33.125,10.125,81.125,5.38,3.12,1.83,4.94,8.17,18,24,8.42
117,Tanner Stallings,,C,UTEP,,6006,304,84.3,-1.6,5.4,Stallings,6006,304,33,9.625,79,5.72,3.08,1.9,5.02,8.01,21,26,8.67
118,Tyrae Simmons,,OG,Baylor,,6034,291,83.1,-1.6,5.4,Simmons,6034,291,32.25,10.25,80.5,5.21,3.03,1.88,4.59,8.46,22,26,8.75
119,Alex Cappa,OL04,OT,Humboldt State,,6056,305,83,-1.6,5.4,Cappa,6056,305,32.625,9.25,77.75,5.35,3.1,1.87,4.84,8.04,24,26.5,8.08
120,Steven Rowzee,,OG,Troy,,6024,330,83,-1.6,5.3,Rowzee,6024,330,32.125,8.75,78.5,5.45,3.25,1.94,5.38,8,25,27.5,7.83
121,Jake Pisarcik,,OG,Oregon,,6025,297,82.7,-1.6,5.1,Pisarcik,6025,297,32,9.625,76.5,5.33,3.12,1.88,4.77,8.2,26,25.5,8.5
122,Tony Adams,,OG,North Carolina State,,6013,302,82.7,-1.6,5,Adams,6013,302,33.5,9.125,82.25,5.47,3.13,1.85,4.89,8.13,21,25.5,8.33
123,Justin Spencer,,OT,Youngstown State,,6051,302,82.4,-1.7,4.9,Spencer,6051,302,32,10.125,76.375,5.19,3.09,1.88,5.2,8.2,20,26,8.58
124,Gerrad Kough,,OG,Colorado,,6034,301,82.3,-1.7,4.7,Kough,6034,301,32,9.25,77,5.46,3.19,1.85,4.94,8,19,26,8.25
125,Darius James,,OG,Auburn,,6043,327,82.1,-1.7,4.5,James,6043,327,33.125,8.75,79.625,5.32,3.11,1.94,4.95,8.2,30,24,8.17
126,Andrew Erbes,,OG,UNLV,,6021,324,82.1,-1.7,4.5,Erbes,6021,324,29.5,9.375,74.625,5.48,3.1,1.9,4.88,8.29,28,24,8.08
127,Orlando Brown,OL03,OT,Oklahoma,22.3,6077,345,81.4,-1.7,4.2,Brown,6077,345,35,9.75,85.125,5.68,3.29,1.88,5.38,7.87,18,25.5,7.42
128,Jamil Demby,OL11,OG,Maine,22.2,6044,319,81.5,-1.7,4,Demby,6044,319,33.75,10,79.25,5.58,3.17,1.87,4.95,7.86,18,23.5,8.17
129,Mason Hampton,,C,Boise State,,6023,296,82.4,-1.8,3.9,Hampton,6023,296,32,9.375,76.5,5.48,3.1,1.84,4.72,7.92,24,25,8.25
130,Alex Officer,,C,Pittsburgh,,6030,331,82.4,-1.8,3.9,Officer,6030,331,34.625,10.5,80.875,5.37,3.07,1.93,5.16,8.03,22,24.5,
131,Jake Campos,,OT,Iowa State,,6072,304,80.8,-1.8,3.8,Campos,6072,304,33.625,9.25,79.375,5.31,3.12,1.96,4.81,8,22,25,8.67
132,Boone Myers,,OG,Iowa,,6046,309,81.1,-1.8,3.8,Myers,6046,309,33.25,10,81.375,5.47,3.14,1.94,,,18,27.5,8.17
133,Brandon Pertile,,OT,Virginia,,6053,319,80.4,-1.8,3.6,Pertile,6053,319,33,9.75,80.625,5.6,3.21,1.83,4.82,7.98,21,24,7.67
134,Kyle Meadows,,OT,Kentucky,,6051,301,80.3,-1.8,3.5,Meadows,6051,301,32.875,10,80,5.46,3.1,1.96,5.06,8.08,,27,8.42
135,Cody O'Connell,,OG,Washington State,,6087,352,80.6,-1.8,3.4,O'Connell,6087,352,35.5,10,84.25,5.63,3.25,1.91,5.08,8.01,28,23,7.42
136,Brad Lundblade,,C,Oklahoma State,,6026,295,81.1,-1.9,3.1,Lundblade,6026,295,31.75,9.625,78.625,5.45,3.13,1.88,4.8,8.01,24,28,7.92
137,Nick Gates,OL12,OG,Nebraska,22.8,6053,307,79.6,-1.9,2.9,Gates,6053,307,32,10.25,79.25,5.46,3.11,1.87,4.68,7.61,20,24,7.83
138,Matt Pryor,,OG,TCU,,6066,328,79.2,-1.9,2.7,Pryor,6066,328,35.5,11.5,86.625,5.6,3.2,1.98,4.9,7.87,23,24.5,8
139,Jerry Harris,,OG,Southern Miss,,6022,290,78,-2,2.1,Harris,6022,290,33,9.125,80,5.36,3.09,1.9,5.16,7.94,16,27.5,8.25
140,Kendall Calhoun,,OT,Cincinnati,,6061,301,77.3,-2,2.1,Calhoun,6061,301,34.875,10.25,84.5,5.45,3.08,1.97,,,19,26,8.33
141,Sam Lee,,OG,Augustana (IL),,6037,306,77.9,-2,2.1,Lee,6037,306,31.625,9.75,77.25,5.39,3.17,1.97,4.93,8.1,19,25,8.5
142,Devin Farrior,,C,Southern Miss,,6035,301,79,-2.1,2,Farrior,6035,301,32.25,9.5,77.25,5.39,3.07,1.9,4.9,8.21,21,26.5,8.08
143,Stephen Ericksen,,OG,Akron,,6030,299,77.5,-2.1,1.9,Ericksen,6030,299,30.75,10.25,77.25,5.64,3.2,1.95,5.17,8.1,26,27.5,8
144,Stefan Beard,,OG,Texas-San Antonio,,6022,308,77.5,-2.1,1.9,Beard,6022,308,32.75,9.625,79.625,5.25,3,1.9,5.04,8.11,23,24,8.08
145,Justin Lea,,OG,Jacksonville State,,6033,294,77.5,-2.1,1.9,Lea,6033,294,31.375,9,75.5,5.42,3.11,1.87,4.73,8.08,17,27.5,7.75
146,Jeremi Hall,,OG,South Florida,,6047,307,76.9,-2.1,1.7,Hall,6047,307,30,9.25,79.5,5.53,3.1,1.86,4.96,8.28,18,26,7.67
147,Trae Moxley,,OT,Colorado State,,6055,323,76.2,-2.1,1.7,Moxley,6055,323,31.375,9.75,78.625,5.65,3.28,1.94,5.01,8,19,22,8.17
148,Vincent Calhoun,,OG,Minnesota,,6032,334,76.7,-2.1,1.6,Calhoun,6032,334,34,9.75,80.875,5.58,3.24,1.97,5.1,8.42,14,25.5,7.92
149,A.J. McCollum,,C,Arizona State,,6005,297,77.8,-2.1,1.6,McCollum,6005,297,31.625,9.625,76.375,5.42,3.08,1.87,4.81,7.89,22,25,7.92
150,D.J. Park,,OG,South Carolina,,6037,324,76.1,-2.2,1.4,Park,6037,324,33.625,9.5,81.375,5.66,3.29,1.93,5.16,8.26,16,25,7.83
151,Zach Bateman,,OT,UCLA,,6054,302,75,-2.2,1.3,Bateman,6054,302,32.5,9.375,80.5,5.72,3.22,1.92,5.03,8.19,26,25.5,7.75
152,Dwayne Orso-Bacchus,,OT,Oklahoma,,6060,288,75,-2.2,1.3,Orso-Bacchus,6060,288,36.75,10.25,84,5.57,3.18,1.87,5.15,8.37,,24,8.33
153,Larry Williams,,OG,Oklahoma State,,6040,327,75.6,-2.2,1.3,Williams,6040,327,33.125,9.375,80.875,5.61,3.26,1.9,5.05,8.16,26,21,7.83
154,Jayson Rhodes,,OG,Kansas,,6031,308,75.4,-2.2,1.3,Rhodes,6031,308,33,9.875,78.25,5.78,3.3,1.91,4.94,8.13,21,25.5,7.67
155,Jamarco Jones,OL17,OT,Ohio State,22.2,6040,299,74.6,-2.2,1.2,Jones,6040,299,35.125,9.5,85.125,5.5,3.02,1.95,4.99,8.32,18,24,8.5
156,Sam Noble,,OT,Central Oklahoma,,6045,303,74.6,-2.2,1.2,Noble,6045,303,31.875,9.5,78.625,5.54,3.22,1.87,4.91,8.59,19,22,8.33
