#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
50,Jordan Veasy,,WR,California,,6025,221,115.4,0,49.1,Veasy,6025,221,31.5,10.375,75.75,4.53,2.63,1.56,4.47,7.07,16,34.5,10.25
51,Cedrick Wilson,WO43,WR,Boise State,22.8,6022,197,115.3,0,48.6,Wilson,6022,197,31.5,9.75,77.375,4.55,2.65,1.58,4.23,6.89,9,37,10.08
52,Austin Wolf,,WR,Akron,,6033,217,114.8,-0.1,46.9,Wolf,6033,217,30.75,9,77.875,4.52,2.6,1.6,4.32,7.1,9,37,10.08
53,Antonio Callaway,WO05,WR,Florida,21.6,5105,200,113.9,-0.2,43.8,Callaway,5105,200,31.5,9.5,73.625,4.41,2.57,1.52,4.33,7,7,34,10.08
54,Jimmy Williams,,WR,East Carolina,,5111,197,113.9,-0.2,43.7,Williams,5111,197,31.75,9.5,74.125,4.5,2.56,1.51,4.52,7.35,16,36.5,10.5
55,Richie James,WO16,WR,Middle Tennessee State,23,5101,183,113.5,-0.2,42.4,James,5101,183,31.25,9,76.375,4.48,2.62,1.56,4.16,6.87,6,35.5,10.17
56,Davon Grayson,WO13,WR,East Carolina,23,6006,199,113.1,-0.2,41.3,Grayson,6006,199,31.375,9,73.75,4.51,2.63,1.55,4.4,7.14,19,34.5,10.33
57,Taj Williams,,WR,TCU,,6027,199,112.9,-0.2,40.6,Williams,6027,199,32.125,9.25,76.5,4.5,2.63,1.53,4.44,7.05,,34,10.33
58,De'Mornay Pierson-El,,WR,Nebraska,,5085,194,112.8,-0.2,40.2,Pierson-El,5085,194,30.875,9.625,75,4.57,2.65,1.59,4.28,6.98,14,37.5,10
59,Trey Quinn,WO30,WR,SMU,22.7,5113,203,112.8,-0.3,40.1,Quinn,5113,203,30.75,10.125,72.5,4.55,2.6,1.55,4.19,6.91,17,33.5,9.67
60,Garrett Johnson,,WR,Kentucky,,5102,169,112.7,-0.3,39.7,Johnson,5102,169,30.375,8.75,72.375,4.5,2.5,1.57,4.26,6.81,12,40,9.83
61,Steven Mitchell,WO24,WR,Southern Cal,24.3,5102,189,112.5,-0.3,39.1,Mitchell,5102,189,30.375,9.375,73.5,4.44,2.61,1.53,4.4,6.75,13,33.5,10.08
62,Josh Crockett,,WR,Central Oklahoma,,6020,197,112.3,-0.3,38.5,Crockett,6020,197,32.625,9.25,79.375,4.59,2.73,1.66,4.5,7.47,9,41,11.42
