#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
14,Cameron Roane,,CB,Columbia,,5102,196,127.3,1,83.5,Roane,5102,196,32,8.75,75.5,4.53,2.75,1.57,,,19,39,10.83
15,Jomez Applewhite,,CB,Southern Miss,,5105,193,125.6,0.8,79.1,Applewhite,5105,193,31,8.75,75.25,4.42,2.58,1.58,4.28,7,16,38,11
16,Justin Abston,,CB,Southern Miss,,5101,191,125.6,0.8,79.1,Abston,5101,191,31.75,9.375,75.25,4.53,2.6,1.5,4.32,7.32,17,38.5,11
17,Cornell Armstrong,,CB,Southern Miss,,5111,193,125.2,0.8,78,Armstrong,5111,193,30.125,9.125,72.375,4.45,2.52,1.51,4.28,7,18,37.5,10.42
18,Curtis Mikell,,CB,Southern Miss,,5075,181,124.6,0.7,76.2,Mikell,5075,181,30.25,8.125,71.75,4.36,2.51,1.51,4.22,6.95,11,37.5,10.58
19,Mike Hughes,DB15,CB,Central Florida,21.6,5101,189,123.5,0.6,72.9,Hughes,5101,189,30.875,8.75,73,4.53,2.68,1.58,4.13,6.7,20,35.5,10.58
20,Grant Haley,DB12,CB,Penn State,22.7,5092,190,123.4,0.6,72.3,Haley,5092,190,29.75,9.125,72.25,4.44,2.59,1.55,3.94,6.51,15,34,9.92
21,Tony Brown,DB03,CB,Alabama,23.1,5117,199,123.4,0.6,72.3,Brown,5117,199,31.5,9.25,74.75,4.35,2.56,1.53,4.11,6.78,14,31.5,10.5
22,Minkah Fitzpatrick,DB51,CB,Alabama,21.8,6001,204,122.7,0.5,70.1,Fitzpatrick,6001,204,31.25,9.375,75.125,4.46,2.58,1.52,4.13,6.73,14,33,10.08
23,Trevon Mathis,,CB,Toledo,,5104,186,122.4,0.5,69.1,Mathis,5104,186,30.75,9,75.75,4.56,2.64,1.56,4.14,6.84,15,37.5,10.42
24,Robert Jackson,,CB,UNLV,,6013,202,122.3,0.5,68.9,Jackson,6013,202,31.375,9.625,77.5,4.44,2.58,1.58,4.33,7.02,13,38.5,10.5
25,Nick Nelson,DB28,CB,Wisconsin,21.9,5105,200,122.2,0.5,68.6,Nelson,5105,200,30.75,9.25,74.75,4.52,2.65,1.6,4.08,6.84,17,36.5,10.25
26,Donte Jackson,DB16,CB,LSU,22.8,5104,178,122.2,0.5,68.6,Jackson,5104,178,29.5,8.75,71.625,4.31,2.54,1.54,,,7,37,10.33
27,Chandon Sullivan,DB35,CB,Georgia State,22.1,5106,194,121.8,0.4,67.2,Sullivan,5106,194,32.375,9,76.75,4.6,2.68,1.61,4.36,,15,40.5,11.17
28,Darious Williams,,CB,UAB,,5095,184,121.8,0.4,67.1,Williams,5095,184,30.75,8.75,73,4.44,2.56,1.52,4.34,6.85,13,39,10.17
29,Tremon Smith,,CB,Central Arkansas,,5101,200,120.8,0.3,63.5,Smith,5101,200,31,8.375,74.875,4.38,2.59,1.5,4.14,7.03,15,34,9.92
30,D.J. Reed,DB32,CB,Kansas State,21.8,5091,188,120.6,0.3,62.9,Reed,5091,188,31.625,10,75,4.51,2.62,1.58,4.06,6.82,11,36.5,10.33
31,Amari Coleman,,CB,Central Michigan,,5105,183,120.4,0.3,62,Coleman,5105,183,30.5,9.5,73.625,4.51,2.63,1.6,4.21,6.9,19,39,10.42
32,Marloshawn Franklin Jr.,,CB,California,,5107,188,119.6,0.2,58.9,Franklin Jr.,5107,188,30.75,8.75,74.625,4.66,2.63,1.52,4.17,6.85,15,35,10.33
33,Christian Slaughter,,CB,Memphis,,5091,190,119.2,0.2,57.7,Slaughter,5091,190,31.25,9.75,74.125,4.46,2.53,1.61,4.39,6.94,15,41.5,10.25
34,J.C. Jackson,DB17,CB,Maryland,,5096,201,118.6,0.1,55.4,Jackson,5096,201,31.5,8.125,75.25,4.46,2.59,1.54,4.28,6.92,14,35.5,10
35,Tarvarus McFadden,DB25,CB,Florida State,21.6,6022,204,118.3,0.1,54.3,McFadden,6022,204,32.5,10.375,78,4.58,2.69,1.55,4.45,7,,38.5,10.08
36,Tre Herndon,,CB,Vanderbilt,,5116,188,117,0,49,Herndon,5116,188,30.875,8.875,73.5,4.51,2.67,1.59,4.2,6.75,12,34.5,10.5
37,Chris Seisay,,CB,Portland State,,6007,197,116.8,0,48.4,Seisay,6007,197,32.125,8.75,77.25,4.5,2.6,1.58,4.4,6.71,9,37,10.17
38,Bryon Fields Jr.,,CB,Duke,,5100,190,116.6,-0.1,47.7,Fields Jr.,5100,190,30.125,8.875,71.625,4.5,2.58,1.53,4.27,7.13,14,35.5,10.33
39,Anthony Averett,DB02,CB,Alabama,23.8,5111,183,116.6,-0.1,47.7,Averett,5111,183,30.25,8.5,71.625,4.36,2.54,1.5,4.4,6.93,13,31.5,10.83
40,Corey Acker,,CB,Northwestern,,5085,180,116.1,-0.1,45.7,Acker,5085,180,29.25,9.25,69,4.41,2.58,1.59,4.02,6.71,20,36,9.58
41,Isaac Yiadom,DB42,CB,Boston College,22.5,6007,190,115.6,-0.2,43.7,Yiadom,6007,190,32.25,8.875,75.75,4.52,2.63,1.53,4.18,6.85,8,34.5,10
42,Davontae Harris,DB13,CB,Illinois State,23.6,5113,205,115.5,-0.2,43.5,Harris,5113,205,31.125,8.75,75.75,4.43,2.63,1.56,4.4,6.96,22,32.5,10.25
43,Jackson Porter,,CB,Massachusetts,,6001,200,115.1,-0.2,41.9,Porter,6001,200,31.375,9.375,76.25,4.47,2.7,1.59,4.4,6.99,17,35,10.42
44,Antwuan Davis,,CB,Texas,,5110,196,114.4,-0.3,39.1,Davis,5110,196,31,9.5,74.125,4.53,2.58,1.62,4.1,7.01,28,32.5,10.25
45,Chris Jones,DB21,CB,Nebraska,23.1,5117,200,114.2,-0.3,38.4,Jones,5117,200,32.75,9.75,78.25,4.53,2.65,1.57,4.28,6.96,14,34.5,10.08
46,Demetrius Monday,,CB,Kent State,,5094,198,114,-0.3,37.9,Monday,5094,198,30.375,9.75,78.875,4.66,2.66,1.58,4.12,6.79,14,34.5,9.83
47,Michael Joseph,DB22,CB,Dubuque,23.5,6005,187,114,-0.3,37.9,Joseph,6005,187,30.25,8.625,73.125,4.53,2.63,1.54,4.2,6.89,17,34,9.92
48,Malik Boynton,,CB,Austin Peay,,5116,198,113.9,-0.3,37.5,Boynton,5116,198,30.125,9,73,4.58,2.68,1.53,4.27,6.94,,33.5,9.92
49,Brandon Facyson,DB09,CB,Virginia Tech,24,6014,203,113.6,-0.3,36.3,Facyson,6014,203,32.625,9.75,78.5,4.53,2.64,1.57,4.35,7,16,36,9.83
50,Rico Gafford,,CB,Wyoming,,5095,184,113.4,-0.4,35.6,Gafford,5095,184,29.75,8.5,71.375,4.22,2.47,1.49,4.46,,10,36.5,10.17
51,Tyrin Holloway,,CB,Western Illinois,,6002,194,113,-0.4,34.2,Holloway,6002,194,31.875,9,75.375,4.63,2.63,1.59,4.19,7.03,14,34.5,10.33
52,M.J. Stewart,DB33,CB,North Carolina,23,5107,200,112.9,-0.4,33.7,Stewart,5107,200,31.25,9.25,75.375,4.54,2.66,1.59,4.28,6.9,18,35,9.83
53,Wesley Bailey,,CB,Utah State,,6006,189,112.8,-0.4,33.6,Bailey,6006,189,31.625,9.5,77,4.6,2.7,1.6,4.51,6.93,12,38,10.58
54,Chris Love,,CB,East Carolina,,5106,192,112.8,-0.4,33.4,Love,5106,192,30.25,8.75,74.625,4.63,2.57,1.51,4.26,7.16,9,34.5,10.17
55,Carlton Davis,DB06,CB,Auburn,21.7,6010,206,112.6,-0.4,32.6,Davis,6010,206,32.75,8.875,79.375,4.44,2.6,1.59,4.31,7.3,16,34,10.33
56,Christian Searles,,CB,Dayton,,5073,170,112.5,-0.5,32.5,Searles,5073,170,29.75,9,71.875,4.52,2.63,1.63,4.13,6.8,11,37,10.42
57,Marcellus Pippins,,CB,Washington State,,5090,175,112.5,-0.5,32.3,Pippins,5090,175,30.5,9.375,75,4.64,2.66,1.65,4.27,6.92,12,39.5,10.67
58,Taron Johnson,DB20,CB,Weber State,22.1,5111,192,112.4,-0.5,32.2,Johnson,5111,192,30.875,9.125,74,4.5,2.6,1.54,4.27,6.86,17,33,9.83
59,Kamrin Moore,DB27,CB,Boston College,,5104,203,112.3,-0.5,31.5,Moore,5104,203,31.375,9,75.875,4.55,2.69,1.54,4.43,,,35.5,10.17
60,Tavierre Thomas,,CB,Ferris State,,5100,202,112,-0.5,30.7,Thomas,5100,202,30.5,9.375,73.75,4.38,2.6,1.55,4.38,7.09,13,33.5,10
61,Dee Delaney,DB08,CB,Miami,23.5,5114,200,111.9,-0.5,30.2,Delaney,5114,200,30.5,9.75,74.375,4.46,2.63,1.57,4.25,6.95,13,32.5,10
62,D'Montre Wade,DB39,CB,Murray State,23.7,5111,206,111.7,-0.5,29.5,Wade,5111,206,32.625,9.875,76.875,4.57,2.68,1.61,4.4,7.07,15,36.5,10.08
63,Holton Hill,DB14,CB,Texas,21.4,6015,196,111.1,-0.6,27.5,Hill,6015,196,32,9.625,77.25,4.49,2.63,1.58,4.15,6.83,14,31,10
64,Darius Allensworth,,CB,California,,5105,185,110.9,-0.6,27.1,Allensworth,5105,185,31.25,9.125,75.25,4.69,2.62,1.6,4.25,6.87,,35.5,10.25
65,Danny Johnson,DB19,CB,Southern,,5092,181,110.8,-0.6,26.7,Johnson,5092,181,31.125,9.25,74.125,4.44,2.58,1.56,4.3,7.23,15,35.5,10.25
66,Gabriel McClary,,CB,Boston College,,6026,215,110.8,-0.6,26.7,McClary,6026,215,32.25,9.875,78.25,4.59,2.63,1.59,4.56,7,18,,10
67,Parry Nickerson,DB29,CB,Tulane,23.9,5103,182,110.8,-0.6,26.6,Nickerson,5103,182,30.25,8.25,72.75,4.32,2.54,1.5,4.29,7.31,15,33.5,10
68,Lubern Figaro,,CB,Wisconsin,,5112,193,110.7,-0.6,26.5,Figaro,5112,193,29.625,8.875,73.125,4.48,2.6,1.58,4.34,7.13,14,36.5,9.92
69,Victor Gamboa,,CB,Eastern Washington,,5107,188,110.6,-0.6,25.9,Gamboa,5107,188,31.75,9.25,74,4.61,2.61,1.58,4.18,6.8,15,34,9.83
70,Chris Lammons,,CB,South Carolina,,5092,194,110.1,-0.7,24.7,Lammons,5092,194,31.625,9,76.25,4.48,2.6,1.56,4.25,7.04,11,35,9.67
71,JMarcus Rhodes,,CB,Arizona State,,6002,211,110,-0.7,24.2,Rhodes,6002,211,31.5,9.125,75.25,4.65,2.71,1.64,4.14,6.74,11,33,9.83
72,Reggie Hall,,CB,Jacksonville State,,6007,201,109.7,-0.7,23.5,Hall,6007,201,32.5,9.875,80.125,4.56,2.68,1.6,4.32,7.08,17,33,10.25
73,Arrion Springs,,CB,Oregon,,5104,208,109.7,-0.7,23.3,Springs,5104,208,31.5,9,74.75,4.46,2.64,1.53,4.51,7.02,18,32,9.83
74,Jermaine Kelly,,CB,San Jose State,,6004,196,109.4,-0.8,22.6,Kelly,6004,196,30.75,9.875,74,4.52,2.56,1.55,4.68,7.07,20,34,10.42
75,Aaron Davis,,CB,Georgia,,5116,194,109.1,-0.8,21.6,Davis,5116,194,31.75,9.125,77,4.52,2.69,1.57,4.08,6.82,10,34,9.25
76,Justin Martin,,CB,Tennessee,,6017,192,108.9,-0.8,21.1,Martin,6017,192,32.125,9.625,79,4.56,2.59,1.6,4.17,7.12,,34.5,9.92
77,Donovan Olumba,,CB,Portland State,,6017,192,108.8,-0.8,20.7,Olumba,6017,192,32.875,10.125,79.125,4.62,2.7,1.62,4.47,6.91,9,36,10.5
78,Ranthony Texada,,CB,TCU,,5086,180,108.7,-0.8,20.6,Texada,5086,180,29.625,8.75,70.875,4.48,2.57,1.57,4.13,6.72,14,33,9.58
79,Devin Butler,,CB,Syracuse,,6007,191,108.5,-0.8,19.9,Butler,6007,191,32.375,9.5,77,4.69,2.69,1.6,4.31,6.97,11,32.5,10.67
80,Derrick Tindal,,CB,Wisconsin,,5104,173,108.3,-0.9,19.3,Tindal,5104,173,29.5,9.375,72.625,4.61,2.65,1.56,4.33,,,37.5,10.08
81,Marquis Griffin,,CB,Air Force,,5095,188,108.1,-0.9,18.9,Griffin,5095,188,30.875,8.875,74.5,4.62,2.69,1.55,4.44,7.18,12,35,10.33
82,Darius Phillips,DB31,CB,Western Michigan,22.2,5097,193,107.8,-0.9,18.1,Phillips,5097,193,31.5,9.125,74.125,4.4,2.51,1.57,4.18,,9,32.5,
83,Joseph Putu,,CB,Florida,,5117,191,107.7,-0.9,17.8,Putu,5117,191,32,9,75.75,4.54,2.64,1.62,4.28,6.75,5,33,10.25
84,Jerrell Foster,,CB,Kent State,,5107,181,107.5,-0.9,17.4,Foster,5107,181,30.375,9.25,73,4.6,2.68,1.6,4.38,7.27,10,37.5,10.5
85,Kyle White,,CB,Oregon State,,5117,194,107.4,-1,17.1,White,5117,194,32.625,9.125,78.625,4.56,2.71,1.62,4.44,7.24,15,34.5,10.67
86,Rodney Allen,,CB,Marshall,,5096,189,107.2,-1,16.5,Allen,5096,189,30.5,8,72.375,4.46,2.59,1.64,4.15,7.19,11,34.5,10.17
87,B.J. Clay,,CB,Georgia State,,5116,189,106.9,-1,16,Clay,5116,189,31.75,8.75,75.75,4.39,2.52,1.54,4.44,6.89,7,33,9.83
88,Blaise Taylor,,CB,Arkansas State,,5060,170,106.6,-1,15.3,Taylor,5060,170,28.75,8.75,69.625,4.53,2.65,1.52,4.28,7,16,33,9.92
89,Josh Okonye,,CB,Purdue,,5116,192,106.4,-1,14.7,Okonye,5116,192,31.25,9.25,75.625,4.62,2.71,1.67,4.33,7.08,12,36,10.5
90,Mike Daniels Jr.,,CB,West Virginia,,5105,201,106.3,-1.1,14.5,Daniels Jr.,5105,201,30,8.75,74,4.6,2.68,1.58,4.45,7,14,34.5,9.75
91,Jalen Davis,,CB,Utah State,,5093,181,105.4,-1.1,12.7,Davis,5093,181,29.5,9.125,70.375,4.44,2.6,1.58,4.5,7.04,11,36,10
92,Elijah Battle,,CB,West Virginia,,5106,191,105,-1.2,11.8,Battle,5106,191,31,8.375,73,4.6,2.67,1.62,4.2,6.83,15,33,9.67
93,Kevin Nutt Jr.,,CB,Colorado State,,5094,194,105,-1.2,11.8,Nutt Jr.,5094,194,30.875,8.625,74,4.51,2.7,1.63,4.26,7,8,34.5,9.83
94,Kendall Randolph,,CB,Kentucky,,5110,180,104.7,-1.2,11.3,Randolph,5110,180,29.5,9.25,71.375,4.6,2.64,1.59,4.28,6.89,13,34.5,9.75
95,Kameron Kelly,DB59,CB,San Diego State,22,6015,204,104.5,-1.2,10.9,Kelly,6015,204,31.75,8.875,74.625,4.66,2.72,1.64,4.28,6.94,9,33,10
96,Juante Baldwin,,CB,Pittsburg State,,5104,192,104.4,-1.2,10.7,Baldwin,5104,192,31.125,9.5,74.25,4.48,2.72,1.57,4.5,7.1,18,32.5,10
97,Heath Harding,,CB,Miami (OH),,5095,191,104.2,-1.3,10.5,Harding,5095,191,30.875,9.125,74,4.56,2.59,1.61,4.42,7.06,17,34,10
98,J.J. Dallas,,CB,Louisiana-Monroe,,5112,198,104.1,-1.3,10.3,Dallas,5112,198,30.875,8.75,73.5,4.66,2.7,1.63,4.27,7.08,,33.5,9.92
99,Jeremiah Johnson,,CB,Concord,,6000,191,104,-1.3,10,Johnson,6000,191,31.5,8.375,75,4.55,2.56,1.62,4.3,6.85,14,31,10.08
100,Brad Muhammad,,CB,Florida International,,5103,184,103.6,-1.3,9.4,Muhammad,5103,184,30.75,8.625,74.25,4.63,2.59,1.63,4.5,7.1,14,37,10.25
101,Henre' Toliver,DB37,CB,Arkansas,21.9,6003,188,103.3,-1.3,9,Toliver,6003,188,30.875,9,73.25,4.58,2.64,1.62,4.15,7.01,6,32.5,10
102,Taurean Ferguson,,CB,Vanderbilt,,5086,193,103.1,-1.4,8.6,Ferguson,5086,193,29.625,9.375,74.125,4.55,2.65,1.64,4.21,6.93,11,34.5,9.5
103,Charvarius Ward,,CB,Middle Tennessee State,,6005,198,103,-1.4,8.4,Ward,6005,198,32.25,10.125,77.5,4.44,2.62,1.71,4.56,7.52,12,37.5,11
104,Terrell Bonds,,CB,Tennessee State,,5084,182,102.9,-1.4,8.2,Bonds,5084,182,31,9.375,74.625,4.5,2.63,1.63,4.34,7.12,14,34.5,10.08
105,Greg Stroman,DB34,CB,Virginia Tech,22.5,5111,182,101.7,-1.5,6.6,Stroman,5111,182,29.875,8.75,71.125,4.48,2.62,1.58,4.43,7.02,16,34,9.58
106,Linden Stephens,,CB,Cincinnati,,5117,192,101.6,-1.5,6.5,Stephens,5117,192,29.25,7.75,73.25,4.44,2.62,1.66,4.34,7.2,20,34,9.83
107,Tim Hill,,CB,Georgia,,5105,168,101.1,-1.6,6,Hill,5105,168,30.25,9,72.625,4.78,2.82,1.63,4.11,7.03,6,36,10.08
108,Desi Davis,,CB,Penn State,,5110,184,101.1,-1.6,6,Davis,5110,184,30.625,9,73.25,4.59,2.75,1.67,4.25,7.2,7,34.5,10.42
109,Ryan Mack,,CB,Nevada,,5091,173,100.4,-1.6,5.1,Mack,5091,173,30,8.375,74.125,4.37,2.63,1.62,4.4,7.06,11,32,10.33
110,Ryan Carter,,CB,Clemson,,5093,184,100.3,-1.6,5,Carter,5093,184,29.625,8.75,70.5,4.52,2.66,1.63,4.37,7,16,32.5,9.92
111,Trumaine Washington,,CB,Louisville,,5084,180,100.2,-1.6,5,Washington,5084,180,28.25,8,70.5,4.52,2.7,1.6,4.33,6.88,17,32.5,9.5
112,Shaq Wiggins,,CB,Tennessee,,5092,171,99.8,-1.7,4.6,Wiggins,5092,171,29.875,9.125,72.125,4.63,2.67,1.59,4.11,7.03,12,32.5,9.67
113,Lashard Durr,,CB,Mississippi State,,5105,188,99.8,-1.7,4.6,Durr,5105,188,31.625,9.25,76.375,4.48,2.67,1.62,4.38,7.15,13,32,10
114,Armond Hawkins,,CB,Idaho,,5105,191,99.7,-1.7,4.5,Hawkins,5105,191,30.75,9.625,74.5,4.55,2.64,1.64,4.42,7.19,7,35.5,9.92
115,DaWan Hunte,,CB,Purdue,,5091,186,99.5,-1.7,4.3,Hunte,5091,186,31.25,8.625,74.875,4.62,2.69,1.66,4.47,6.94,16,35.5,9.83
116,Maurice Chandler,,CB,Arizona State,,5115,184,99.2,-1.7,4,Chandler,5115,184,31,9.625,75.5,4.53,2.66,1.65,4.4,7.11,11,36,9.75
117,Tre' Dempsey,,CB,North Dakota State,,5091,180,99.1,-1.8,3.9,Dempsey,5091,180,31.875,9.875,77.125,4.61,2.73,1.62,4.32,,16,34,9.75
118,Kerwin Thomas,,CB,Tulsa,,5101,167,99,-1.8,3.9,Thomas,5101,167,31.125,8.25,74,4.69,2.69,1.63,4.38,7.22,6,36,10.58
119,Nehemiah Wagner,,CB,Arkansas State,,5114,173,98.9,-1.8,3.8,Wagner,5114,173,31,8.125,74.375,4.44,2.51,1.59,4.44,7.28,8,33,10.33
120,Marcus Edmond,,CB,Clemson,,6000,182,98.7,-1.8,3.6,Edmond,6000,182,30.875,9.375,73.75,4.53,2.62,1.6,4.4,6.89,12,32,9.67
121,Artrel Foster,,CB,Temple,,5111,191,98.7,-1.8,3.6,Foster,5111,191,30,9,72.75,4.6,2.68,1.61,4.49,7.44,15,34.5,10.08
122,Kenric Young,,CB,Utah,,6000,189,98.6,-1.8,3.6,Young,6000,189,30,8.625,72.5,4.36,2.62,1.59,4.38,6.97,5,31,9.58
123,Mayomi Olootu Jr.,,CB,Northern Illinois,,5074,177,98.4,-1.8,3.4,Olootu Jr.,5074,177,31.375,8.875,74.5,4.49,2.63,1.62,4.3,7.08,12,33,9.75
124,Shun Johnson,,CB,Colorado State,,5107,182,97.9,-1.9,3.1,Johnson,5107,182,30.5,8.375,73.375,4.71,2.7,1.64,4.66,7.15,9,38,10.25
125,Malik Kearse,,CB,Oklahoma State,,5115,171,97.8,-1.9,3,Kearse,5115,171,31,8,75.5,4.58,2.75,1.64,4.32,7.19,13,35,10
126,Omari Williams,,CB,Samford,,6005,193,97.5,-1.9,2.8,Williams,6005,193,32.875,9.875,78.125,4.58,2.72,1.63,4.52,7.16,,33,9.92
127,Levi Wallace,DB40,CB,Alabama,,6002,179,95.7,-2.1,1.9,Wallace,6002,179,32.75,9.375,77.375,4.63,2.57,1.67,4.26,6.91,,33,
128,Jamarcus King,DB23,CB,South Carolina,23.7,6006,185,95.7,-2.1,1.9,King,6006,185,32.875,9.125,78.375,4.58,2.67,1.6,4.38,7.2,,32.5,9.5
129,Austin Jupe,,CB,Texas-San Antonio,,6010,190,95.7,-2.1,1.8,Jupe,6010,190,32.375,8.625,75.375,4.65,2.69,1.67,4.5,7.08,,34,9.92
130,David Moore,,CB,Ball State,,5085,170,95.3,-2.1,1.7,Moore,5085,170,29.625,7.625,72.25,4.67,2.65,1.6,4.27,7.16,,32.5,9.75
131,Brandon McDowell,,CB,Houston,,5077,179,95.1,-2.1,1.6,McDowell,5077,179,30.5,8.25,71.125,4.52,2.59,1.59,4.38,,8,32,9.75
132,Priest Willis,,CB,Texas A&M,,6007,205,94.7,-2.2,1.5,Willis,6007,205,32.75,9.375,77.75,4.64,2.69,1.66,4.32,7.13,11,29.5,9.83
133,Robert Priester,,CB,Wyoming,,5090,178,94.6,-2.2,1.4,Priester,5090,178,30.875,8.625,72.375,4.6,2.62,1.62,4.28,6.93,13,30.5,9.58
134,Lance Austin,,CB,Georgia Tech,,5077,198,93.7,-2.3,1.1,Austin,5077,198,29.625,9.375,71.875,4.56,2.71,1.59,4.45,7.01,16,32.5,8.67
135,Shawun Lurry,,CB,Northern Illinois,,5077,162,93.5,-2.3,1.1,Lurry,5077,162,29.5,8.875,70.125,4.46,2.56,1.58,4.4,6.89,,30,9.67
136,Kyle Martin,,CB,Arkansas State,,5085,183,93.2,-2.3,1,Martin,5085,183,30.125,8.125,72.375,4.63,2.61,1.58,4.44,7.53,10,30.5,10.25
137,Malik Rucker,,CB,Western Michigan,,5101,180,92.3,-2.4,0.8,Rucker,5101,180,30.125,8.125,73.75,4.74,2.69,1.66,4.28,7.1,8,31,10.08
138,Bryce Alley,,CB,Montana State,,5107,177,92.1,-2.4,0.8,Alley,5107,177,30.875,9,71.25,4.58,2.63,1.55,4.22,7.02,4,29,9.25
139,Jonathan Parker,,CB,Northern Illinois,,5080,179,91.7,-2.5,0.7,Parker,5080,179,29.625,8.75,71.625,4.52,2.61,1.67,4.2,7.03,9,30,9.67
140,Boobie Hobbs,,CB,Utah,,5094,169,91.6,-2.5,0.7,Hobbs,5094,169,29.125,8.625,71.625,4.54,2.66,1.57,4.33,6.97,4,31,9.33
141,Mikee Hayes,,CB,Akron,,5085,170,91.2,-2.5,0.6,Hayes,5085,170,29.5,8.75,71.375,4.57,2.62,1.52,4.47,7.5,16,35.5,8.83
142,Moe Almasri,,CB,Northwestern,,5103,173,89.4,-2.7,0.4,Almasri,5103,173,29.625,9.875,71.5,4.59,2.68,1.6,4.27,6.95,2,29.5,9.42
143,Jalen Harris,,CB,Troy,,5111,181,89.3,-2.7,0.3,Harris,5111,181,31,9.375,74,4.62,2.7,1.66,4.38,7.07,5,33,9.42
144,Kamryn Melton,,CB,Troy,,5101,180,87.8,-2.8,0.2,Melton,5101,180,33,8.875,76.875,4.7,2.7,1.6,4.7,7.68,,34.5,9.92
145,Devron Davis,,CB,Texas-San Antonio,,5096,206,86.8,-2.9,0.2,Davis,5096,206,32.75,9,75.5,4.58,2.63,1.65,4.5,7.8,18,32.5,9.17
146,Demetrius Smalls,,CB,South Carolina,,5090,174,86.4,-3,0.1,Smalls,5090,174,28.875,8.625,70,4.59,2.69,1.63,4.41,7.4,13,31,9.58
147,Darius Curry,,CB,Oklahoma State,,6005,196,84.6,-3.2,0.1,Curry,6005,196,32,8.625,77.875,4.75,2.78,1.65,4.39,7.09,10,29.5,
148,Bennie Braswell III,,CB,Mississippi State,,5073,177,84.1,-3.2,0.1,Braswell III,5073,177,30.375,9.25,72.625,4.53,2.63,1.61,4.35,7.56,12,27,9.75
149,Mike Jones,,CB,Temple,,5092,187,84.1,-3.2,0.1,Jones,5092,187,29.5,9.75,71.5,4.75,2.78,1.7,4.52,7.06,15,31,9.5
150,Malik Cyphers,,CB,Portland State,,5086,190,83.6,-3.3,0.1,Cyphers,5086,190,29.25,8.125,69.25,4.57,2.69,1.59,4.7,7.51,11,31,9.25
151,Kirkland Parker,,CB,Washington State,,5113,187,83.5,-3.3,0.1,Parker,5113,187,31,8.875,73,4.8,2.74,1.7,4.58,7.33,10,34.5,9.58
152,Tyquae Russell,,CB,Troy,,5114,202,83.4,-3.3,0.1,Russell,5114,202,32.375,9.375,76.375,4.7,2.77,1.69,4.65,6.9,12,31.5,8.92
153,Hiva Lee,,CB,BYU,,5100,193,82.6,-3.3,0,Lee,5100,193,28.25,8,69.375,4.67,2.73,1.64,4.54,7.28,10,29.5,9.25
154,Mike Minter Jr.,,CB,Middle Tennessee State,,5112,179,82.3,-3.4,0,Minter Jr.,5112,179,31.125,8.75,73.5,4.46,2.58,1.72,4.38,7.51,7,31.5,9.67
