#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
166,Marnez Ogletree,,CB,Kansas,,5093,189,93.3,-2.3,1,Ogletree,5093,189,,,,4.72,2.74,1.62,4.43,7.1,10,32,9.67
167,Aaron Terry,,CB,California (PA),,5114,204,92.9,-2.4,0.9,Terry,5114,204,,,,4.63,,1.58,4.38,7.32,17,29.5,9.17
168,Jeremy Cutrer,,CB,Middle Tennessee State,,6012,167,92.6,-2.4,0.9,Cutrer,6012,167,,,,4.52,2.55,1.58,4.62,7.26,,32,10.17
169,Trey Morgan,,CB,Western Carolina,,5106,171,92.1,-2.4,0.8,Morgan,5106,171,,,,4.74,2.69,1.57,4.27,7.16,6,33,9.33
170,Kye Morgan,,CB,Stony Brook,,5116,189,91.9,-2.5,0.7,Morgan,5116,189,,,,4.74,2.7,1.69,4.25,7.56,9,34.5,10
171,Prince Sam,,CB,Louisiana Tech,,6006,197,91.8,-2.5,0.7,Sam,6006,197,,,,4.66,2.63,1.59,4.54,7.45,8,31.5,9.83
172,Boise Ross,,CB,Buffalo,,5112,185,91.8,-2.5,0.7,Ross,5112,185,,,,4.78,2.75,1.66,,7.03,10,32.5,9.5
173,Dominique Hatfield,,CB,Utah,,5100,166,91.5,-2.5,0.6,Hatfield,5100,166,,,,4.61,2.75,1.68,4.28,6.95,,34,9.5
174,Niles Clark,,CB,North Carolina State,,5105,181,91.5,-2.5,0.6,Clark,5105,181,,,,4.77,2.71,1.68,4.31,6.94,6,33.5,9.67
175,Darien Washington,,CB,Portland State,,5096,177,91.4,-2.5,0.6,Washington,5096,177,,,,4.71,2.69,1.62,4.45,,9,36.5,9.42
176,Rayquan Sam,,CB,Georgia Southern,,5090,176,91.2,-2.5,0.6,Sam,5090,176,,,,4.73,2.76,1.68,4.52,7.13,16,33.5,10.17
177,Marquiz Hodo,,CB,Albany State,,5110,154,90.7,-2.6,0.5,Hodo,5110,154,,,,4.47,2.55,1.54,4.32,7.15,3,30.5,9.67
178,Chevy Walker,,CB,Portland State,,5113,187,90.7,-2.6,0.5,Walker,5113,187,,,,4.72,2.7,1.61,4.46,,13,34,9.33
179,C.J. Thompson,,CB,Coastal Carolina,,5093,187,90.7,-2.6,0.5,Thompson,5093,187,,,,4.69,2.68,1.57,4.58,7.4,9,32,9.75
180,Wayne Johnson,,CB,South Alabama,,5083,170,90.7,-2.6,0.5,Johnson,5083,170,,,,4.63,2.66,1.56,4.35,7.28,10,32.5,9.25
181,Adam Maxie,,CB,Coastal Carolina,,6007,176,89.8,-2.6,0.4,Maxie,6007,176,,,,4.64,2.65,1.65,4.65,7.43,8,34.5,10.42
182,Lawon DeBardelaben,,CB,Jacksonville State,,5070,171,88.8,-2.7,0.3,DeBardelaben,5070,171,,,,4.72,2.69,1.6,4.35,7.9,10,33.5,9.92
183,Paul Banks III,,CB,Texas Tech,,6005,176,88.8,-2.8,0.3,Banks III,6005,176,,,,4.66,2.73,1.69,4.41,6.97,,32.5,9.58
184,Robert Dowling,,CB,Georgia State,,5087,171,88.2,-2.8,0.2,Dowling,5087,171,,,,4.77,2.73,1.64,4.33,7.09,12,35,9
185,Antonio Crawford,,CB,West Virginia,,5100,184,87.8,-2.8,0.2,Crawford,5100,184,,,,4.56,2.63,1.92,4.11,6.95,,32.5,
186,Davonte Neal,,CB,Arizona,,5091,180,87.7,-2.9,0.2,Neal,5091,180,,,,4.7,2.74,1.68,4.28,7.09,9,32,9.42
187,Tyree Simmons,,CB,Colorado State,,5101,189,87.5,-2.9,0.2,Simmons,5101,189,,,,4.74,2.78,1.76,4.4,6.88,12,33,9.58
188,Charles Reid,,CB,Assumption,,5062,182,87.4,-2.9,0.2,Reid,5062,182,,,,4.67,2.71,1.58,4.38,7.12,13,30.5,8.83
189,Terrance Winchester,,CB,Charlotte,,5117,175,86.7,-3,0.2,Winchester,5117,175,,,,4.64,2.57,1.57,4.35,7,,29,8.83
190,Troy Jeter,,CB,Towson,,5087,185,86.6,-3,0.2,Jeter,5087,185,,,,4.66,2.66,1.58,4.76,7.06,9,32,9.08
191,Nate Dortch,,CB,Youngstown State,,5106,175,86.4,-3,0.1,Dortch,5106,175,,,,4.68,2.71,1.58,4.33,7.1,3,28,9.5
192,T.J. Reynard,,CB,Montana,,5092,178,86.1,-3,0.1,Reynard,5092,178,,,,4.8,2.74,1.68,4.53,7.03,11,34,9.5
193,Kevin Walcott,,CB,San Diego State,,5096,188,85.9,-3,0.1,Walcott,5096,188,,,,4.61,2.72,1.62,4.52,7.48,14,29.5,9.67
194,Ray Buchanan Jr.,,CB,Northern Iowa,,5103,184,85.8,-3,0.1,Buchanan Jr.,5103,184,,,,4.76,2.74,1.66,4.72,7.03,9,34,9.42
195,JayOnn Myles,,CB,UNLV,,5064,161,85.3,-3.1,0.1,Myles,5064,161,,,,4.7,2.7,1.63,4.4,7.18,10,30.5,9.83
196,Reggie Miles,,CB,Louisiana-Lafayette,,5081,176,85.2,-3.1,0.1,Miles,5081,176,,,,4.75,2.75,1.75,4.51,7.24,14,34,10.17
197,Darrius White,,CB,Pittsburg State,,5087,187,84.9,-3.1,0.1,White,5087,187,,,,4.67,2.71,1.64,,,7,29.5,9.08
198,Terry Richardson,,CB,Marshall,,5084,174,84.4,-3.2,0.1,Richardson,5084,174,,,,4.71,2.65,1.57,4.32,7.95,14,31.5,9.17
199,Jamal Mayo,,CB,Hawaii,,5097,184,84.3,-3.2,0.1,Mayo,5097,184,,,,4.62,2.65,1.67,4.65,7.26,11,32,9.67
200,Marquan Richardson,,CB,Lake Erie,,5115,167,84.3,-3.2,0.1,Richardson,5115,167,,,,4.78,2.81,1.65,4.52,7.03,3,31,10
201,Jahmahl Pardner,,CB,Memphis,,5106,176,84,-3.2,0.1,Pardner,5106,176,,,,4.72,2.71,1.71,4.31,7,,31,9.33
202,Jeremy Boykins,,CB,Central Florida,,6017,183,84,-3.2,0.1,Boykins,6017,183,,,,4.5,2.62,1.61,4.37,7.18,6,26,9.42
203,Titus Howard,,CB,Slippery Rock,,6007,182,84,-3.2,0.1,Howard,6007,182,,,,4.74,2.76,1.65,4.59,7.39,8,32,9.83
204,NaShawn Lewis,,CB,St. Francis (IN),,5114,186,83.8,-3.2,0.1,Lewis,5114,186,,,,4.83,2.79,1.71,4.55,6.95,8,31,9.83
205,Austin Sanders,,CB,Eastern Michigan,,5063,184,82.8,-3.3,0,Sanders,5063,184,,,,4.61,2.59,1.6,4.5,7.89,18,28.5,9.58
206,Dejaun Butler,,CB,Hawaii,,5101,181,82.7,-3.3,0,Butler,5101,181,,,,4.64,2.65,1.67,4.5,7.35,6,33,9.33
207,Jordan Smith,,CB,Penn State,,5097,186,82.2,-3.4,0,Smith,5097,186,,,,5.05,2.89,1.71,4.42,7.28,14,35.5,9.17
208,Dakota Austin,,CB,Oklahoma,,5103,166,81.1,-3.5,0,Austin,5103,166,,,,4.82,2.7,1.6,4.41,7.25,,29,9.33
209,Dontavious Heard,,CB,Middle Tennessee State,,5115,192,80.9,-3.5,0,Heard,5115,192,,,,4.61,2.71,1.68,4.64,7.74,,31,9.75
210,Curtis Williams,,CB,Virginia Tech,,5086,172,80.3,-3.6,0,Williams,5086,172,,,,4.62,2.67,1.63,4.51,7.58,9,31.5,9.42
211,Christian Goodlett,,CB,Louisiana-Lafayette,,5101,159,79.9,-3.6,0,Goodlett,5101,159,,,,4.78,2.75,1.67,4.53,7.17,,33,9.42
212,Tyree Davis,,CB,Azusa Pacific,,5104,187,79.8,-3.6,0,Davis,5104,187,,,,4.71,2.8,1.7,4.63,7.34,16,31,9.5
213,Danny Hankins,,CB,Western Oregon,,5094,177,79.8,-3.6,0,Hankins,5094,177,,,,4.72,2.71,1.65,4.63,,9,35,9.33
214,Kevin Green,,CB,Slippery Rock,,5090,183,79.8,-3.6,0,Green,5090,183,,,,4.76,2.73,1.67,4.4,7.38,8,29.5,9.42
215,Johnny Ward,,CB,South Florida,,5116,182,79.7,-3.6,0,Ward,5116,182,,,,4.74,2.63,1.66,4.49,7.57,9,33,9.17
216,Kamron Summers,,CB,Coastal Carolina,,5101,182,79.6,-3.6,0,Summers,5101,182,,,,4.69,2.69,1.64,4.47,7.53,3,29.5,9.58
217,Darius Turner,,CB,North Texas,,6001,201,79.4,-3.7,0,Turner,6001,201,,,,4.68,2.64,1.61,4.85,7.5,10,30,9
218,Lester Thomas,,CB,Florida Atlantic,,5083,176,77.9,-3.8,0,Thomas,5083,176,,,,4.79,2.78,1.64,4.4,7.16,9,29,8.92
219,Shannon Swain,,CB,St. Francis (IN),,5084,186,76.8,-3.9,0,Swain,5084,186,,,,4.64,2.7,1.72,4.78,7.35,13,32,9.25
220,Devin Holiday,,CB,Arizona,,5087,175,76.1,-4,0,Holiday,5087,175,,,,4.85,2.78,1.66,4.42,7.41,15,29.5,9.08
221,Xavier Nelson,,CB,Duquesne,,5077,156,73,-4.3,0,Nelson,5077,156,,,,4.86,2.75,1.73,4.43,7.2,,28.5,9.83
222,Shannon James,,CB,South Carolina,,5060,165,71.1,-4.5,0,James,5060,165,,,,4.69,2.65,1.67,4.5,7.65,5,30,9.25
,Jeremy Clark,DB07,CB,Michigan,23.2,6033,220,,,,Clark,6033,220,32.875,9.375,78,,,,,,20,,
,William Likely,DB36,CB,Maryland,23,5065,180,,,,Likely,5065,180,29,9.5,69.75,,,,,,15,,
