#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
24,Carroll Phillips,DL37,EDGE,Illinois,25,6032,242,118.7,-0.1,47.1,Phillips,6032,242,33,9.75,78.5,4.64,2.71,1.64,4.37,7.06,23,30,10.25
25,Charles Harris,DL19,EDGE,Missouri,22.5,6026,253,118.6,-0.1,47.1,Harris,6026,253,32.375,9.625,79,4.82,2.78,1.65,4.4,7.35,21,37.5,9.83
26,Hunter Dimick,,EDGE,Utah,23.8,6030,268,117.9,-0.1,44.8,Dimick,6030,268,31,8.875,74.375,4.75,2.69,1.64,4.13,7.15,38,28,9.08
27,Evan Schwan,,EDGE,Penn State,,6053,261,117.7,-0.1,44.4,Schwan,6053,261,,,,4.68,2.75,1.68,4.39,7.33,19,31.5,10.08
28,Gimel President,,EDGE,Illinois,,6030,253,117.7,-0.1,44.4,President,6030,253,,,,4.68,2.64,1.6,4.4,7.26,24,31,9.92
29,Sydney Omameh,,EDGE,Grand Valley State,,6015,236,117.5,-0.2,43.8,Omameh,6015,236,,,,4.68,2.68,1.59,4.37,7.22,,33,9.92
30,Takkarist McKinley,DL31,EDGE,UCLA,21.8,6020,250,116.4,-0.2,40.5,McKinley,6020,250,34.75,9.75,80,4.59,2.67,1.6,4.62,7.48,24,33,10.17
31,Tim Williams,DL56,EDGE,Alabama,23.8,6027,244,115.7,-0.3,38.4,Williams,6027,244,32.75,9.25,78.625,4.68,2.73,1.64,4.57,7.36,,33.5,10.33
32,Dylan Donahue,DL13,EDGE,West Georgia,25,6025,248,115.5,-0.3,37.9,Donahue,6025,248,30.25,9,74.125,4.75,2.74,1.66,4.23,7.02,31,29.5,9.67
33,Devonte Fields,LB14,EDGE,Louisville,23.9,6024,236,115.2,-0.3,37.1,Fields,6024,236,32.375,9,76,4.69,2.67,1.64,4.5,7.4,,34,10.33
34,Garrett Sickels,DL43,EDGE,Penn State,22.9,6034,261,115.1,-0.3,36.8,Sickels,6034,261,32.125,9.5,76.125,4.78,2.78,1.68,4.41,7.01,20,33,9.42
35,Darius English,,EDGE,South Carolina,23,6053,248,115.1,-0.3,36.8,English,6053,248,35.125,9.625,82,4.84,2.72,1.67,4.59,7.36,19,35,10.75
36,Pat O'Connor,,EDGE,Eastern Michigan,23.8,6042,276,115,-0.3,36.4,O’Connor,6042,276,32.75,9.625,81.375,4.84,2.75,1.62,4.36,7.34,17,31,9.5
37,Roman Braglio,,EDGE,Maryland,,6027,263,113.6,-0.5,32.5,Braglio,6027,263,,,,4.9,2.79,1.63,4.34,7.03,21,32.5,9.25
38,Fadol Brown,DL07,EDGE,Mississippi,24.4,6036,273,113.1,-0.5,31.3,Brown,6036,273,35,10.25,81.375,4.92,2.83,1.71,4.44,7.24,19,34,9.58
39,Avery Moss,DL32,EDGE,Youngstown State,23,6033,264,113,-0.5,31,Moss,6033,264,34.5,10.375,81.75,4.79,2.77,1.63,4.43,7.25,14,32.5,9.5
40,Jalen Lacy,,EDGE,Air Force,,6030,250,112.9,-0.5,30.6,Lacy,6030,250,,,,4.88,2.78,1.68,4.51,7.02,18,36.5,9.67
41,Dewuane Smoot,DL45,EDGE,Illinois,22.5,6031,264,112.7,-0.5,30.3,Smoot,6031,264,33.25,9.25,79,4.77,2.78,1.68,4.39,7.18,21,29.5,9.75
42,Pita Taumoepenu,DL46,EDGE,Utah,23.5,6012,243,112.7,-0.5,30.1,Taumoepenu,6012,243,32.375,9.875,77.375,4.67,2.7,1.62,4.33,6.91,24,29.5,9.33
43,Jhaustin Thomas,,EDGE,Iowa State,,6051,292,112.4,-0.5,29.3,Thomas,6051,292,,,,4.95,2.83,1.75,,,24,32,9.83
44,Cass Weitl,,EDGE,NW Missouri State,24.4,6043,266,112,-0.6,28.3,Weitl,6043,266,33.25,10.25,81,4.9,2.81,1.63,4.38,7.5,16,33.5,9.67
45,Brandon Crawford,,EDGE,Buffalo,,6013,273,111.9,-0.6,28.1,Crawford,6013,273,,,,4.97,2.82,1.71,4.53,7.81,27,34.5,10.25
46,Al-Quadin Muhammad,DL33,EDGE,Miami,,6034,253,111.7,-0.6,27.5,Muhammad,6034,253,33.25,9.375,79.625,4.75,2.71,1.65,4.38,7.25,22,30.5,9.75
47,Derek Barnett,DL03,EDGE,Tennessee,21.2,6030,259,111,-0.6,26,Barnett,6030,259,32.125,10,76.875,4.88,2.77,1.69,4.44,6.96,20,31,9.75
48,Jonathan Calvin,,EDGE,Mississippi State,,6027,266,109.5,-0.8,22.4,Calvin,6027,266,32.5,8.875,79.75,4.89,2.81,1.71,4.64,7.08,19,34,9.58
49,Caleb Kidder,,EDGE,Montana,,6044,269,109.4,-0.8,22.2,Kidder,6044,269,,,,4.97,2.68,1.67,4.47,6.91,30,33,8.75
50,Kevin Kavalec,,EDGE,Boston College,,6022,249,109.2,-0.8,21.8,Kavalec,6022,249,,,,4.76,2.72,1.69,4.42,7.34,18,32,9.92
51,Lewis Neal,,EDGE,LSU,22.3,6004,261,109,-0.8,21.4,Neal,6004,261,33.375,9.625,80.25,4.75,2.81,1.69,4.44,7.54,23,31,9.75
52,Mikey Bart,,EDGE,North Carolina,,6026,267,108.4,-0.8,20,Bart,6026,267,,,,4.84,2.78,1.67,4.4,7.13,25,29,9.25
53,LaTroy Lewis,,EDGE,Tennessee,,6032,254,108.3,-0.8,19.9,Lewis,6032,254,,,,4.85,2.75,1.65,4.38,7.48,21,32,9.75
54,Josh Carraway,DL08,EDGE,TCU,,6030,242,108,-0.9,19.2,Carraway,6030,242,34.25,9.25,80.125,4.74,2.78,1.7,4.44,7.2,25,29.5,10
55,Austin Gearing,,EDGE,Miami (OH),,6047,256,107.1,-0.9,17.3,Gearing,6047,256,,,,4.9,2.69,1.69,4.47,7.14,22,30.5,9.83
56,Tyler Hanneke,,EDGE,Missouri,,6035,265,106.8,-1,16.8,Hanneke,6035,265,,,,4.85,2.87,1.69,4.56,7.43,27,31,9.67
57,Shawayne Lawrence,,EDGE,Georgia State,,6027,265,106.6,-1,16.5,Lawrence,6027,265,,,,,2.86,1.69,4.57,7.33,22,34,9.17
58,Noble Nwachukwu,DL34,EDGE,West Virginia,22.8,6013,268,106.5,-1,16.2,Nwachukwu,6013,268,33.125,9,77.375,4.83,2.82,1.7,4.52,7.33,27,31.5,9.17
59,Terrence Waugh,,EDGE,Kent State,,6010,235,105.1,-1.1,13.9,Waugh,6010,235,,,,4.93,2.83,1.63,4.57,7.2,20,34,9.83
60,JaBoree Poole,,EDGE,Southern Miss,,6012,244,105.1,-1.1,13.8,Poole,6012,244,,,,4.69,2.73,1.66,4.77,7.4,24,35.5,9.17
61,Ken Ekanem,DL14,EDGE,Virginia Tech,23.4,6026,257,104.8,-1.1,13.3,Ekanem,6026,257,32,10.5,77,4.78,2.77,1.68,4.51,7.38,20,30.5,9.58
62,Kenny Scotland,,EDGE,LIU Post,,6040,244,104.4,-1.1,12.8,Scotland,6040,244,,,,4.77,2.68,1.63,4.53,7.47,22,31.5,9.67
63,Jeremiah Valoaga,,EDGE,UNLV,22.8,6060,276,104.3,-1.1,12.6,Valoaga,6060,276,34.125,9.5,84.25,5.21,2.96,1.81,4.42,7.18,15,32,9.67
64,Sam McCaskill,,EDGE,Boise State,,6030,246,104.2,-1.2,12.4,McCaskill,6030,246,,,,4.9,2.8,1.69,4.44,7.37,14,33.5,9.83
65,Edmond Boateng,,EDGE,Arizona State,,6030,260,104,-1.2,12.1,Boateng,6030,260,,,,5.08,2.8,1.68,4.37,7.19,24,31.5,9.33
66,Kyle Kelley,,EDGE,San Diego State,,6025,261,103.9,-1.2,12,Kelley,6025,261,,,,5.03,2.9,1.77,4.38,7.33,26,32.5,9.58
67,Codie Brooks,,EDGE,Sam Houston State,,6015,280,103.7,-1.2,11.7,Brooks,6015,280,,,,4.95,,,4.45,7.43,27,30.5,9.08
68,Josh Letuligasenoa,,EDGE,Cal Poly,,6011,252,103.7,-1.2,11.6,Letuligasenoa,6011,252,,,,4.94,2.82,1.74,4.34,7.4,21,33,9.67
69,Hendrick Ekpe,,EDGE,Minnesota,,6030,245,102.8,-1.3,10.3,Ekpe,6030,245,,,,4.87,2.69,1.63,4.47,7.33,22,31.5,9.42
70,Karter Schult,,EDGE,Northern Iowa,23.7,6030,258,102.7,-1.3,10.3,Schult,6030,258,31,8.625,75,4.93,2.89,1.83,4.66,7.15,30,33,9.58
71,Brian Madunezim,,EDGE,UTEP,,6023,261,102.5,-1.3,10,Madunezim,6023,261,,,,4.87,2.8,1.7,4.56,7.35,33,30,9.33
72,Torrey Dale,,EDGE,Mississippi State,,6045,269,102,-1.3,9.3,Dale,6045,269,,,,4.94,2.9,1.64,4.63,7.7,21,35,9.08
73,DeMarcus Walker,DL54,EDGE,Florida State,22.9,6035,280,101.9,-1.3,9.2,Walker,6035,280,33,10.5,79.625,4.88,2.85,1.71,4.71,7.91,20,31.5,9.58
74,Josh Hill,,EDGE,Merrimack,,6017,252,101.8,-1.3,9.2,Hill,6017,252,,,,4.9,2.79,1.65,4.49,7.53,24,33,9.33
75,JaMichael Winston,,EDGE,Arkansas,,6036,254,101.6,-1.4,8.8,Winston,6036,254,,,,4.93,2.81,1.68,4.61,7.35,21,31.5,9.83
76,Avery Ellis,,EDGE,Temple,,6016,248,100.5,-1.4,7.6,Ellis,6016,248,,,,4.79,2.7,1.6,4.62,7.53,23,32,9.25
77,Angelo Keyes,,EDGE,North Carolina A&T,,6006,258,100.2,-1.5,7.3,Keyes,6006,258,,,,4.81,2.88,1.65,4.61,7.53,21,29.5,9.58
78,Tommy Hoskins,,EDGE,Colorado Mines,,6021,242,99.5,-1.5,6.6,Hoskins,6021,242,,,,4.9,2.81,1.69,4.47,7.45,16,34,9.42
79,Paul Wesselhoeft,,EDGE,Ohio Dominican,,6032,265,99.2,-1.5,6.3,Wesselhoeft,6032,265,,,,5.04,2.84,1.7,4.58,7.33,26,31,9.33
80,Martez Stone,,EDGE,James Madison,,5117,273,98.9,-1.6,6,Stone,5117,273,,,,4.84,2.84,1.83,,,29,31,8.5
81,Steven Rhodes,,EDGE,Middle Tennessee State,,6031,254,98.7,-1.6,5.9,Rhodes,6031,254,,,,4.95,2.86,1.76,4.47,7.39,28,32.5,9.25
82,Rodderick Darden,,EDGE,Thomas More,,6002,236,98.4,-1.6,5.6,Darden,6002,236,,,,4.93,2.76,1.69,4.58,7.13,13,32,9.75
83,Samuel Byers,,EDGE,Air Force,,6046,278,97.3,-1.7,4.8,Byers,6046,278,,,,4.99,2.91,1.71,4.74,7.4,20,32,8.92
84,Eddy Ruzga,,EDGE,Army,,6026,240,97.1,-1.7,4.5,Ruzga,6026,240,,,,4.86,2.83,1.7,4.65,7.19,24,31.5,9.33
85,T.J. Daniel,,EDGE,Oregon,,6067,273,97,-1.7,4.5,Daniel,6067,273,,,,5.1,2.9,1.77,4.56,7.43,25,32,9.08
86,SeVon Pittman,,EDGE,Akron,,6032,268,97,-1.7,4.5,Pittman,6032,268,,,,4.89,2.87,1.67,4.7,7.41,22,28.5,9.25
87,John Stepec,,EDGE,Toledo,,6026,248,96.9,-1.7,4.4,Stepec,6026,248,,,,4.94,2.84,1.6,4.48,7.25,25,29,9
88,Siupeli Anau,,EDGE,Northern Arizona,,6020,267,96.8,-1.7,4.4,Anau,6020,267,,,,4.94,2.9,1.76,4.91,7.78,27,33,9.5
89,Nick Dawson-Brents,,EDGE,Western Kentucky,,6022,258,96.7,-1.7,4.3,Dawson-Brents,6022,258,,,,5.02,2.94,1.72,4.51,7.05,,28.5,9.33
90,Jareid Combs,,EDGE,North Texas,,6016,253,96.7,-1.7,4.3,Combs,6016,253,,,,4.77,2.8,1.69,4.51,7.44,20,28.5,9.25
91,Chris Odom,,EDGE,Arkansas State,,6040,262,96.6,-1.7,4.3,Odom,6040,262,,,,4.83,2.85,1.77,4.63,7.67,20,31.5,9.5
92,Joby Saint Fleur,,EDGE,NW Oklahoma State,,6042,247,96.3,-1.7,4,Saint Fleur,6042,247,,,,4.98,2.88,1.69,4.91,7.52,16,32.5,10.17
93,Marquavius Lewis,,EDGE,South Carolina,,6036,276,96,-1.8,3.8,Lewis,6036,276,,,,5.02,2.79,1.76,4.68,7.6,21,31,9.5
94,Gabe Sherrod,,EDGE,Michigan State,,6022,251,95.1,-1.8,3.3,Sherrod,6022,251,,,,4.95,2.88,1.74,4.45,7.21,17,31,9.17
95,Junior Gnonkonde,,EDGE,Troy,,6041,262,94.8,-1.9,3.2,Gnonkonde,6041,262,,,,4.89,2.83,1.64,4.99,8.25,30,31.5,9.17
96,Torey Agee,,EDGE,Vanderbilt,,6030,279,94.7,-1.9,3.1,Agee,6030,279,,,,4.94,2.85,1.79,4.63,7.26,24,27.5,9
97,Damani Mosby,,EDGE,Kansas,,6024,271,94.5,-1.9,3,Mosby,6024,271,,,,5.08,2.9,1.72,4.63,7.43,16,31.5,9.17
98,Alex Barrett,,EDGE,San Diego State,,6015,252,94.4,-1.9,2.9,Barrett,6015,252,,,,4.97,2.85,1.68,4.42,7.41,21,30,9.08
99,Corey Vereen,,EDGE,Tennessee,,6013,254,94.4,-1.9,2.9,Vereen,6013,254,,,,4.92,2.82,1.73,4.47,7.5,26,28.5,9.42
100,Evan Panfil,,EDGE,Purdue,,6043,280,94.1,-1.9,2.8,Panfil,6043,280,,,,5.02,2.88,1.78,4.65,7.31,23,28.5,9.08
101,Quincy Vasser,,EDGE,Texas,,6034,244,93.3,-2,2.4,Vasser,6034,244,,,,4.87,2.9,1.69,4.64,7.28,17,30.5,9.25
102,Ross Dzuris,,EDGE,Nebraska,,6021,263,93,-2,2.3,Dzuris,6021,263,,,,4.99,2.9,1.74,4.53,7.23,13,30,9.08
103,Bryan Cox,DL11,EDGE,Florida,24.2,6027,265,92.9,-2,2.2,Cox,6027,265,33.75,9.5,79.125,4.89,2.85,1.73,4.46,7.36,18,26.5,9.08
104,Dylan Bradley,,EDGE,Southern Miss,,6005,286,92.8,-2,2.2,Bradley,6005,286,,,,5,2.87,1.79,4.63,7.76,28,32,8.5
105,Greg Hall Jr.,,EDGE,Auburn,,6026,250,92,-2.1,1.9,Hall Jr.,6026,250,,,,4.99,2.87,1.7,4.59,7.76,25,32,9.42
106,Chris Casher,,EDGE,Faulkner College,,6037,264,92,-2.1,1.9,Casher,6037,264,,,,4.88,2.84,1.7,4.6,7.7,22,30.5,8.83
107,Roosevelt Donaldson,,EDGE,Samford,,6010,270,91.9,-2.1,1.9,Donaldson,6010,270,,,,4.82,2.75,1.7,4.68,7.69,18,27.5,9.17
108,Grant Peterson,,EDGE,Angelo State,,6055,250,91.6,-2.1,1.8,Peterson,6055,250,,,,5.1,2.93,1.77,4.68,7.42,16,32,9.83
109,Mark Pettit,,EDGE,Charlotte,,6040,245,91.1,-2.1,1.6,Pettit,6040,245,,,,5.02,2.81,1.8,4.65,7.26,24,33,9.17
110,Brandon Banks,,EDGE,Charlotte,,6026,262,91,-2.1,1.6,Banks,6026,262,,,,5,2.78,1.64,4.69,7.67,26,30.5,8.92
111,Jordan Watkins,,EDGE,Stanford,,6054,270,90.9,-2.2,1.6,Watkins,6054,270,,,,5,2.96,1.75,4.66,7.46,,30.5,8.83
112,Terrance Bush,,EDGE,Bowling Green,,6017,246,90.6,-2.2,1.5,Bush,6017,246,,,,4.98,2.81,1.68,4.56,7.45,17,28,9.67
113,Whitney Richardson,,EDGE,Lane,,6042,251,89.8,-2.2,1.3,Richardson,6042,251,,,,5.11,2.93,1.78,4.64,7.71,20,33,9.67
114,Rashad Dillard,,EDGE,Troy,,6002,255,89.7,-2.2,1.3,Dillard,6002,255,,,,4.9,2.83,1.67,4.72,7.82,24,30,9.08
115,Tevin Jones,,EDGE,Georgia State,,6035,253,89.3,-2.3,1.2,Jones,6035,253,,,,5.06,2.88,1.76,4.33,7.27,18,28,9
116,Daniel Awoleke,,EDGE,South Florida,,6030,264,89.2,-2.3,1.1,Awoleke,6030,264,,,,4.97,2.81,1.75,4.78,7.56,32,29,9
117,Mikhail Dubose,,EDGE,Northern Colorado,,6006,243,89.2,-2.3,1.1,Dubose,6006,243,,,,4.9,2.81,1.56,,7.91,17,28.5,9.42
118,Will Coleman,,EDGE,Mississippi State,,6036,239,88.9,-2.3,1.1,Coleman,6036,239,,,,4.87,2.83,1.69,4.66,7.4,7,30,9.42
119,Demetris Ford,,EDGE,Arkansas Tech,,6000,241,88.7,-2.3,1,Ford,6000,241,,,,5.03,2.77,1.77,4.64,7.62,25,31.5,9.67
120,E.J. Parnell,,EDGE,North Alabama,,6016,263,88.6,-2.3,1,Parnell,6016,263,,,,5.09,2.88,1.7,4.6,7.46,16,28,9.25
121,Ryan Anderson,LB01,EDGE,Alabama,23.1,6020,253,88.2,-2.4,0.9,Anderson,6020,253,31.5,9.375,75.75,4.74,2.79,1.71,,7.73,,28.5,
122,Marquis Ragland,,EDGE,North Carolina A&T,,6021,292,88.2,-2.4,0.9,Ragland,6021,292,,,,5.07,2.89,1.85,5.3,8.28,27,27,9.5
123,Edmund Falamalo,,EDGE,Utah State,,6016,285,87.9,-2.4,0.9,Falamalo,6016,285,,,,5.05,2.86,1.76,4.82,7.73,23,27.5,9
124,Daumantas Venckus,,EDGE,Akron,,6035,220,87.2,-2.4,0.8,Venckus,6035,220,,,,5.06,2.88,1.74,4.59,7.16,16,30,9.67
125,Austin Roberts,,EDGE,Oklahoma,,6046,272,87.1,-2.4,0.7,Roberts,6046,272,,,,5.17,2.88,1.68,4.77,7.81,12,30.5,9
126,Dewayne Alford,,EDGE,South Alabama,,6016,236,85.3,-2.6,0.5,Alford,6016,236,,,,5.02,2.86,1.7,,,20,30.5,9.08
127,Tevin Kirkland,,EDGE,Florida Tech,,5117,275,85.2,-2.6,0.5,Kirkland,5117,275,,,,5.09,2.88,1.75,4.68,7.5,,26.5,8.83
128,Jarrian Roberts,,EDGE,North Texas,,6014,233,84.2,-2.7,0.4,Roberts,6014,233,,,,4.96,2.83,1.65,5.5,7.21,9,31.5,9
129,Dewayne Cameron,,EDGE,Holy Cross,,6053,276,84.1,-2.7,0.4,Cameron,6053,276,,,,5.09,2.88,1.72,4.83,7.84,25,29.5,8.42
130,Monte Taylor,,EDGE,Albany State,,6026,262,83.4,-2.7,0.3,Taylor,6026,262,,,,5.18,2.93,1.73,4.64,7.5,24,26,9.17
131,Jacob Nall,,EDGE,Portland State,,6044,229,82.5,-2.8,0.3,Nall,6044,229,,,,4.92,2.83,1.69,4.85,,,30,9.25
132,Hernz Laguerre,,EDGE,Syracuse,,6012,249,81.3,-2.9,0.2,Laguerre,6012,249,,,,5.03,2.87,1.78,4.52,7.57,26,28.5,8.67
133,Courtney Miggins,,EDGE,Kentucky,,6042,271,81.2,-2.9,0.2,Miggins,6042,271,,,,5.11,3,1.75,4.71,7.71,17,27,8.92
134,Christian Brown,,EDGE,West Virginia,,6021,303,81.1,-2.9,0.2,Brown,6021,303,,,,5.39,3.07,1.92,4.81,8.02,34,26,8.42
135,Donovan McCray,,EDGE,Grambling State,,6016,275,79.5,-3,0.1,McCray,6016,275,,,,4.97,2.89,1.77,4.78,7.59,18,25.5,8.5
136,Ben Kane,,EDGE,Texas-San Antonio,,6023,244,79.3,-3,0.1,Kane,6023,244,,,,5.06,3.01,1.69,4.77,7.9,15,30,8.92
137,Ryan Johnson,,EDGE,Montana,,6017,247,79.1,-3,0.1,Johnson,6017,247,,,,5.17,2.86,1.84,4.76,7.47,16,30.5,8.92
138,Denzel Whitfield,,EDGE,Florida Atlantic,,6047,275,78.9,-3.1,0.1,Whitfield,6047,275,,,,5.1,2.91,1.73,4.71,7.63,14,27,8.42
139,Nick Oreglia,,EDGE,San Jose State,,6035,287,78.5,-3.1,0.1,Oreglia,6035,287,,,,5.32,3.09,1.88,4.82,7.66,21,25,8.83
140,Paulin Miano,,EDGE,Virginia Union,,6046,260,78.5,-3.1,0.1,Miano,6046,260,,,,5.04,2.95,1.77,4.88,7.75,18,27.5,8.92
141,Darien Barrett,,EDGE,Alabama State,,6027,234,76.6,-3.2,0.1,Barrett,6027,234,,,,5.12,2.92,1.77,4.66,7.29,17,31.5,8.17
142,Azar Wilson,,EDGE,Middle Tennessee State,,5105,254,76.5,-3.2,0.1,Wilson,5105,254,,,,5.15,2.93,1.77,4.91,7.9,22,29,8.75
143,DeMarco Montgomery,,EDGE,Memphis,,6016,251,76.1,-3.3,0.1,Montgomery,6016,251,,,,5.12,2.83,1.78,,,13,28.5,8.75
144,Jeremiah Mitchell,,EDGE,Washington State,,6041,258,75.8,-3.3,0.1,Mitchell,6041,258,,,,4.92,2.89,1.74,4.65,7.57,,25.5,8.17
145,Anthony Murphy,,EDGE,Southeastern,,6033,271,75.5,-3.3,0,Murphy,6033,271,,,,5.14,2.89,1.79,5.2,7.95,18,26.5,8.75
146,Nate Norwood,,EDGE,Appalachian State,,6000,231,75.3,-3.3,0,Norwood,6000,231,,,,5.24,2.97,1.76,4.49,7.32,25,27,8.42
147,Larance Hale,,EDGE,Lamar,,6003,265,75.1,-3.3,0,Hale,6003,265,,,,5.21,2.96,1.77,4.76,7.87,24,27.5,8.33
148,Iggy Porchia,,EDGE,UNLV,,6015,244,75,-3.3,0,Porchia,6015,244,,,,5,2.83,1.82,4.7,7.86,25,26,9
149,Desmond Owino,,EDGE,Jacksonville State,,6032,288,74.7,-3.4,0,Owino,6032,288,,,,5.59,3.15,1.9,4.81,8.9,22,26.5,8.92
150,DeJon Wilson,,EDGE,Syracuse,,6005,256,74.5,-3.4,0,Wilson,6005,256,,,,5.13,2.84,1.77,4.92,7.97,16,27,8.92
151,Brad Ambrosius,,EDGE,North Dakota State,,6037,246,74.2,-3.4,0,Ambrosius,6037,246,,,,5.28,2.96,1.85,4.61,7.64,9,29,9
152,Daryl George,,EDGE,Tuskegee,,5116,244,73.2,-3.5,0,George,5116,244,,,,5.1,2.91,1.75,5.1,7.98,24,29,8.58
153,Nick Nelson,,EDGE,Delaware State,,6024,237,69.4,-3.8,0,Nelson,6024,237,,,,5.07,2.86,1.68,4.95,7.78,17,25.5,8.5
154,Shakir Soto,,EDGE,Pittsburgh,,6023,282,67.9,-3.9,0,Soto,6023,282,,,,5.13,2.87,1.75,,,18,21.5,
155,Eugene Taylor,,EDGE,San Jose State,,6037,242,66.7,-4,0,Taylor,6037,242,,,,5.2,2.99,1.82,4.82,7.8,14,,8.5
156,Peter Angeh,,EDGE,Massachusetts,,6005,257,66.1,-4,0,Angeh,6005,257,,,,5.25,3.02,1.75,4.69,7.9,18,25,8
157,TJ Beelen,,EDGE,Southern Illinois,,6023,291,64.2,-4.2,0,Beelen,6023,291,,,,5.55,3.09,1.69,5.02,,25,21.5,7.5
158,Latarius Brady,,EDGE,Memphis,,6027,281,63.5,-4.2,0,Brady,6027,281,,,,5.4,3.1,1.88,4.78,7.63,17,25,7.25
159,Jalen Smith,,EDGE,San Diego,,6022,262,63.2,-4.2,0,Smith,6022,262,,,,5.28,3.02,1.82,5.08,7.74,10,22,8.5
160,Jojo Mathis,LB20,EDGE,Washington,22.4,6015,266,,,,Mathis,6015,266,33,9,76.5,,,,,,32,,
