#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
17,Nick James,,DT,Mississippi State,,6043,328,110.4,0,48.1,James,6043,328,,,,5.06,2.94,1.76,4.65,7.62,29,32.5,8.42
18,Corey Thomas,,DT,Northern Illinois,,6022,315,110.4,-0.1,47.9,Thomas,6022,315,,,,5.17,2.89,1.79,4.83,7.77,25,32.5,9.33
19,Grover Stewart,,DT,Albany State,,6042,347,110.1,-0.1,47,Stewart,6042,347,34,8.625,80.125,5.14,2.89,1.73,4.75,7.71,30,26,8.83
20,Doug Webb,,DT,Harvard,,6027,290,110,-0.1,46.8,Webb,6027,290,,,,4.83,2.75,1.78,4.63,7.56,30,33.5,9.33
21,Montravius Adams,DL01,DT,Auburn,22.1,6035,304,109.7,-0.1,46.1,Adams,6035,304,32.75,9.25,79,4.86,2.82,1.67,4.89,7.62,22,29,8.83
22,Elijah Qualls,DL39,DT,Washington,22.6,6005,313,109.5,-0.1,45.4,Qualls,6005,313,30.625,9.375,74,5.13,2.93,1.74,4.66,7.65,33,31.5,8.75
23,Collin Bevins,,DT,NW Missouri State,,6045,272,109,-0.2,44,Bevins,6045,272,,,,5.01,2.86,1.74,4.85,7.35,27,31.5,9.75
24,C.J. Robbins,,DT,Northwestern,,6034,301,108.5,-0.2,42.6,Robbins,6034,301,,,,5.09,2.9,1.75,4.5,7.47,26,30.5,8.83
25,Taiwan Johnson,,DT,Arkansas,,6017,275,108.3,-0.2,42.1,Johnson,6017,275,,,,4.92,2.81,1.71,4.74,7.56,,29.5,9.83
26,Josh Augusta,,DT,Missouri,23,6035,347,106.8,-0.3,37.9,Augusta,6035,347,33.125,9.25,78.25,5.19,3.01,1.81,4.87,7.9,22,28.5,9
27,D.J. Jones,DL23,DT,Mississippi,22.6,6005,319,106.2,-0.3,36.4,Jones,6005,319,32.5,10.25,77.5,5.04,2.9,1.75,4.65,7.73,28,28.5,9
28,Casey Sayles,,DT,Ohio,,6037,289,106.1,-0.4,36,Sayles,6037,289,,,,4.99,2.85,1.75,4.56,7.37,30,31,8.67
29,Aaron Curry,,DT,TCU,,6014,280,105.1,-0.4,33.5,Curry,6014,280,,,,4.93,2.85,1.7,4.82,7.69,26,32,9
30,Jonathan Allen,DL02,DT,Alabama,22.6,6025,286,105.1,-0.4,33.3,Allen,6025,286,33.625,9.375,80.875,5,2.86,1.73,4.5,7.49,21,30,9
31,Josh Banks,,DT,Wake Forest,,6034,278,104.6,-0.5,32.1,Banks,6034,278,,,,4.9,2.81,1.73,4.5,7.61,17,31.5,9.33
32,Skylar Sheffield,,DT,Florida Tech,,6016,299,103.9,-0.5,30.4,Sheffield,6016,299,,,,5.34,2.97,1.76,4.76,7.51,28,29.5,8.92
33,Dallas Fields,,DT,Colorado Mines,,6025,294,103.8,-0.5,30.1,Fields,6025,294,,,,5.28,3.06,1.8,4.63,7.56,25,31,9.17
34,Jabari Dean,,DT,Central Michigan,,5117,291,103.7,-0.5,29.9,Dean,5117,291,,,,5.23,3.02,1.83,4.78,7.33,25,32.5,8.83
35,Samson Kafovalu,,DT,Colorado,,6031,299,103.5,-0.5,29.4,Kafovalu,6031,299,,,,5.17,2.99,1.8,4.63,7.65,33,32.5,8.67
36,Winston Craig,,DT,Richmond,,6033,288,102.4,-0.6,26.6,Craig,6033,288,,,,5.02,2.88,1.71,4.67,7.81,25,28,9.25
37,Vincent Taylor,DL47,DT,Oklahoma State,23.7,6025,304,102.3,-0.6,26.6,Taylor,6025,304,34.375,10.125,81.25,5.07,2.95,1.77,4.72,7.58,26,28.5,9
38,Jordan Carrell,,DT,Colorado,,6021,290,101.4,-0.7,24.4,Carrell,6021,290,,,,4.98,2.89,1.75,4.5,7.9,20,31.5,8.92
39,Joe Keels,,DT,Buffalo,,6034,285,101.3,-0.7,24.3,Keels,6034,285,,,,5.23,3,1.77,4.73,,,32,9.17
40,Jeremy Faulk,,DT,Garden City CC,,6016,304,101.3,-0.7,24.1,Faulk,6016,304,,,,5.03,2.93,1.84,4.82,7.69,30,31.5,8.92
41,Daniel Chism,,DT,Benedictine,,6004,318,100.9,-0.7,23.4,Chism,6004,318,,,,5.32,2.87,1.69,4.82,7.76,27,24,8.58
42,Joe Phillips,,DT,Slippery Rock,,6003,243,100.8,-0.7,23.1,Phillips,6003,243,,,,4.85,2.84,1.67,4.51,7.46,18,29.5,9.33
43,Viliami Latu,,DT,Arizona State,,6016,288,100.6,-0.7,22.7,Latu,6016,288,,,,5.09,2.92,1.75,4.42,7.45,17,30.5,8.5
44,Charles Walker,DL53,DT,Oklahoma,,6017,310,100.2,-0.8,21.8,Walker,6017,310,33.75,9.625,81.625,4.96,2.88,1.74,4.96,7.89,25,28,8.92
45,Nigel Williams,,DT,Virginia Tech,,6022,296,100.2,-0.8,21.7,Williams,6022,296,,,,5.11,2.99,1.81,4.15,7.58,24,30,8.25
46,Dalvin Tomlinson,DL49,DT,Alabama,23.5,6027,310,99.5,-0.8,20.3,Tomlinson,6027,310,33.5,10.125,82,5.19,3.02,1.81,4.59,7.68,22,27,9.17
47,Shelldon Lewinson,,DT,Wake Forest,,6006,282,99.2,-0.8,19.8,Lewinson,6006,282,,,,5.19,2.89,1.71,,,37,26.5,9
48,Matthew Godin,,DT,Michigan,23.9,6054,295,99.1,-0.9,19.6,Godin,6054,295,33.125,9,78.5,,2.87,1.75,4.81,7.53,26,27,9
49,Carlos Watkins,DL55,DT,Clemson,23.7,6032,309,99,-0.9,19.4,Watkins,6032,309,34.625,10.375,82.75,5.01,2.95,1.77,4.88,7.97,25,28,9
50,A.J. Wolf,,DT,Duke,,6033,280,98.9,-0.9,19.1,Wolf,6033,280,,,,5.02,2.8,1.7,4.6,7.75,,28.5,8.75
51,Myles Overton,,DT,Northern Colorado,,6034,301,98.7,-0.9,18.7,Overton,6034,301,,,,5.35,3.17,1.72,4.88,8.14,24,29,8.67
52,Hayden Carman,,DT,Tulsa,,6031,285,98.4,-0.9,18.1,Carman,6031,285,,,,5.18,2.95,1.77,4.72,7.98,18,31.5,9.25
53,Rickey Hatley,,DT,Missouri,,6032,308,98.1,-0.9,17.7,Hatley,6032,308,,,,5.25,3.01,1.76,4.86,7.8,20,29,8.75
54,Kevin Robinson-White,,DT,Tennessee Tech,,6001,325,98,-0.9,17.5,Robinson-White,6001,325,,,,5.45,3.01,1.72,5.08,7.56,,25.5,8
55,Donte Wilkins,,DT,Virginia,,6003,294,97,-1,15.7,Wilkins,6003,294,,,,5.14,3,1.75,4.72,7.57,29,26,8.92
56,B.J. Singleton,,DT,Houston,23.7,6031,313,97,-1,15.6,Singleton,6031,313,33.5,8.625,78.5,5.35,3.03,1.8,4.79,7.78,26,28.5,8.58
57,Hunter Maynard,,DT,Ohio Dominican,,6004,307,96.9,-1,15.5,Maynard,6004,307,,,,5.33,3.03,1.78,4.72,7.87,31,27.5,8.67
58,Imarjaye Albury,,DT,Florida International,24.3,5117,288,96.8,-1,15.4,Albury,5117,288,32.125,9.125,76.75,5.4,3.08,1.79,4.89,7.87,36,30.5,8.75
59,Joey Ivie,,DT,Florida,22.6,6031,298,96.7,-1,15.1,Ivie IV,6031,298,32.5,9.625,77,5.14,3.01,1.75,4.72,8.09,23,29.5,8.75
60,DuRyan Ebbesen,,DT,Wyoming,,6007,306,96.6,-1,15.1,Ebbesen,6007,306,,,,5.34,3.12,1.9,4.75,7.58,15,30,9.17
61,Caleb Brantley,DL06,DT,Florida,23,6025,307,96.6,-1,14.9,Brantley,6025,307,32,9.75,77.125,5.14,2.97,1.77,4.62,7.66,21,27,8.75
62,Cole Langer,,DT,South Dakota State,,6014,314,96.4,-1,14.7,Langer,6014,314,,,,5.29,3.1,1.81,4.95,8.31,22,31,8.58
63,Ryan Glasgow,DL16,DT,Michigan,23.9,6027,302,96.2,-1.1,14.3,Glasgow,6027,302,33.375,9.625,78.375,5.13,3.01,1.85,4.5,7.55,24,27.5,8.75
64,Rashaad Coward,,DT,Old Dominion,,6054,322,96.1,-1.1,14.2,Coward,6054,322,,,,5.17,2.93,1.81,4.76,7.76,24,26,8.75
65,Jabari Bothwell,,DT,Coastal Carolina,,5116,274,95.6,-1.1,13.4,Bothwell,5116,274,,,,5.12,2.94,1.75,5,8.4,26,30,9.58
66,Chyron Brown-Wallace,,DT,St. Lawrence,,5110,302,95.5,-1.1,13.3,Brown-Wallace,5110,302,,,,5.08,2.93,1.81,4.8,7.59,32,27.5,8.58
67,Davon Godchaux,DL17,DT,LSU,22.8,6033,310,95.3,-1.1,12.9,Godchaux,6033,310,32.375,10.25,78.5,5.27,3.04,1.83,4.91,7.82,22,29.5,8.67
68,Aiulua Fanene,,DT,Arizona,,6036,307,95.1,-1.1,12.7,Fanene,6036,307,,,,5.07,2.92,1.77,4.89,7.98,35,29,8.17
69,Robert Barber,,DT,Washington State,,6020,300,95,-1.2,12.5,Barber,6020,300,,,,5.27,3,1.8,4.65,7.59,25,28,8.58
70,Roderick Henderson,,DT,Alabama State,,6004,339,95,-1.2,12.4,Henderson,6004,339,31.75,9.375,79,5.28,2.94,1.82,5.04,8.02,26,28,8.08
71,Woody Baron,,DT,Virginia Tech,,6012,275,94.7,-1.2,12.1,Baron,6012,275,,,,4.92,2.84,1.74,4.58,7.39,24,28.5,8.5
72,Jelani Hamilton,,DT,Akron,,6045,300,94.5,-1.2,11.8,Hamilton,6045,300,,,,5.25,3,1.85,4.89,7.78,27,25.5,9.5
73,Tanzel Smart,DL44,DT,Tulane,22.8,6005,296,94.5,-1.2,11.7,Smart,6005,296,32.875,9.625,80.75,5.22,3,1.83,4.57,7.53,25,27,8.75
74,Jeremy Moore,,DT,Western Oregon,,6003,283,94.3,-1.2,11.4,Moore,6003,283,,,,5.29,3,1.75,4.63,,19,31,8.5
75,Davion Belk,,DT,Stetson,,6001,284,94.2,-1.2,11.3,Belk,6001,284,,,,5.19,3.02,1.76,4.77,7.4,21,27,8.75
76,DeAngelo Brown,,DT,Louisville,23.5,6003,312,93.6,-1.3,10.5,Brown,6003,312,33,9.125,79,5.59,3.11,1.89,4.84,7.78,36,29.5,8.33
77,Jaleel Johnson,DL22,DT,Iowa,23.1,6025,316,93.6,-1.3,10.5,Johnson,6025,316,33.25,9.625,80.625,5.25,3.07,1.84,4.62,7.64,19,28,8.42
78,Eddie Vinson,,DT,Emporia State,,6016,285,93.4,-1.3,10.2,Vinson,6016,285,,,,5.08,2.81,1.77,4.8,7.82,25,30,8.67
79,Isaiah Golden,,DT,McNeese State,,6022,326,93.3,-1.3,10.2,Golden,6022,326,,,,5.27,3.02,1.78,4.92,,18,26.5,8.5
80,Josh Manley,,DT,Campbell,,6016,289,93.2,-1.3,10,Manley,6016,289,,,,5.28,3,1.73,4.85,8.26,23,26.5,9.08
81,Jon Taylor,,DT,Southeastern,,6042,345,93.2,-1.3,10,Taylor,6042,345,,,,5.15,2.94,1.89,4.77,8.05,28,24.5,8.58
82,Craig Settles Jr.,,DT,Kansas State,,6025,330,93.1,-1.3,9.8,Settles Jr.,6025,330,,,,5.17,3.02,1.81,4.83,7.69,8,26.5,8.58
83,Danny OBrien,,DT,Tennessee,,6014,288,93,-1.3,9.8,OBrien,6014,288,,,,5.25,3,1.82,4.45,7.78,25,29,8.58
84,Faith Ekakitie,,DT,Iowa,,6011,304,92.8,-1.3,9.5,Ekakitie,6011,304,,,,5.24,3.04,1.81,4.75,7.68,24,28.5,8.42
85,Mike Brown,,DT,Eastern Michigan,,6022,303,92.6,-1.3,9.3,Brown,6022,303,,,,5.34,3.02,1.82,4.75,7.94,25,30,8.33
86,Stevie Tu'ikolovatu,DL50,DT,Southern Cal,26.1,6011,331,92.4,-1.3,9,Tu'ikolovatu,6011,331,33,10.25,78.625,5.25,3.01,1.81,4.87,7.83,33,26,7.92
87,Jared Holloway,,DT,Samford,,6000,306,92.2,-1.4,8.8,Holloway,6000,306,,,,5.33,3.09,1.82,5.12,8.08,,29,8.5
88,Kevin Williams,,DT,Michigan State,,6007,291,92.1,-1.4,8.7,Williams,6007,291,,,,5.29,2.96,1.79,4.81,7.71,27,27.5,8.75
89,John Whitman III,,DT,Ball State,,6006,297,91.7,-1.4,8.3,Whitman III,6006,297,,,,5.15,2.98,1.81,4.84,7.77,27,30,8.25
90,Sean Marinan,,DT,Connecticut,,5105,291,91.6,-1.4,8.2,Marinan,5105,291,,,,5.27,2.87,1.77,4.85,7.79,29,27.5,8.58
91,Izaah Lunsford,,DT,Bowling Green,,6033,310,91.6,-1.4,8.1,Lunsford,6033,310,,,,5.13,3.04,1.87,4.63,7.66,28,28,8.33
92,Adam Butler,,DT,Vanderbilt,,6037,293,91.3,-1.4,7.9,Butler,6037,293,,,,5.23,2.94,1.82,4.9,7.51,23,28.5,8.42
93,Bryant Frazier,,DT,Virginia State,,6004,287,90.9,-1.4,7.5,Frazier,6004,287,,,,5.28,2.93,1.83,4.82,8.22,30,28,9.08
94,Drew James,,DT,New Mexico State,,6002,314,90.6,-1.5,7.1,James,6002,314,,,,5.32,2.96,1.83,4.81,8.02,28,27,8.33
95,William Wowkanyn,,DT,Lamar,,6017,278,90.5,-1.5,7,Wowkanyn,6017,278,,,,5.18,2.94,1.78,5.06,7.41,19,26.5,8.92
96,Nazair Jones,DL25,DT,North Carolina,22.7,6051,304,90.5,-1.5,7,Jones,6051,304,34.625,10.875,82,5.11,2.95,1.77,4.63,7.93,18,24.5,8.83
97,Paul Boyette Jr.,,DT,Texas,,6017,310,90.4,-1.5,6.9,Boyette Jr.,6017,310,,,,5.38,3.11,1.84,5.09,7.88,29,26.5,8.58
98,Darian Johnson,,DT,Quincy,,6012,325,90.1,-1.5,6.7,Johnson,6012,325,,,,5.54,3.03,1.82,4.89,7.8,23,26,8.17
99,Taylor Timmons,,DT,New Mexico,,6002,294,90.1,-1.5,6.6,Timmons,6002,294,,,,5.07,,,4.89,,27,26.5,8.67
100,Nelson Adams,,DT,Mississippi State,,6033,287,89.9,-1.5,6.4,Adams,6033,287,,,,5.19,2.94,1.74,4.82,7.76,17,28,8.58
101,Demond Tucker,,DT,Iowa State,,5107,303,88.2,-1.6,5.1,Tucker,5107,303,,,,5.17,2.95,1.82,4.78,7.84,24,25,8.67
102,Jay Ellison,,DT,Georgia Southern,,6005,319,88,-1.7,4.9,Ellison,6005,319,,,,5.33,3.01,1.89,5.27,7.82,28,26.5,8.42
103,Cornelius Henderson,,DT,Jackson State,,6010,296,87.8,-1.7,4.7,Henderson,6010,296,31.625,8.375,77.75,5.32,3.02,1.76,,,27,25.5,8.33
104,Omar Tebo,,DT,Lamar,,6006,330,87.7,-1.7,4.7,Tebo,6006,330,,,,5.26,3.07,1.8,5.37,8.33,,24.5,8.17
105,Wesley Nagaseu,,DT,St. Francis (PA),,5104,303,87.5,-1.7,4.6,Nagaseu,5104,303,,,,5.23,2.96,1.78,5.03,8.03,17,29,8.08
106,Issac Gross,,DT,Mississippi,,6006,254,87.5,-1.7,4.6,Gross,6006,254,,,,5.09,2.95,1.77,4.75,7.8,22,29.5,9.25
107,Breion Creer,,DT,Iowa State,,6025,282,87.3,-1.7,4.5,Creer,6025,282,,,,5.2,3.04,1.83,4.81,7.92,24,27.5,8.92
108,Avery Pitt,,DT,Eastern Kentucky,,6024,306,86.5,-1.8,3.9,Pitt,6024,306,,,,5.52,3.18,1.96,5.01,7.97,20,28.5,8.92
109,Alex Pace,,DT,Cincinnati,,6007,294,86.4,-1.8,3.9,Pace,6007,294,,,,5.49,3.06,1.87,4.89,8.14,17,26.5,9.17
110,Ondre Pipkins,,DT,Texas Tech,,6025,307,86,-1.8,3.6,Pipkins,6025,307,,,,5.16,2.98,1.83,5.03,8.17,22,27.5,8.25
111,Tyson Fernandez,,DT,Appalachian State,,6016,338,85.7,-1.8,3.5,Fernandez,6016,338,,,,5.38,3.08,1.84,4.75,7.85,24,24.5,7.67
112,Kevin Maurice,,DT,Nebraska,,6013,292,85.7,-1.8,3.4,Maurice,6013,292,,,,5.14,2.96,1.74,,,18,27.5,7.92
113,Jarron Jones,DL24,DT,Notre Dame,23.5,6056,316,85.5,-1.8,3.3,Jones,6056,316,35.5,10.5,85.375,5.33,3.08,1.87,4.77,8.01,22,24.5,8.5
114,Azubuike Ukandu,,DT,Maryland,,6004,305,85.3,-1.8,3.3,Ukandu,6004,305,,,,5.58,3.08,1.83,5.07,,,26,8.42
115,Demetri McGill,,DT,East Carolina,,6005,295,85.2,-1.9,3.2,McGill,6005,295,,,,5.37,3.07,1.92,4.84,7.7,,26.5,8.75
116,Motekiai Maile,,DT,Oklahoma State,,6030,329,85.1,-1.9,3.2,Maile,6030,329,,,,5.52,3.16,1.89,4.82,8.13,27,26,7.92
117,Tyler Pace,,DT,West Alabama,,6005,332,84.7,-1.9,3,Pace,6005,332,,,,5.36,3.12,1.89,5.13,8.34,31,23.5,8.33
118,Jimal McBride,,DT,Middle Tennessee State,,6010,308,84.6,-1.9,2.9,McBride,6010,308,,,,5.32,3.08,1.86,4.95,8.08,19,25,8.67
119,Karmichael Dunbar,,DT,Louisiana-Lafayette,,6015,307,84.5,-1.9,2.9,Dunbar,6015,307,,,,5.61,3.16,1.93,4.82,7.83,25,29,8.08
120,Josh Glanton,,DT,Florida International,,6027,286,83.9,-1.9,2.6,Glanton,6027,286,,,,5.36,3.08,1.8,4.95,8.32,17,28,8.58
121,Harold Brantley,,DT,NW Missouri State,,6020,273,83.5,-2,2.4,Brantley,6020,273,,,,5.1,2.9,1.83,4.86,7.9,25,28,8.67
122,Steve Mercado,,DT,Western Illinois,,6000,280,83.3,-2,2.3,Mercado,6000,280,,,,5.26,2.94,1.81,4.67,7.57,22,26.5,8.25
123,Jordan Wade,,DT,Oklahoma,,6035,319,83.3,-2,2.3,Wade,6035,319,,,,5.13,2.92,1.82,4.76,8.21,30,24.5,7.75
124,Sheldon Jackson,,DT,Arkansas Tech,,6004,287,83.1,-2,2.3,Jackson,6004,287,,,,5.34,2.92,1.83,4.85,8.17,20,28,8.42
125,Tramel Topps,,DT,Arizona State,,6010,271,82.8,-2,2.1,Topps,6010,271,,,,5.34,3.04,1.83,4.87,7.99,20,30.5,8.42
126,Maurice Swain Jr,,DT,Auburn,,6050,329,82.8,-2,2.1,Swain Jr,6050,329,,,,5.19,3.06,1.85,4.93,8.37,27,24,7.92
127,Jordan Hinojosa,,DT,Florida International,,6017,284,82.7,-2,2.1,Hinojosa,6017,284,,,,5.49,3.15,1.8,4.79,7.68,24,26.5,8.17
128,Leonard Washington,,DT,Florida International,,5107,286,82.6,-2,2.1,Washington,5107,286,,,,5.42,3.1,1.78,4.78,8.18,20,28.5,8
129,Mikal Myers,,DT,Connecticut,,6002,327,81.8,-2.1,1.8,Myers,6002,327,,,,5.59,3.13,1.87,4.83,7.76,29,25,7.42
130,Shalom Ogbonda,,DT,Florida Atlantic,,6047,310,80.6,-2.2,1.5,Ogbonda,6047,310,,,,5.3,3.08,1.82,4.75,7.87,19,25.5,7.67
131,Kelsey Griffin,,DT,South Carolina,,6015,313,80.3,-2.2,1.4,Griffin,6015,313,,,,5.19,2.97,1.88,5.19,8,26,24,8.17
132,Jonathan Tuiolosega,,DT,Texas-San Antonio,,6012,283,80.1,-2.2,1.3,Tuiolosega,6012,283,,,,5.59,3.12,1.91,5.04,7.7,20,29.5,8.25
133,Darius Rosser,,DT,Arkansas State,,6024,273,80,-2.2,1.3,Rosser,6024,273,,,,5.22,3.06,1.89,5.01,7.8,17,28,8.83
134,Averee Robinson,,DT,Temple,,5113,284,79.7,-2.2,1.2,Robinson,5113,284,,,,5.1,2.93,1.78,4.88,7.9,28,23,8.33
135,Tyrique Jarrett,,DT,Pittsburgh,,6020,340,79.6,-2.3,1.2,Jarrett,6020,340,,,,5.45,3.15,1.92,5.1,,22,22.5,8.17
136,Josh Tupou,,DT,Colorado,23.3,6026,353,79.5,-2.3,1.2,Tupou,6026,353,33.5,9.625,77.625,5.35,3.09,1.92,5,8.22,27,23.5,7.42
137,Mario Jones,,DT,Northern Illinois,,6005,293,78,-2.4,0.9,Jones,6005,293,,,,5.47,3.01,1.88,4.93,7.83,24,24.5,8.25
138,Omarius Bryant,,DT,Western Kentucky,,6034,315,77.8,-2.4,0.9,Bryant,6034,315,,,,5.28,3.02,1.84,5.18,8.65,23,22.5,8.25
139,Fred Presley,,DT,East Carolina,,6027,285,77.2,-2.4,0.8,Presley,6027,285,,,,5.1,2.95,1.84,5.15,,,26,8.25
,Marques Cheeks,,DT,Florida International,,6031,287,77,-2.4,0.7,Cheeks,6031,287,,,,5.48,3.12,1.9,4.95,8.19,16,26.5,8.5
,Jason Carr,,DT,West Georgia,22.8,6052,302,76.8,-2.5,0.7,Carr,6052,302,34.125,10.125,83,5.33,3.19,1.82,5.07,8.19,12,23.5,8.25
,Remaine Douglas,,DT,Buffalo,,6030,284,76.6,-2.5,0.7,Douglas,6030,284,,,,5.35,3.1,1.81,4.89,8,16,25,8.17
,Donald Pennington,,DT,Memphis,,6011,309,75.9,-2.5,0.6,Pennington,6011,309,,,,5.22,3,1.94,5.15,8.01,26,23.5,8.17
,James DeLaRosa,,DT,Sam Houston State,,6000,286,75.7,-2.5,0.6,DeLaRosa,6000,286,,,,5.36,,,4.93,7.76,27,24,8.08
,Raynard Felton,,DT,Middle Tennessee State,,6037,257,75.1,-2.6,0.5,Felton,6037,257,,,,5.21,2.99,1.82,4.6,7.62,17,26.5,8.25
,Mark Rosenquist,,DT,Grand Valley State,,6026,309,74.3,-2.6,0.4,Rosenquist,6026,309,,,,5.59,3.19,1.88,4.96,8.19,14,22,8.25
,Noke Tago,,DT,Oregon State,,6013,293,74,-2.7,0.4,Tago,6013,293,,,,5.58,3.2,1.93,4.89,8.02,31,24,8
,Sione Tongamoa,,DT,Cincinnati,,6004,290,73.4,-2.7,0.3,Tongamoa,6004,290,,,,5.53,3.09,1.87,5.19,8.46,25,26,7.83
,Devon Williams,,DT,Kansas,,6037,333,72.4,-2.8,0.3,Williams,6037,333,,,,5.68,3.18,1.89,5.19,8.4,23,21,7.58
,Hakeem Allonce,,DT,Cincinnati,,6034,311,71.5,-2.8,0.2,Allonce,6034,311,,,,5.59,3.18,1.92,5.18,8.7,19,25.5,7.67
,Shaquille Huff,,DT,Middle Tennessee State,,6004,308,70.4,-2.9,0.2,Huff,6004,308,,,,5.5,3.1,1.89,,8.51,19,23.5,7.67
,Weston Gadient,,DT,Northern Colorado,,6004,285,70.3,-2.9,0.2,Gadient,6004,285,,,,5.39,3.18,1.83,4.8,8.2,29,23.5,7.42
,Chuntony Johnson,,DT,Northern Colorado,,5104,284,69.7,-3,0.2,Johnson,5104,284,,,,5.58,3.19,1.75,5.07,8.38,20,22.5,7.58
,Jamal Newman,,DT,San Diego,,6002,299,69.7,-3,0.2,Newman,6002,299,,,,5.47,3.08,1.91,5.05,7.75,21,19,8.25
,Ralph Green III,,DT,Indiana,23.7,6037,318,68.5,-3,0.1,Green III,6037,318,34.5,9,81.5,5.72,3.23,1.94,5.13,8.04,16,23,7.42
,Nhigel Phillips,,DT,Albany State,,6025,354,67,-3.2,0.1,Phillips,6025,354,,,,5.75,3.3,1.92,5.37,8.89,21,18,7.5
,DeMarcus Womack,,DT,Bethune-Cookman,,6024,327,65.3,-3.3,0.1,Womack,6024,327,,,,5.36,3.09,1.85,5.14,8.08,15,19.5,7
,Marcus Paige-Allen,,DT,Cal Poly,,5110,279,63.6,-3.4,0,Paige-Allen,5110,279,,,,5.48,3.08,1.96,5.11,8.41,26,25,7.5
,James Reid,,DT,Jackson State,,6021,295,63.6,-3.4,0,Reid,6021,295,,,,5.24,3.19,1.87,5.02,8.67,,22,7.08
,Demonte Hood,,DT,North Texas,,5107,371,58.1,-3.8,0,Hood,5107,371,,,,6.11,3.33,2.03,5.32,8.69,23,18,6.5
,Chunky Clements,DL10,DT,Illinois,22.7,6023,301,,,,Clements,6023,301,32.875,10.375,79.375,,,,,,23,,
,Treyvon Hester,DL21,DT,Toledo,24.9,6023,300,,,,Hester,6023,300,32,9.75,76.5,,,,,,,,
